true,predicted,predicted_std,lower_95CI,upper_95CI
48.1,50.399452,5.0195594,40.561115,60.23779
48.1,50.134857,5.0200377,40.29558,59.974133
48.1,50.29114,5.022973,40.446114,60.13617
50.2,49.032032,5.017646,39.197445,58.86662
50.2,48.82276,5.0105257,39.00213,58.643394
50.2,49.018284,5.019299,39.180458,58.85611
50.2,48.84803,5.0148196,39.018982,58.67708
50.2,49.067577,5.018575,39.23117,58.903984
50.2,48.91341,5.0087714,39.09622,58.730602
50.2,49.040337,5.0149326,39.211067,58.869606
50.2,48.747593,5.011023,38.925987,58.5692
50.2,49.661217,5.021386,39.819298,59.503136
50.2,47.966976,5.0038514,38.159428,57.774525
50.2,49.28402,5.015769,39.45311,59.11493
50.2,49.071648,5.010582,39.250908,58.892387
50.2,49.15437,5.0143046,39.326332,58.982407
50.2,49.387756,5.015891,39.55661,59.218903
50.2,49.17433,5.0150065,39.344917,59.003746
50.2,49.35526,5.013455,39.528885,59.181633
50.2,49.568478,5.0133123,39.742386,59.39457
50.2,49.17122,5.012601,39.34652,58.99592
50.2,49.531395,5.0136538,39.704636,59.358154
50.2,48.5666,5.0024996,38.761703,58.3715
41.7,49.628357,5.0178556,39.793358,59.463356
41.7,49.45456,5.0179567,39.61936,59.289757
41.7,49.73372,5.021483,39.891613,59.575825
41.7,49.696503,5.0219817,39.853416,59.53959
41.7,49.640923,5.0195875,39.802532,59.479313
41.7,49.692074,5.020695,39.85151,59.53264
41.7,49.75009,5.024625,39.901825,59.59836
41.7,49.52759,5.019763,39.688858,59.366325
41.7,49.966354,5.028895,40.10972,59.82299
41.7,50.121105,5.0319204,40.25854,59.98367
41.7,50.09325,5.0334296,40.22773,59.95877
41.7,49.970642,5.0292,40.11341,59.827873
41.7,50.065468,5.029685,40.207283,59.923653
41.7,50.04518,5.026411,40.193417,59.896946
41.7,50.06908,5.03146,40.20742,59.93074
41.7,49.79764,5.027053,39.94462,59.650665
41.7,50.0461,5.0303373,40.186638,59.905563
41.7,49.975163,5.02788,40.120518,59.829807
41.7,49.474533,5.017129,39.64096,59.308105
41.7,50.26162,5.039328,40.384537,60.138702
52.5,49.91563,5.1642914,39.793617,60.037643
52.5,50.428467,5.1686687,40.297874,60.55906
52.5,49.553387,5.155357,39.448887,59.657887
52.5,50.115383,5.1621356,39.997597,60.23317
52.5,49.524017,5.155559,39.41912,59.628914
52.5,50.3555,5.1674027,40.22739,60.48361
52.5,50.31653,5.162465,40.198097,60.43496
52.5,50.27458,5.1673603,40.146553,60.402603
52.5,50.96695,5.1859264,40.802532,61.131367
52.5,50.98642,5.175588,40.842266,61.130573
52.5,50.822887,5.185055,40.66018,60.985596
52.5,50.451485,5.1763005,40.305935,60.597034
52.5,50.753994,5.1824245,40.596443,60.911545
52.5,50.173702,5.170795,40.038944,60.30846
52.5,50.607647,5.180851,40.45318,60.762115
52.5,50.48162,5.1762853,40.3361,60.62714
52.5,49.95161,5.1675096,39.82329,60.07993
52.5,50.217537,5.17199,40.080437,60.354637
52.5,50.946774,5.1851063,40.783966,61.10958
52.5,49.812706,5.149253,39.72017,59.905243
49.0,48.33065,5.060149,38.412758,58.248543
49.0,47.85396,5.0247297,38.005486,57.70243
49.0,47.622135,5.0312743,37.760838,57.483433
49.0,47.644768,5.0167494,37.81194,57.477596
49.0,47.849934,5.040654,37.970253,57.729614
49.0,48.539673,5.0288825,38.683064,58.396282
49.0,48.269676,5.056177,38.35957,58.179783
49.0,47.688107,5.0191083,37.850655,57.52556
49.0,47.65624,5.0398207,37.77819,57.534286
49.0,49.124184,5.049729,39.226715,59.021652
49.0,48.131046,5.04281,38.24714,58.014954
49.0,47.609753,5.029626,37.751686,57.46782
49.0,48.482388,5.0359535,38.61192,58.352856
49.0,48.031597,5.0325303,38.16784,57.895355
49.0,48.260925,5.038892,38.384697,58.137154
49.0,48.614395,5.0760746,38.66529,58.5635
49.0,47.937397,5.0385633,38.061813,57.81298
49.0,47.757412,5.030758,37.897125,57.6177
49.0,47.631187,5.005742,37.81993,57.442444
49.0,48.971233,5.060169,39.053303,58.889164
51.3,47.232246,5.0195336,37.39396,57.070534
51.3,47.830536,5.0424194,37.947395,57.713676
51.3,47.408047,5.0082226,37.59193,57.224163
51.3,48.0817,5.032549,38.217903,57.945496
51.3,47.13533,5.0056715,37.324215,56.946445
51.3,48.04033,5.0677595,38.10752,57.973137
51.3,47.933357,5.0448303,38.04549,57.821224
51.3,47.84553,5.033741,37.9794,57.711662
51.3,46.257244,4.9892077,36.478397,56.03609
51.3,47.19771,5.051145,37.297462,57.097954
51.3,46.999725,5.0466604,37.10827,56.891182
51.3,46.457287,5.0210323,36.616062,56.29851
51.3,47.59647,5.055586,37.687523,57.505417
51.3,47.75487,5.053396,37.850216,57.659527
51.3,47.325115,5.0534935,37.42027,57.22996
51.3,47.32196,5.0365977,37.45023,57.19369
51.3,47.79434,5.06053,37.875698,57.71298
51.3,47.113136,5.036304,37.24198,56.98429
51.3,46.46202,5.026814,36.609467,56.314575
51.3,47.385212,5.044449,37.498093,57.27233
50.6,46.854374,4.987869,37.07815,56.630596
50.6,46.129448,4.973497,36.381393,55.877502
50.6,46.62573,4.989012,36.847267,56.40419
50.6,45.726665,4.968846,35.98773,55.465603
50.6,46.756096,4.990027,36.975643,56.53655
50.6,46.07197,4.9718575,36.327133,55.81681
50.6,46.41003,4.975519,36.658012,56.16205
50.6,46.001934,4.9722586,36.256306,55.747562
50.6,47.596786,4.987812,37.820675,57.3729
50.6,46.5011,4.997671,36.70566,56.296535
50.6,46.517666,4.986627,36.743877,56.291454
50.6,46.751842,4.978213,36.994545,56.50914
50.6,46.50599,4.9884515,36.728622,56.283356
50.6,46.69826,4.9827976,36.931976,56.464546
50.6,46.558777,4.98954,36.779278,56.338276
50.6,46.941624,4.9827523,37.17543,56.707817
50.6,46.149864,4.9764376,36.396046,55.903683
50.6,46.710403,4.979253,36.95107,56.469738
50.6,47.887653,5.0270214,38.03469,57.740616
50.6,46.97044,5.010173,37.1505,56.79038
