DataKey,true_totEarNum,predicted_totEarNum,predicted_std_totEarNum
202405221319_10,294.0,311.26312,4.505979
202405221319_10,294.0,308.04575,4.5100064
202405221319_10,294.0,277.6678,4.4783797
202405221319_10,294.0,328.59003,4.584265
202405221319_102,392.0,414.7322,4.817827
202405221319_102,392.0,406.08325,4.8210177
202405221319_102,392.0,380.26904,4.662099
202405221319_102,392.0,371.6348,4.7306433
202405221319_102,392.0,394.1946,4.708839
202405221319_102,392.0,407.42114,4.826997
202405221319_102,392.0,415.73413,4.9668484
202405221319_102,392.0,388.88422,4.715473
202405221319_102,392.0,374.9163,4.762731
202405221319_102,392.0,386.12064,4.8091884
202405221319_102,392.0,432.34058,4.933993
202405221319_102,392.0,393.1391,4.705768
202405221319_102,392.0,417.90546,4.890126
202405221319_102,392.0,369.71408,4.646695
202405221319_102,392.0,423.7991,4.8934603
202405221319_102,392.0,374.0,4.6575212
202405221319_102,392.0,375.33038,4.6416044
202405221319_102,392.0,382.6783,4.663318
202405221319_102,392.0,405.64987,4.784683
202405221319_102,392.0,369.51767,4.7653985
202405221319_105,430.0,481.2936,5.3657703
202405221319_105,430.0,492.50943,5.497814
202405221319_105,430.0,455.63776,5.1348677
202405221319_105,430.0,475.8478,5.316314
202405221319_105,430.0,470.48022,5.253401
202405221319_105,430.0,490.2676,5.4711337
202405221319_105,430.0,484.71643,5.4303613
202405221319_105,430.0,486.42758,5.4311333
202405221319_105,430.0,477.69962,5.37239
202405221319_105,430.0,490.28326,5.6519594
202405221319_105,430.0,467.80804,5.2054205
202405221319_105,430.0,454.36234,5.126229
202405221319_105,430.0,460.34067,5.1556
202405221319_105,430.0,440.83807,5.0374613
202405221319_105,430.0,463.73975,5.175048
202405221319_105,430.0,444.30765,5.0606337
202405221319_105,430.0,445.38013,5.066066
202405221319_105,430.0,448.48224,5.090541
202405221319_105,430.0,452.02048,5.208248
202405221319_105,430.0,449.58926,5.383651
202405221319_108,452.0,479.36917,5.444614
202405221319_108,452.0,484.3847,5.555843
202405221319_108,452.0,465.81854,5.3509307
202405221319_108,452.0,461.21277,5.4191966
202405221319_108,452.0,473.629,5.3972325
202405221319_108,452.0,479.4241,5.5060697
202405221319_108,452.0,472.06064,5.494383
202405221319_108,452.0,473.52292,5.4757533
202405221319_108,452.0,460.13467,5.303424
202405221319_108,452.0,473.57486,5.5571475
202405221319_108,452.0,467.25388,5.2759376
202405221319_108,452.0,459.03183,5.2056766
202405221319_108,452.0,452.604,5.185473
202405221319_108,452.0,446.70834,5.1596336
202405221319_108,452.0,460.31964,5.227792
202405221319_108,452.0,456.0328,5.205428
202405221319_108,452.0,445.01202,5.1487384
202405221319_108,452.0,451.10968,5.164741
202405221319_108,452.0,473.0931,5.3491592
202405221319_108,452.0,461.8842,5.438881
202405221319_11,416.0,452.80936,5.094609
202405221319_11,416.0,452.7895,5.1866565
202405221319_11,416.0,431.77652,4.958655
202405221319_11,416.0,429.91806,5.0496793
202405221319_11,416.0,445.1799,5.034803
202405221319_11,416.0,445.50778,5.153798
202405221319_11,416.0,447.8026,5.161461
202405221319_11,416.0,443.48987,5.1340227
202405221319_11,416.0,443.3362,5.1522183
202405221319_11,416.0,438.08527,5.108762
202405221319_11,416.0,437.29404,5.116813
202405221319_11,416.0,410.0147,5.003379
202405221319_11,416.0,428.16284,5.099306
202405221319_11,416.0,408.33456,5.0220194
202405221319_11,416.0,432.6988,5.1088853
202405221319_11,416.0,396.23,4.9501767
202405221319_11,416.0,406.55655,5.002464
202405221319_11,416.0,407.28247,5.003577
202405221319_11,416.0,414.70718,4.9553123
202405221319_11,416.0,389.18954,5.057955
202405221319_111,472.0,504.03534,5.7330384
202405221319_111,472.0,516.92267,5.949159
202405221319_111,472.0,465.99008,5.3657765
202405221319_111,472.0,462.39886,5.4552674
202405221319_111,472.0,487.4314,5.5439005
202405221319_111,472.0,448.73096,5.5296683
202405221319_111,472.0,471.2297,5.528933
202405221319_111,472.0,499.66724,5.7517357
202405221319_111,472.0,501.3665,5.6969304
202405221319_111,472.0,477.4133,5.658461
202405221319_111,472.0,491.08752,5.5304165
202405221319_111,472.0,497.5296,5.6330156
202405221319_111,472.0,448.1877,5.1479135
202405221319_111,472.0,455.59494,5.2697554
202405221319_111,472.0,470.64645,5.322784
202405221319_111,472.0,472.0185,5.451102
202405221319_111,472.0,467.51108,5.326642
202405221319_111,472.0,479.00116,5.443915
202405221319_111,472.0,479.93802,5.4345675
202405221319_111,472.0,453.85168,5.382092
202405221319_114,496.0,501.51154,5.5693393
202405221319_114,496.0,501.1375,5.5777273
202405221319_114,496.0,479.8298,5.3030167
202405221319_114,496.0,486.59872,5.4110518
202405221319_114,496.0,495.54932,5.4905944
202405221319_114,496.0,500.47134,5.561159
202405221319_114,496.0,497.90796,5.5752807
202405221319_114,496.0,496.335,5.5166
202405221319_114,496.0,475.94037,5.3619175
202405221319_114,496.0,515.8727,5.852481
202405221319_114,496.0,491.33447,5.457361
202405221319_114,496.0,495.58795,5.5346885
202405221319_114,496.0,483.91788,5.367602
202405221319_114,496.0,481.22794,5.357399
202405221319_114,496.0,490.8768,5.4537573
202405221319_114,496.0,485.7239,5.412273
202405221319_114,496.0,484.04404,5.386526
202405221319_114,496.0,492.14853,5.4889617
202405221319_114,496.0,460.14413,5.174119
202405221319_114,496.0,480.10953,5.4487066
202405221319_12,253.0,276.95105,4.254205
202405221319_12,253.0,275.46164,4.2192907
202405221319_12,253.0,272.24564,4.321077
202405221319_12,253.0,275.24954,4.2155886
202405221319_12,253.0,274.21863,4.272878
202405221319_12,253.0,275.933,4.2105107
202405221319_12,253.0,275.9721,4.311922
202405221319_12,253.0,273.99753,4.207059
202405221319_12,253.0,284.42783,4.389835
202405221319_12,253.0,264.92282,4.1777277
202405221319_12,253.0,283.3701,4.321581
202405221319_12,253.0,285.2859,4.3029027
202405221319_12,253.0,279.1218,4.3917017
202405221319_12,253.0,284.19656,4.3012238
202405221319_12,253.0,282.61343,4.3468175
202405221319_12,253.0,281.47125,4.287276
202405221319_12,253.0,282.71225,4.2878623
202405221319_12,253.0,284.2983,4.293539
202405221319_12,253.0,271.7917,4.404308
202405221319_12,253.0,270.55832,4.258192
202405221319_13,295.0,307.511,4.462195
202405221319_13,295.0,307.18246,4.5084662
202405221319_13,295.0,306.57535,4.4116063
202405221319_13,295.0,296.71436,4.33795
202405221319_13,295.0,306.64893,4.432173
202405221319_13,295.0,299.43488,4.4089947
202405221319_13,295.0,308.9921,4.554592
202405221319_13,295.0,299.81998,4.40272
202405221319_13,295.0,325.4764,4.6378794
202405221319_13,295.0,317.01843,4.5190544
202405221319_13,295.0,309.67087,4.6246476
202405221319_13,295.0,279.87756,4.4160304
202405221319_13,295.0,313.75998,4.5268264
202405221319_13,295.0,282.9863,4.289499
202405221319_13,295.0,309.604,4.564996
202405221319_13,295.0,279.55612,4.359287
202405221319_13,295.0,288.56714,4.4105315
202405221319_13,295.0,279.18546,4.347963
202405221319_13,295.0,329.39206,4.6063595
202405221319_13,295.0,310.52625,4.450893
202405221319_14,288.0,321.53885,4.299834
202405221319_14,288.0,305.7202,4.287
202405221319_14,288.0,305.52005,4.3051147
202405221319_14,288.0,300.18765,4.2646513
202405221319_14,288.0,313.41708,4.31372
202405221319_14,288.0,302.66394,4.312912
202405221319_14,288.0,319.50336,4.3092628
202405221319_14,288.0,303.0276,4.284275
202405221319_14,288.0,307.91595,4.352884
202405221319_14,288.0,306.37024,4.3571367
202405221319_14,288.0,295.64914,4.204425
202405221319_14,288.0,290.47433,4.1894255
202405221319_14,288.0,305.88968,4.2301493
202405221319_14,288.0,297.11325,4.2055054
202405221319_14,288.0,301.14636,4.2121787
202405221319_14,288.0,292.9023,4.1940026
202405221319_14,288.0,294.61624,4.2665615
202405221319_14,288.0,292.60513,4.195223
202405221319_14,288.0,296.29486,4.3062186
202405221319_14,288.0,300.43903,4.31834
202405221319_15,331.0,346.66888,4.7176247
202405221319_15,331.0,351.60443,4.713666
202405221319_15,331.0,326.69043,4.6467586
202405221319_15,331.0,326.64575,4.6661696
202405221319_15,331.0,337.64014,4.7240653
202405221319_15,331.0,327.88712,4.679488
202405221319_15,331.0,377.29755,4.8655953
202405221319_15,331.0,336.50412,4.70971
202405221319_15,331.0,342.496,4.764675
202405221319_15,331.0,346.65698,4.735602
202405221319_15,331.0,351.03253,4.711725
202405221319_15,331.0,360.71,4.770133
202405221319_15,331.0,342.64764,4.765506
202405221319_15,331.0,345.58786,4.8105597
202405221319_15,331.0,346.34668,4.751978
202405221319_15,331.0,366.83786,4.7567267
202405221319_15,331.0,353.87445,4.7797923
202405221319_15,331.0,354.79636,4.7866893
202405221319_15,331.0,346.78458,4.790321
202405221319_15,331.0,332.27536,4.7837043
202405221319_16,257.0,284.54684,4.336377
202405221319_16,257.0,291.0211,4.501179
202405221319_16,257.0,278.9488,4.287323
202405221319_16,257.0,296.70657,4.5118923
202405221319_16,257.0,282.96472,4.313054
202405221319_16,257.0,296.6247,4.6326637
202405221319_16,257.0,321.83685,4.8257985
202405221319_16,257.0,292.13577,4.509586
202405221319_16,257.0,301.62866,4.479862
202405221319_16,257.0,294.46356,4.4085827
202405221319_16,257.0,264.69952,4.2089453
202405221319_16,257.0,277.1013,4.3468027
202405221319_16,257.0,269.2471,4.2145767
202405221319_16,257.0,280.15967,4.336045
202405221319_16,257.0,265.408,4.2061706
202405221319_16,257.0,275.86304,4.3785596
202405221319_16,257.0,276.99078,4.3795524
202405221319_16,257.0,276.43182,4.3423877
202405221319_16,257.0,293.64453,4.4416404
202405221319_16,257.0,289.62195,4.3729153
202405221319_17,300.0,343.2075,4.6731024
202405221319_17,300.0,343.72958,4.6091194
202405221319_17,300.0,315.19977,4.6580296
202405221319_17,300.0,326.85724,4.6194944
202405221319_17,300.0,330.42938,4.703627
202405221319_17,300.0,346.63516,4.5725083
202405221319_17,300.0,327.60864,4.742013
202405221319_17,300.0,337.17493,4.6198397
202405221319_17,300.0,316.07715,4.577051
202405221319_17,300.0,336.0402,4.639772
202405221319_17,300.0,301.51373,4.4138713
202405221319_17,300.0,283.57794,4.3646483
202405221319_17,300.0,302.5957,4.3732734
202405221319_17,300.0,290.98572,4.374215
202405221319_17,300.0,301.1687,4.3929973
202405221319_17,300.0,284.28333,4.356426
202405221319_17,300.0,300.41824,4.459258
202405221319_17,300.0,284.41022,4.344645
202405221319_17,300.0,335.14716,4.539839
202405221319_17,300.0,321.79965,4.630007
202405221319_18,323.0,316.44983,4.5150523
202405221319_18,323.0,329.8336,4.5727124
202405221319_18,323.0,318.958,4.4873304
202405221319_18,323.0,327.33188,4.5260005
202405221319_18,323.0,318.5658,4.516896
202405221319_18,323.0,329.55814,4.5960913
202405221319_18,323.0,331.3717,4.625148
202405221319_18,323.0,327.69638,4.530098
202405221319_18,323.0,322.22086,4.503923
202405221319_18,323.0,321.93637,4.693372
202405221319_18,323.0,310.9401,4.6092234
202405221319_18,323.0,325.34,4.5649853
202405221319_18,323.0,311.9385,4.609584
202405221319_18,323.0,320.00082,4.5120373
202405221319_18,323.0,310.88922,4.608978
202405221319_18,323.0,320.3459,4.5019236
202405221319_18,323.0,343.20367,4.6063156
202405221319_18,323.0,320.62784,4.520519
202405221319_18,323.0,306.8121,4.5280223
202405221319_18,323.0,323.8443,4.7045937
202405221319_19,422.0,410.79428,4.8407607
202405221319_19,422.0,412.14462,4.7931194
202405221319_19,422.0,393.226,4.7923837
202405221319_19,422.0,408.77585,4.8126373
202405221319_19,422.0,403.19687,4.821891
202405221319_19,422.0,411.56366,4.8033056
202405221319_19,422.0,415.61664,4.8476253
202405221319_19,422.0,408.10098,4.7799726
202405221319_19,422.0,413.3865,4.9054155
202405221319_19,422.0,397.98553,4.8459144
202405221319_19,422.0,433.69897,4.877043
202405221319_19,422.0,427.27542,4.825653
202405221319_19,422.0,427.5844,4.889341
202405221319_19,422.0,422.03687,4.8302655
202405221319_19,422.0,430.92935,4.879897
202405221319_19,422.0,425.60345,4.8134804
202405221319_19,422.0,435.37195,4.9096394
202405221319_19,422.0,423.2549,4.8187394
202405221319_19,422.0,416.23358,4.91596
202405221319_19,422.0,394.52216,4.7776637
202405221319_2,397.0,347.523,4.618492
202405221319_2,397.0,329.52463,4.6466203
202405221319_2,397.0,326.04114,4.575099
202405221319_2,397.0,314.62988,4.5179343
202405221319_2,397.0,336.65952,4.6112466
202405221319_2,397.0,321.93506,4.60058
202405221319_2,397.0,348.17596,4.656538
202405221319_2,397.0,320.5594,4.5890183
202405221319_2,397.0,330.28036,4.601215
202405221319_2,397.0,321.48264,4.646369
202405221319_2,397.0,336.55673,4.5999703
202405221319_2,397.0,340.512,4.61875
202405221319_2,397.0,319.641,4.5667357
202405221319_2,397.0,324.5624,4.586102
202405221319_2,397.0,327.75385,4.595766
202405221319_2,397.0,323.4595,4.606951
202405221319_2,397.0,337.7249,4.6326995
202405221319_2,397.0,330.45822,4.6255918
202405221319_2,397.0,309.1122,4.630161
202405221319_2,397.0,315.66385,4.54667
202405221319_20,400.0,422.88434,4.9153314
202405221319_20,400.0,445.6063,5.0960402
202405221319_20,400.0,419.24454,4.9514446
202405221319_20,400.0,434.78336,5.0597734
202405221319_20,400.0,417.5541,4.913237
202405221319_20,400.0,439.24844,5.064868
202405221319_20,400.0,452.72568,5.1754804
202405221319_20,400.0,440.85294,5.083253
202405221319_20,400.0,419.29163,4.914102
202405221319_20,400.0,402.08417,4.9631953
202405221319_20,400.0,430.61597,4.8757873
202405221319_20,400.0,406.75018,4.7624903
202405221319_20,400.0,429.35614,4.87701
202405221319_20,400.0,405.68073,4.761645
202405221319_20,400.0,431.17322,4.8861017
202405221319_20,400.0,401.66895,4.733009
202405221319_20,400.0,394.11288,4.7098804
202405221319_20,400.0,407.21478,4.7672195
202405221319_20,400.0,383.29248,4.7067966
202405221319_20,400.0,394.3577,4.763442
202405221319_21,299.0,337.95493,4.5364304
202405221319_21,299.0,313.94977,4.4793935
202405221319_21,299.0,325.14453,4.5038724
202405221319_21,299.0,308.21695,4.3979034
202405221319_21,299.0,329.70636,4.499366
202405221319_21,299.0,316.15018,4.443492
202405221319_21,299.0,316.62164,4.5509853
202405221319_21,299.0,310.44785,4.4174027
202405221319_21,299.0,280.0661,4.44678
202405221319_21,299.0,313.09497,4.45986
202405221319_21,299.0,295.50378,4.4083943
202405221319_21,299.0,271.37885,4.384308
202405221319_21,299.0,299.32745,4.4349165
202405221319_21,299.0,274.08374,4.452812
202405221319_21,299.0,296.0073,4.411845
202405221319_21,299.0,271.99545,4.4034543
202405221319_21,299.0,280.81537,4.509553
202405221319_21,299.0,270.2426,4.39443
202405221319_21,299.0,315.57413,4.494673
202405221319_21,299.0,290.79657,4.636898
202405221319_22,277.0,438.1583,4.992954
202405221319_22,277.0,424.09164,4.8704348
202405221319_22,277.0,419.78497,4.88045
202405221319_22,277.0,419.0478,4.8608913
202405221319_22,277.0,430.86746,4.9540834
202405221319_22,277.0,435.9402,4.9309483
202405221319_22,277.0,434.67084,4.9446745
202405221319_22,277.0,421.91644,4.869497
202405221319_22,277.0,415.76505,4.899895
202405221319_22,277.0,416.98596,5.051002
202405221319_22,277.0,402.15915,4.732719
202405221319_22,277.0,398.3903,4.716887
202405221319_22,277.0,389.36523,4.7227383
202405221319_22,277.0,386.83438,4.7191014
202405221319_22,277.0,394.58078,4.72167
202405221319_22,277.0,390.775,4.708698
202405221319_22,277.0,389.68628,4.7004128
202405221319_22,277.0,390.0533,4.703196
202405221319_22,277.0,408.1123,4.725005
202405221319_22,277.0,405.79807,4.926298
202405221319_23,361.0,388.4674,4.786581
202405221319_23,361.0,371.77945,4.790229
202405221319_23,361.0,377.39822,4.7701783
202405221319_23,361.0,357.84467,4.7833643
202405221319_23,361.0,380.03586,4.760563
202405221319_23,361.0,376.90054,4.812395
202405221319_23,361.0,385.6172,4.8609548
202405221319_23,361.0,365.16226,4.77288
202405221319_23,361.0,362.23428,4.7249517
202405221319_23,361.0,359.64227,4.8898892
202405221319_23,361.0,362.7938,4.67475
202405221319_23,361.0,339.40323,4.7374167
202405221319_23,361.0,360.30344,4.712935
202405221319_23,361.0,339.82697,4.7703104
202405221319_23,361.0,358.52704,4.685914
202405221319_23,361.0,352.06552,4.747868
202405221319_23,361.0,355.75076,4.836121
202405221319_23,361.0,336.10147,4.7476
202405221319_23,361.0,383.0257,4.7307878
202405221319_23,361.0,357.80295,4.79757
202405221319_24,303.0,360.76645,4.5916786
202405221319_24,303.0,363.5432,4.6431446
202405221319_24,303.0,354.93622,4.6099854
202405221319_24,303.0,348.52145,4.645972
202405221319_24,303.0,357.43582,4.5892177
202405221319_24,303.0,352.5085,4.645703
202405221319_24,303.0,364.05658,4.7640862
202405221319_24,303.0,359.03415,4.6417704
202405221319_24,303.0,366.90344,4.617829
202405221319_24,303.0,323.0606,4.6140447
202405221319_24,303.0,362.44547,4.6293316
202405221319_24,303.0,356.7772,4.573427
202405221319_24,303.0,365.26184,4.6236534
202405221319_24,303.0,360.62402,4.587264
202405221319_24,303.0,363.4051,4.6259136
202405221319_24,303.0,354.50726,4.591705
202405221319_24,303.0,367.74533,4.6228065
202405221319_24,303.0,355.74658,4.5867305
202405221319_24,303.0,344.66293,4.71371
202405221319_24,303.0,343.6309,4.5698085
202405221319_25,461.0,466.2564,5.215223
202405221319_25,461.0,480.3097,5.417369
202405221319_25,461.0,460.5167,5.2070556
202405221319_25,461.0,477.60526,5.411464
202405221319_25,461.0,462.48465,5.199907
202405221319_25,461.0,483.197,5.4531455
202405221319_25,461.0,451.02264,5.1976314
202405221319_25,461.0,479.94986,5.4216304
202405221319_25,461.0,413.62817,4.8695993
202405221319_25,461.0,457.27682,5.2390738
202405221319_25,461.0,465.06696,5.133257
202405221319_25,461.0,473.40213,5.2474318
202405221319_25,461.0,468.38895,5.203836
202405221319_25,461.0,475.46594,5.2999787
202405221319_25,461.0,465.7474,5.146971
202405221319_25,461.0,469.95306,5.2074375
202405221319_25,461.0,470.15964,5.2348127
202405221319_25,461.0,474.41513,5.2682085
202405221319_25,461.0,415.1843,4.8888454
202405221319_25,461.0,447.265,5.13976
202405221319_26,406.0,439.65552,5.0757766
202405221319_26,406.0,444.40042,5.1233063
202405221319_26,406.0,431.58255,5.0718846
202405221319_26,406.0,441.62494,5.1450224
202405221319_26,406.0,436.3908,5.071697
202405221319_26,406.0,448.51785,5.174243
202405221319_26,406.0,433.0438,5.0611215
202405221319_26,406.0,443.48044,5.1325765
202405221319_26,406.0,409.5263,4.9696083
202405221319_26,406.0,409.0216,4.9737015
202405221319_26,406.0,432.7212,4.9525247
202405221319_26,406.0,423.83722,4.9003015
202405221319_26,406.0,438.90408,5.052401
202405221319_26,406.0,428.29736,4.983607
202405221319_26,406.0,434.67276,4.999873
202405221319_26,406.0,423.00656,4.9185195
202405221319_26,406.0,426.89142,4.946137
202405221319_26,406.0,426.84763,4.948599
202405221319_26,406.0,411.98416,4.9068756
202405221319_26,406.0,401.6984,4.931846
202405221319_27,315.0,350.25314,4.780119
202405221319_27,315.0,334.91357,4.7309504
202405221319_27,315.0,345.1499,4.780151
202405221319_27,315.0,323.07755,4.5729184
202405221319_27,315.0,349.5416,4.7871084
202405221319_27,315.0,319.41217,4.619604
202405221319_27,315.0,313.9162,4.698961
202405221319_27,315.0,327.87378,4.6590037
202405221319_27,315.0,338.9443,4.683633
202405221319_27,315.0,322.86407,4.6053076
202405221319_27,315.0,314.31723,4.5382175
202405221319_27,315.0,324.99774,4.6499896
202405221319_27,315.0,315.97156,4.502253
202405221319_27,315.0,320.01727,4.616623
202405221319_27,315.0,312.8124,4.5068336
202405221319_27,315.0,329.96017,4.6926913
202405221319_27,315.0,327.94373,4.729161
202405221319_27,315.0,321.838,4.6391225
202405221319_27,315.0,317.69345,4.5997586
202405221319_27,315.0,304.6492,4.5182095
202405221319_28,350.0,374.30695,4.6004424
202405221319_28,350.0,382.56815,4.658337
202405221319_28,350.0,357.90778,4.6099153
202405221319_28,350.0,363.75803,4.664815
202405221319_28,350.0,365.41583,4.592679
202405221319_28,350.0,376.88818,4.6352544
202405221319_28,350.0,363.1661,4.6805344
202405221319_28,350.0,375.93265,4.6532645
202405221319_28,350.0,345.8081,4.6488323
202405221319_28,350.0,352.63174,4.7056303
202405221319_28,350.0,347.53842,4.5926933
202405221319_28,350.0,363.2823,4.645238
202405221319_28,350.0,340.99734,4.585667
202405221319_28,350.0,352.38544,4.6499357
202405221319_28,350.0,341.57642,4.592502
202405221319_28,350.0,359.98703,4.647156
202405221319_28,350.0,357.072,4.6697893
202405221319_28,350.0,357.64258,4.649563
202405221319_28,350.0,359.8987,4.619763
202405221319_28,350.0,352.80502,4.6617084
202405221319_29,413.0,405.9149,4.792507
202405221319_29,413.0,410.05804,4.839078
202405221319_29,413.0,409.48007,4.863565
202405221319_29,413.0,407.3622,4.9050684
202405221319_29,413.0,405.77005,4.8133707
202405221319_29,413.0,413.48068,4.9131007
202405221319_29,413.0,388.4365,4.75555
202405221319_29,413.0,408.53592,4.862764
202405221319_29,413.0,375.7321,4.798551
202405221319_29,413.0,384.73163,4.844868
202405221319_29,413.0,398.27432,4.848763
202405221319_29,413.0,386.38586,4.816337
202405221319_29,413.0,395.49915,4.8503103
202405221319_29,413.0,382.72916,4.856094
202405221319_29,413.0,396.83978,4.855199
202405221319_29,413.0,387.08652,4.8234487
202405221319_29,413.0,374.95935,4.8472996
202405221319_29,413.0,386.7622,4.845025
202405221319_29,413.0,399.43643,4.85432
202405221319_29,413.0,390.50778,4.8971
202405221319_3,315.0,333.34216,4.5931034
202405221319_3,315.0,321.78876,4.501986
202405221319_3,315.0,315.16013,4.4705353
202405221319_3,315.0,310.5325,4.416906
202405221319_3,315.0,323.4797,4.530965
202405221319_3,315.0,307.63956,4.441582
202405221319_3,315.0,333.08994,4.588218
202405221319_3,315.0,315.19012,4.455591
202405221319_3,315.0,310.48114,4.45452
202405221319_3,315.0,320.05765,4.4458656
202405221319_3,315.0,309.0596,4.3965592
202405221319_3,315.0,323.37732,4.6203957
202405221319_3,315.0,301.73282,4.3684254
202405221319_3,315.0,315.00363,4.558601
202405221319_3,315.0,306.0413,4.37774
202405221319_3,315.0,319.82477,4.571911
202405221319_3,315.0,321.96906,4.6632376
202405221319_3,315.0,318.27573,4.577521
202405221319_3,315.0,319.73898,4.5049925
202405221319_3,315.0,330.72433,4.7002087
202405221319_30,389.0,411.25137,4.844043
202405221319_30,389.0,409.2497,4.8514495
202405221319_30,389.0,400.78308,4.8560815
202405221319_30,389.0,411.42514,4.9140663
202405221319_30,389.0,408.58896,4.864558
202405221319_30,389.0,406.16095,4.8472733
202405221319_30,389.0,412.88602,4.9150667
202405221319_30,389.0,407.85565,4.861569
202405221319_30,389.0,393.61868,4.841817
202405221319_30,389.0,376.62613,4.753112
202405221319_30,389.0,397.0816,4.726705
202405221319_30,389.0,406.04498,4.7980175
202405221319_30,389.0,393.65286,4.766628
202405221319_30,389.0,410.1193,4.858542
202405221319_30,389.0,393.62155,4.734928
202405221319_30,389.0,407.91446,4.829183
202405221319_30,389.0,409.36713,4.831847
202405221319_30,389.0,405.91077,4.816
202405221319_30,389.0,382.97986,4.806124
202405221319_30,389.0,381.50308,4.719229
202405221319_31,385.0,395.699,4.7551026
202405221319_31,385.0,399.72482,4.798475
202405221319_31,385.0,384.8225,4.6709867
202405221319_31,385.0,396.6223,4.7725806
202405221319_31,385.0,390.17398,4.7109404
202405221319_31,385.0,401.6983,4.8122587
202405221319_31,385.0,411.05618,4.891787
202405221319_31,385.0,397.0466,4.776916
202405221319_31,385.0,377.71628,4.650085
202405221319_31,385.0,405.76526,4.988916
202405221319_31,385.0,375.2939,4.6146226
202405221319_31,385.0,386.37997,4.6950436
202405221319_31,385.0,362.264,4.585481
202405221319_31,385.0,384.74362,4.676173
202405221319_31,385.0,367.8129,4.603361
202405221319_31,385.0,381.90417,4.6445107
202405221319_31,385.0,385.44424,4.678252
202405221319_31,385.0,384.66992,4.6745863
202405221319_31,385.0,361.0001,4.6171126
202405221319_31,385.0,413.92294,4.9186697
202405221319_32,398.0,419.03012,4.83198
202405221319_32,398.0,422.6896,4.9076314
202405221319_32,398.0,404.26498,4.804215
202405221319_32,398.0,414.3022,4.897861
202405221319_32,398.0,410.97406,4.812571
202405221319_32,398.0,421.9884,4.895172
202405221319_32,398.0,422.86227,5.000498
202405221319_32,398.0,417.42322,4.8904486
202405221319_32,398.0,420.38116,4.977744
202405221319_32,398.0,419.6401,5.150663
202405221319_32,398.0,409.28247,4.7515545
202405221319_32,398.0,416.73804,4.8108273
202405221319_32,398.0,396.74377,4.7378373
202405221319_32,398.0,414.45618,4.829277
202405221319_32,398.0,402.0875,4.7411127
202405221319_32,398.0,415.8985,4.8277264
202405221319_32,398.0,421.4868,4.8864627
202405221319_32,398.0,414.9016,4.809365
202405221319_32,398.0,404.1001,4.8171463
202405221319_32,398.0,418.9836,4.978695
202405221319_33,279.0,287.01093,4.3559327
202405221319_33,279.0,302.17065,4.3900104
202405221319_33,279.0,284.18243,4.2860255
202405221319_33,279.0,296.7569,4.3532276
202405221319_33,279.0,283.79654,4.3114805
202405221319_33,279.0,299.08545,4.3852577
202405221319_33,279.0,302.14227,4.54433
202405221319_33,279.0,298.28976,4.3626547
202405221319_33,279.0,309.4087,4.4711614
202405221319_33,279.0,312.27762,4.5282493
202405221319_33,279.0,293.77493,4.462673
202405221319_33,279.0,282.33936,4.3676033
202405221319_33,279.0,292.48245,4.4295206
202405221319_33,279.0,284.76855,4.368361
202405221319_33,279.0,293.4053,4.4454145
202405221319_33,279.0,283.13892,4.3643947
202405221319_33,279.0,288.60733,4.439013
202405221319_33,279.0,282.4821,4.3623586
202405221319_33,279.0,293.25412,4.4203405
202405221319_33,279.0,304.57983,4.5179777
202405221319_34,425.0,439.97,4.982443
202405221319_34,425.0,416.7889,4.80798
202405221319_34,425.0,429.38293,4.9765816
202405221319_34,425.0,407.6119,4.814711
202405221319_34,425.0,437.00192,4.993798
202405221319_34,425.0,411.39423,4.7760983
202405221319_34,425.0,424.94876,4.931121
202405221319_34,425.0,409.51895,4.7864914
202405221319_34,425.0,438.9997,5.049489
202405221319_34,425.0,410.43698,4.91015
202405221319_34,425.0,431.24765,4.9747405
202405221319_34,425.0,416.73135,4.898382
202405221319_34,425.0,426.3015,4.977787
202405221319_34,425.0,402.9558,4.8593345
202405221319_34,425.0,431.48102,4.994611
202405221319_34,425.0,423.9132,4.9661236
202405221319_34,425.0,397.42914,4.8317537
202405221319_34,425.0,410.02325,4.877263
202405221319_34,425.0,392.71887,4.7011867
202405221319_34,425.0,390.26263,4.940164
202405221319_35,272.0,314.66357,4.496389
202405221319_35,272.0,285.93365,4.286453
202405221319_35,272.0,311.3044,4.3994937
202405221319_35,272.0,287.3477,4.268483
202405221319_35,272.0,309.42453,4.4162283
202405221319_35,272.0,284.79434,4.284941
202405221319_35,272.0,301.6579,4.415876
202405221319_35,272.0,285.87085,4.266025
202405221319_35,272.0,293.21265,4.485789
202405221319_35,272.0,291.62784,4.388403
202405221319_35,272.0,286.71082,4.411954
202405221319_35,272.0,277.98145,4.3886237
202405221319_35,272.0,286.42926,4.3550425
202405221319_35,272.0,280.05618,4.345498
202405221319_35,272.0,286.22498,4.3791428
202405221319_35,272.0,278.58884,4.345627
202405221319_35,272.0,276.86838,4.3548446
202405221319_35,272.0,277.37766,4.3609385
202405221319_35,272.0,294.93976,4.287621
202405221319_35,272.0,284.3158,4.3703103
202405221319_36,454.0,395.15283,4.7733164
202405221319_36,454.0,378.97858,4.733156
202405221319_36,454.0,381.84842,4.737386
202405221319_36,454.0,377.6495,4.7365108
202405221319_36,454.0,390.66077,4.7544737
202405221319_36,454.0,377.14792,4.724276
