DataKey,true_totalSeedNum,predicted_totalSeedNum,predicted_std_totalSeedNum
202405311536_39,3404.0,3518.5532,17.67824
202405311536_4,3495.0,3419.0803,17.204393
202405311536_4,3495.0,3944.3171,17.850985
202405311536_4,3495.0,3179.1775,17.139816
202405311536_4,3495.0,3780.4355,17.816101
202405311536_4,3495.0,3286.1643,17.083157
202405311536_4,3495.0,3994.716,17.96464
202405311536_4,3495.0,3813.046,17.497427
202405311536_4,3495.0,3880.5708,17.857994
202405311536_4,3495.0,3822.5273,18.526901
202405311536_4,3495.0,3125.9988,17.535728
202405311536_4,3495.0,3538.2063,18.089184
202405311536_4,3495.0,4086.7078,18.562891
202405311536_4,3495.0,3629.9775,18.187077
202405311536_4,3495.0,4390.2495,19.527164
202405311536_4,3495.0,3564.5767,18.11299
202405311536_4,3495.0,4426.684,19.697437
202405311536_4,3495.0,3988.8833,18.573423
202405311536_4,3495.0,4208.6064,18.942947
202405311536_4,3495.0,3163.617,16.886581
202405311536_4,3495.0,4004.4023,19.255266
202405311536_40,2241.0,1733.5735,13.171014
202405311536_40,2241.0,1523.1614,12.909367
202405311536_40,2241.0,1642.1298,13.345664
202405311536_40,2241.0,1486.6343,13.0686
202405311536_40,2241.0,1693.0404,13.229173
202405311536_40,2241.0,1582.4103,13.032319
202405311536_40,2241.0,1623.3359,13.218362
202405311536_40,2241.0,1511.6296,12.996829
202405311536_40,2241.0,2724.518,16.643442
202405311536_40,2241.0,2579.8909,16.639935
202405311536_40,2241.0,2330.838,15.757547
202405311536_40,2241.0,2402.467,15.3696165
202405311536_40,2241.0,2849.537,16.836105
202405311536_40,2241.0,2632.8843,15.8013525
202405311536_40,2241.0,2588.0645,16.279846
202405311536_40,2241.0,2608.3555,15.676507
202405311536_40,2241.0,2742.924,16.007689
202405311536_40,2241.0,2487.2336,15.548648
202405311536_40,2241.0,1885.018,13.587136
202405311536_40,2241.0,2709.6194,16.618572
202405311536_41,2956.0,2622.7512,16.083887
202405311536_41,2956.0,3217.7375,16.890942
202405311536_41,2956.0,2826.0896,16.699327
202405311536_41,2956.0,3713.6147,18.353382
202405311536_41,2956.0,2785.305,16.526506
202405311536_41,2956.0,3400.4316,17.14613
202405311536_41,2956.0,2651.7422,16.237122
202405311536_41,2956.0,3429.5134,17.405703
202405311536_41,2956.0,2830.2034,16.327679
202405311536_41,2956.0,3625.1028,18.886263
202405311536_41,2956.0,2597.1455,15.834477
202405311536_41,2956.0,2721.0474,16.018457
202405311536_41,2956.0,2815.7397,16.430052
202405311536_41,2956.0,3166.0613,16.950281
202405311536_41,2956.0,2724.284,16.185242
202405311536_41,2956.0,2850.5864,15.993833
202405311536_41,2956.0,2899.6587,16.390629
202405311536_41,2956.0,2867.418,16.308361
202405311536_41,2956.0,2587.8604,15.613971
202405311536_41,2956.0,3729.077,18.887066
202405311536_42,2379.0,2413.9873,15.57159
202405311536_42,2379.0,1785.0455,13.2113
202405311536_42,2379.0,2592.6157,15.942217
202405311536_42,2379.0,1795.8367,13.289146
202405311536_42,2379.0,2442.754,15.6630945
202405311536_42,2379.0,1785.7854,13.292125
202405311536_42,2379.0,1694.7504,13.146608
202405311536_42,2379.0,1772.3264,13.227094
202405311536_42,2379.0,2355.682,15.434529
202405311536_42,2379.0,1940.514,14.012186
202405311536_42,2379.0,2128.1475,15.074781
202405311536_42,2379.0,2311.2302,15.217099
202405311536_42,2379.0,2485.7104,15.952463
202405311536_42,2379.0,2382.272,15.124212
202405311536_42,2379.0,2267.0579,15.541314
202405311536_42,2379.0,2172.461,14.769479
202405311536_42,2379.0,2117.8647,14.562832
202405311536_42,2379.0,2300.3342,15.123065
202405311536_42,2379.0,2676.2087,15.904821
202405311536_42,2379.0,2436.8232,15.876478
202405311536_43,3539.0,3242.4045,16.81622
202405311536_43,3539.0,3103.4163,16.41032
202405311536_43,3539.0,3371.1206,17.152184
202405311536_43,3539.0,3273.2861,16.90891
202405311536_43,3539.0,3261.0142,16.883835
202405311536_43,3539.0,3323.2725,16.821127
202405311536_43,3539.0,3152.615,16.563992
202405311536_43,3539.0,3226.8308,16.75468
202405311536_43,3539.0,4042.4968,19.324
202405311536_43,3539.0,3873.073,18.99058
202405311536_43,3539.0,3446.7651,17.549263
202405311536_43,3539.0,3620.2822,17.36469
202405311536_43,3539.0,3650.642,17.547007
202405311536_43,3539.0,3760.9487,17.348133
202405311536_43,3539.0,3546.608,17.546474
202405311536_43,3539.0,3652.4077,17.283821
202405311536_43,3539.0,3579.9253,17.115816
202405311536_43,3539.0,3679.4663,17.328985
202405311536_43,3539.0,2961.1304,15.76318
202405311536_43,3539.0,4144.729,19.588995
202405311536_44,4296.0,4410.8,19.753637
202405311536_44,4296.0,3896.0588,18.098942
202405311536_44,4296.0,4853.4126,21.280993
202405311536_44,4296.0,4189.91,18.916512
202405311536_44,4296.0,4685.9233,20.671978
202405311536_44,4296.0,4020.414,18.540056
202405311536_44,4296.0,4142.0845,19.071444
202405311536_44,4296.0,4099.9517,18.622923
202405311536_44,4296.0,3644.4277,17.597622
202405311536_44,4296.0,4676.75,21.208143
202405311536_44,4296.0,3851.2686,18.299225
202405311536_44,4296.0,3639.1465,17.462517
202405311536_44,4296.0,4124.5254,19.013952
202405311536_44,4296.0,3689.5146,17.748882
202405311536_44,4296.0,3980.4966,18.64719
202405311536_44,4296.0,3426.8481,17.28951
202405311536_44,4296.0,3591.4294,17.39373
202405311536_44,4296.0,3694.9585,17.667768
202405311536_44,4296.0,3225.3735,16.648136
202405311536_44,4296.0,3858.8457,18.404823
202405311536_45,1930.0,2105.2214,14.723797
202405311536_45,1930.0,1751.0431,13.163187
202405311536_45,1930.0,2158.8054,15.108261
202405311536_45,1930.0,1746.2045,13.241896
202405311536_45,1930.0,2120.5723,14.896281
202405311536_45,1930.0,1785.9691,13.361226
202405311536_45,1930.0,1882.3293,13.425849
202405311536_45,1930.0,1750.642,13.199764
202405311536_45,1930.0,3130.3289,17.552032
202405311536_45,1930.0,2360.5269,15.750832
202405311536_45,1930.0,1853.8606,13.613417
202405311536_45,1930.0,2052.7295,14.485391
202405311536_45,1930.0,1896.0555,13.71326
202405311536_45,1930.0,2353.2837,15.440159
202405311536_45,1930.0,1832.0065,13.56501
202405311536_45,1930.0,2179.795,14.9599
202405311536_45,1930.0,2368.5737,15.412583
202405311536_45,1930.0,2176.4646,15.024307
202405311536_45,1930.0,2722.088,16.605759
202405311536_45,1930.0,3276.1812,17.892633
202405311536_46,2566.0,2642.4863,16.057022
202405311536_46,2566.0,2131.5637,14.554742
202405311536_46,2566.0,2859.2415,16.98178
202405311536_46,2566.0,2279.4392,15.412991
202405311536_46,2566.0,2771.7632,16.530912
202405311536_46,2566.0,1951.0087,14.034952
202405311536_46,2566.0,2178.755,14.904436
202405311536_46,2566.0,2191.6196,14.930675
202405311536_46,2566.0,2376.639,15.58643
202405311536_46,2566.0,2945.345,17.186417
202405311536_46,2566.0,2494.8687,15.82477
202405311536_46,2566.0,2381.7559,15.517178
202405311536_46,2566.0,2479.8706,15.732617
202405311536_46,2566.0,2227.4514,15.106024
202405311536_46,2566.0,2599.3542,16.038628
202405311536_46,2566.0,2426.9792,15.401702
202405311536_46,2566.0,2246.3284,14.994423
202405311536_46,2566.0,2314.3218,15.374787
202405311536_46,2566.0,2744.0474,16.077469
202405311536_46,2566.0,2711.8235,16.16767
202405311536_47,3386.0,3660.8486,17.801342
202405311536_47,3386.0,3255.6902,16.888876
202405311536_47,3386.0,4251.3315,19.291008
202405311536_47,3386.0,3535.8638,17.579464
202405311536_47,3386.0,3908.4536,18.45619
202405311536_47,3386.0,3331.0408,17.13304
202405311536_47,3386.0,3082.9377,17.414948
202405311536_47,3386.0,3428.509,17.265018
202405311536_47,3386.0,3659.6643,18.014853
202405311536_47,3386.0,2881.0269,16.83078
202405311536_47,3386.0,3513.0898,17.488491
202405311536_47,3386.0,3082.0952,16.51306
202405311536_47,3386.0,3389.9568,17.321331
202405311536_47,3386.0,3082.1062,16.704863
202405311536_47,3386.0,3503.9917,17.518015
202405311536_47,3386.0,3047.6282,16.608088
202405311536_47,3386.0,3167.756,16.375689
202405311536_47,3386.0,3100.281,16.619492
202405311536_47,3386.0,3041.2527,16.874748
202405311536_47,3386.0,3057.0627,17.066917
202405311536_48,2868.0,2818.1895,16.153965
202405311536_48,2868.0,2871.0127,15.894961
202405311536_48,2868.0,2640.294,16.188402
202405311536_48,2868.0,2864.9302,16.121223
202405311536_48,2868.0,2676.9756,16.071993
202405311536_48,2868.0,2762.869,15.976679
202405311536_48,2868.0,3269.5242,16.851357
202405311536_48,2868.0,2896.5564,16.067043
202405311536_48,2868.0,3003.2698,16.310015
202405311536_48,2868.0,3325.7432,17.734894
202405311536_48,2868.0,3244.6953,17.068623
202405311536_48,2868.0,2560.4158,15.340518
202405311536_48,2868.0,3451.4915,17.502405
202405311536_48,2868.0,2670.3083,15.577397
202405311536_48,2868.0,3312.4963,17.243828
202405311536_48,2868.0,2752.7244,15.60853
202405311536_48,2868.0,2477.9905,15.245788
202405311536_48,2868.0,2570.5352,15.355346
202405311536_48,2868.0,3387.457,17.33296
202405311536_48,2868.0,3273.1396,17.599207
202405311536_49,3609.0,3040.2893,16.163525
202405311536_49,3609.0,2905.433,15.788663
202405311536_49,3609.0,3156.5625,16.43712
202405311536_49,3609.0,3104.8096,16.291677
202405311536_49,3609.0,3087.9897,16.297443
202405311536_49,3609.0,3065.8066,15.898258
202405311536_49,3609.0,2908.4448,15.797331
202405311536_49,3609.0,2951.796,15.982756
202405311536_49,3609.0,3958.1028,18.753017
202405311536_49,3609.0,3504.3887,18.154476
202405311536_49,3609.0,4709.542,20.816618
202405311536_49,3609.0,3851.967,18.605473
202405311536_49,3609.0,4919.3545,21.426804
202405311536_49,3609.0,4363.906,19.925556
202405311536_49,3609.0,4884.3765,21.37659
202405311536_49,3609.0,4014.3472,18.744392
202405311536_49,3609.0,4071.776,18.825596
202405311536_49,3609.0,4074.6406,19.178822
202405311536_49,3609.0,4085.236,18.99145
202405311536_49,3609.0,4405.9478,20.562319
202405311536_5,4367.0,4385.9634,19.124908
202405311536_5,4367.0,3668.0571,17.187366
202405311536_5,4367.0,4530.6143,19.759048
202405311536_5,4367.0,3801.2827,17.825335
202405311536_5,4367.0,4513.9814,19.573086
202405311536_5,4367.0,3584.5132,17.244873
202405311536_5,4367.0,3654.654,17.669985
202405311536_5,4367.0,3788.7888,17.585426
202405311536_5,4367.0,3953.722,18.282722
202405311536_5,4367.0,4449.1826,19.99047
202405311536_5,4367.0,3742.9282,17.931274
202405311536_5,4367.0,3707.4976,17.849485
202405311536_5,4367.0,4083.771,18.378702
202405311536_5,4367.0,3986.812,18.618322
202405311536_5,4367.0,3817.8274,17.958649
202405311536_5,4367.0,3605.361,17.377583
202405311536_5,4367.0,4173.749,18.988747
202405311536_5,4367.0,3804.2417,18.123178
202405311536_5,4367.0,3590.433,17.301565
202405311536_5,4367.0,4360.1016,19.93081
202405311536_50,3470.0,2528.4917,14.906996
202405311536_50,3470.0,2827.831,15.257577
202405311536_50,3470.0,2503.294,15.090258
202405311536_50,3470.0,2916.343,15.540418
202405311536_50,3470.0,2495.121,14.907831
202405311536_50,3470.0,3090.214,16.048069
202405311536_50,3470.0,2694.757,14.908482
202405311536_50,3470.0,2861.7063,15.339415
202405311536_50,3470.0,2676.5435,15.187925
202405311536_50,3470.0,2940.932,16.934515
202405311536_50,3470.0,2824.0964,15.37632
202405311536_50,3470.0,2711.1418,15.317133
202405311536_50,3470.0,2639.57,15.068576
202405311536_50,3470.0,2703.4973,15.3406105
202405311536_50,3470.0,2770.7666,15.278978
202405311536_50,3470.0,2672.251,15.228746
202405311536_50,3470.0,2644.2986,15.160278
202405311536_50,3470.0,2673.9536,15.239126
202405311536_50,3470.0,2768.9448,15.734024
202405311536_50,3470.0,3144.9724,16.823557
202405311536_51,3444.0,3603.572,18.027626
202405311536_51,3444.0,3303.0034,17.325304
202405311536_51,3444.0,3640.7312,18.30054
202405311536_51,3444.0,3509.0728,18.03637
202405311536_51,3444.0,3646.9746,18.258255
202405311536_51,3444.0,3480.5554,17.461975
202405311536_51,3444.0,3964.4133,19.199848
202405311536_51,3444.0,3337.8997,17.535109
202405311536_51,3444.0,3893.2356,19.002949
202405311536_51,3444.0,3496.0093,18.339216
202405311536_51,3444.0,3052.6824,16.853455
202405311536_51,3444.0,2921.3716,16.204617
202405311536_51,3444.0,3230.8022,17.17047
202405311536_51,3444.0,3040.5015,16.502811
202405311536_51,3444.0,3118.663,16.95649
202405311536_51,3444.0,2954.4358,16.539604
202405311536_51,3444.0,3068.953,16.424765
202405311536_51,3444.0,2975.028,16.337317
202405311536_51,3444.0,3875.5552,18.669186
202405311536_51,3444.0,3287.3418,17.558674
202405311536_52,3078.0,3071.6753,15.690969
202405311536_52,3078.0,2688.667,14.84759
202405311536_52,3078.0,2725.8096,15.317431
202405311536_52,3078.0,2745.9363,14.998829
202405311536_52,3078.0,2946.752,15.53885
202405311536_52,3078.0,2622.5146,14.937736
202405311536_52,3078.0,2858.0322,15.310733
202405311536_52,3078.0,2698.0078,14.873689
202405311536_52,3078.0,3415.4592,16.25454
202405311536_52,3078.0,4061.0803,18.939825
202405311536_52,3078.0,3068.481,15.903249
202405311536_52,3078.0,3351.3865,16.093262
202405311536_52,3078.0,3105.734,15.878504
202405311536_52,3078.0,3404.1038,16.099699
202405311536_52,3078.0,3043.5447,15.810235
202405311536_52,3078.0,3579.7437,16.343424
202405311536_52,3078.0,3374.5935,16.21357
202405311536_52,3078.0,3361.5645,16.096224
202405311536_52,3078.0,3160.0334,15.77828
202405311536_52,3078.0,4528.4863,19.65614
202405311536_53,3108.0,2665.3813,16.193895
202405311536_53,3108.0,3108.8496,16.33324
202405311536_53,3108.0,2922.8774,16.632132
202405311536_53,3108.0,3180.645,16.546625
202405311536_53,3108.0,2800.524,16.473614
202405311536_53,3108.0,3286.373,16.66213
202405311536_53,3108.0,3086.275,16.716312
202405311536_53,3108.0,3137.6475,16.344854
202405311536_53,3108.0,2308.3508,15.190763
202405311536_53,3108.0,3462.5483,18.411936
202405311536_53,3108.0,2792.2673,16.378683
202405311536_53,3108.0,2845.1978,16.111952
202405311536_53,3108.0,3103.4004,16.934021
202405311536_53,3108.0,3092.7559,16.313974
202405311536_53,3108.0,3000.4587,16.723495
202405311536_53,3108.0,3044.8374,16.312199
202405311536_53,3108.0,2718.5393,16.126274
202405311536_53,3108.0,2964.907,16.13799
202405311536_53,3108.0,3022.4985,16.283873
202405311536_53,3108.0,3092.8884,17.382025
202405311536_54,4495.0,4388.407,19.54329
202405311536_54,4495.0,4074.2908,18.211477
202405311536_54,4495.0,4233.5264,19.366833
202405311536_54,4495.0,3987.599,18.297337
202405311536_54,4495.0,4358.7593,19.542715
202405311536_54,4495.0,3965.3306,18.077225
202405311536_54,4495.0,4098.723,18.771593
202405311536_54,4495.0,4091.8523,18.390015
202405311536_54,4495.0,3793.5444,17.923859
202405311536_54,4495.0,3972.9316,18.899479
202405311536_54,4495.0,4407.76,19.266384
202405311536_54,4495.0,4150.898,18.43504
202405311536_54,4495.0,4359.662,19.017097
202405311536_54,4495.0,4108.3047,18.138828
202405311536_54,4495.0,4402.9536,19.162432
202405311536_54,4495.0,4072.942,18.018618
202405311536_54,4495.0,3802.0942,17.714363
202405311536_54,4495.0,4084.366,18.157156
202405311536_54,4495.0,3796.0132,17.720448
202405311536_54,4495.0,4487.991,19.876019
202405311536_55,2120.0,2393.5703,16.069426
202405311536_55,2120.0,2012.9086,14.596814
202405311536_55,2120.0,2773.814,16.971546
202405311536_55,2120.0,2185.7761,15.458119
202405311536_55,2120.0,2614.6763,16.4684
202405311536_55,2120.0,2125.8503,14.949389
202405311536_55,2120.0,1797.1154,13.726124
202405311536_55,2120.0,2102.7163,15.076003
202405311536_55,2120.0,2180.7607,15.517274
202405311536_55,2120.0,2288.297,15.961598
202405311536_55,2120.0,1916.0504,14.362874
202405311536_55,2120.0,1956.0957,14.4772215
202405311536_55,2120.0,2150.7136,15.465798
202405311536_55,2120.0,2008.54,14.6841345
202405311536_55,2120.0,1988.7784,14.723451
202405311536_55,2120.0,1950.7744,14.443754
202405311536_55,2120.0,1783.0021,13.790006
202405311536_55,2120.0,1974.9945,14.554637
202405311536_55,2120.0,2090.2864,15.076755
202405311536_55,2120.0,2772.046,17.351454
202405311536_56,2048.0,1524.4418,13.17187
202405311536_56,2048.0,1585.8506,13.289122
202405311536_56,2048.0,1695.8782,13.4612875
202405311536_56,2048.0,1706.76,13.492391
202405311536_56,2048.0,1597.3204,13.297612
202405311536_56,2048.0,1497.9082,13.318681
202405311536_56,2048.0,1558.7809,13.175344
202405311536_56,2048.0,1650.1512,13.373696
202405311536_56,2048.0,2385.106,15.21313
202405311536_56,2048.0,2487.6252,16.49879
202405311536_56,2048.0,1516.9019,13.431153
202405311536_56,2048.0,1747.447,13.732864
202405311536_56,2048.0,1582.3242,13.440488
202405311536_56,2048.0,1693.607,13.637625
202405311536_56,2048.0,1558.4575,13.461596
202405311536_56,2048.0,1654.7422,13.489567
202405311536_56,2048.0,1878.3866,14.075116
202405311536_56,2048.0,1706.3712,13.688837
202405311536_56,2048.0,2283.2266,15.617608
202405311536_56,2048.0,2024.0236,15.06252
202405311536_57,2392.0,2741.1914,17.071928
202405311536_57,2392.0,3275.6904,17.627157
202405311536_57,2392.0,3053.027,17.775053
202405311536_57,2392.0,3333.1465,17.974407
202405311536_57,2392.0,2860.348,17.422358
202405311536_57,2392.0,3372.0845,17.92574
202405311536_57,2392.0,3438.7427,18.278461
202405311536_57,2392.0,3296.883,17.754328
202405311536_57,2392.0,2926.7427,16.553463
202405311536_57,2392.0,2925.1792,17.438143
202405311536_57,2392.0,2656.4165,16.817162
202405311536_57,2392.0,2777.1184,17.184944
202405311536_57,2392.0,2802.997,17.147165
202405311536_57,2392.0,2820.5334,17.268433
202405311536_57,2392.0,2763.4004,17.049183
202405311536_57,2392.0,2743.916,16.89425
202405311536_57,2392.0,2174.1633,15.642251
202405311536_57,2392.0,2791.3179,17.198542
202405311536_57,2392.0,2974.0493,17.198698
202405311536_57,2392.0,2207.2898,16.264267
202405311536_58,3327.0,4095.6663,18.665617
202405311536_58,3327.0,4209.418,19.174269
202405311536_58,3327.0,4448.783,19.936049
202405311536_58,3327.0,4568.146,20.347916
202405311536_58,3327.0,4325.1587,19.381962
202405311536_58,3327.0,5175.491,23.002853
202405311536_58,3327.0,4175.3467,19.085176
202405311536_58,3327.0,4389.2227,19.74423
202405311536_58,3327.0,4548.9834,20.547659
202405311536_58,3327.0,3576.9023,18.595486
202405311536_58,3327.0,3771.4543,18.649372
202405311536_58,3327.0,4074.845,18.756092
202405311536_58,3327.0,4164.063,19.539011
202405311536_58,3327.0,4390.46,19.593512
202405311536_58,3327.0,3900.9224,18.98343
202405311536_58,3327.0,4234.6787,18.813457
202405311536_58,3327.0,4664.0366,20.190468
202405311536_58,3327.0,4230.5996,19.18757
202405311536_58,3327.0,3649.87,17.653406
202405311536_58,3327.0,4414.0024,20.795776
202405311536_59,1978.0,2372.346,16.251087
202405311536_59,1978.0,1458.128,13.427997
202405311536_59,1978.0,2038.1998,14.995696
202405311536_59,1978.0,1438.6182,13.586386
202405311536_59,1978.0,2312.4807,16.184967
202405311536_59,1978.0,1438.5621,13.292592
202405311536_59,1978.0,1317.8307,13.67649
202405311536_59,1978.0,1481.5251,13.574295
202405311536_59,1978.0,2060.607,15.094663
202405311536_59,1978.0,2092.37,15.576436
202405311536_59,1978.0,1550.5984,13.386007
202405311536_59,1978.0,1570.5076,13.2328825
202405311536_59,1978.0,1429.435,13.253384
202405311536_59,1978.0,1657.9158,13.481406
202405311536_59,1978.0,1443.5231,13.221747
202405311536_59,1978.0,1410.449,13.144437
202405311536_59,1978.0,1420.8113,13.317877
202405311536_59,1978.0,1631.1079,13.346199
202405311536_59,1978.0,1453.8201,13.380653
202405311536_59,1978.0,2430.8809,16.664904
202405311536_6,5364.0,4973.956,20.533857
202405311536_6,5364.0,5591.174,23.226225
202405311536_6,5364.0,4746.6675,19.952492
202405311536_6,5364.0,5408.8423,22.571123
202405311536_6,5364.0,4912.08,20.423782
202405311536_6,5364.0,5657.391,23.341938
202405311536_6,5364.0,5211.904,21.811249
202405311536_6,5364.0,5595.008,23.298803
202405311536_6,5364.0,4731.9126,20.336802
202405311536_6,5364.0,5637.9214,23.80259
202405311536_6,5364.0,5497.3784,22.772158
202405311536_6,5364.0,5367.862,22.22433
202405311536_6,5364.0,5494.353,22.650846
202405311536_6,5364.0,5366.7314,22.066
202405311536_6,5364.0,5512.0337,22.82879
202405311536_6,5364.0,5328.7666,22.082464
202405311536_6,5364.0,5282.583,21.858173
202405311536_6,5364.0,5372.5024,22.142548
202405311536_6,5364.0,4321.797,18.745174
202405311536_6,5364.0,5399.786,22.948097
202405311536_60,3371.0,3525.703,17.818813
202405311536_60,3371.0,3755.354,18.400675
202405311536_60,3371.0,3158.1519,17.116314
202405311536_60,3371.0,3130.6934,16.685144
202405311536_60,3371.0,3409.8862,17.612165
202405311536_60,3371.0,3625.1143,17.809065
202405311536_60,3371.0,2843.8594,16.298197
202405311536_60,3371.0,3611.3716,17.984383
202405311536_60,3371.0,2537.32,15.863502
202405311536_60,3371.0,3634.51,18.456005
202405311536_60,3371.0,2997.1982,16.826357
202405311536_60,3371.0,2865.9895,16.1099
202405311536_60,3371.0,2837.0303,16.476938
202405311536_60,3371.0,2844.8625,15.830785
202405311536_60,3371.0,2947.865,16.697073
202405311536_60,3371.0,2746.058,15.68466
202405311536_60,3371.0,2669.084,15.6475115
202405311536_60,3371.0,2858.216,15.9375
202405311536_60,3371.0,1815.0255,13.485737
202405311536_60,3371.0,3338.134,17.82236
202405311536_61,2620.0,2723.2422,16.502583
202405311536_61,2620.0,2864.84,16.599688
202405311536_61,2620.0,2781.7632,16.756016
202405311536_61,2620.0,2870.8862,16.509232
202405311536_61,2620.0,2674.8706,16.472897
202405311536_61,2620.0,2654.0344,16.102047
202405311536_61,2620.0,2511.5935,15.845103
202405311536_61,2620.0,2821.0527,16.558668
202405311536_61,2620.0,3166.302,16.96939
202405311536_61,2620.0,3040.7324,17.13502
202405311536_61,2620.0,3140.5933,17.215168
202405311536_61,2620.0,2715.4546,16.099934
202405311536_61,2620.0,3286.595,17.366068
202405311536_61,2620.0,3126.1184,16.86987
202405311536_61,2620.0,3233.189,17.334072
202405311536_61,2620.0,3197.974,17.155516
202405311536_61,2620.0,2602.6191,16.08893
202405311536_61,2620.0,2909.0864,16.479511
202405311536_61,2620.0,3919.4778,18.389147
202405311536_61,2620.0,2501.2134,16.37303
202405311536_62,1128.0,1278.729,13.844232
202405311536_62,1128.0,1163.9315,14.749467
202405311536_62,1128.0,1341.7423,13.828533
202405311536_62,1128.0,1177.9679,14.671651
202405311536_62,1128.0,1306.1718,13.82977
202405311536_62,1128.0,1162.906,14.912136
202405311536_62,1128.0,1198.614,14.445793
202405311536_62,1128.0,1168.1873,14.762086
202405311536_62,1128.0,1530.8772,13.587029
202405311536_62,1128.0,1229.0808,14.45601
202405311536_62,1128.0,1296.3824,13.764418
202405311536_62,1128.0,1227.6467,13.969669
202405311536_62,1128.0,1429.9475,13.775146
202405311536_62,1128.0,1250.1782,13.85025
202405311536_62,1128.0,1302.731,13.780576
202405311536_62,1128.0,1199.2506,14.406106
202405311536_62,1128.0,1196.2164,14.451767
202405311536_62,1128.0,1234.9407,13.904412
202405311536_62,1128.0,1535.7153,13.545599
202405311536_62,1128.0,1222.3391,14.190512
202405311536_63,1565.0,1441.1628,13.513564
202405311536_63,1565.0,1162.5686,14.692301
202405311536_63,1565.0,1457.6581,13.667966
202405311536_63,1565.0,1156.8931,14.969765
202405311536_63,1565.0,1465.6495,13.594903
202405311536_63,1565.0,1152.549,15.138289
202405311536_63,1565.0,1141.6174,15.540527
202405311536_63,1565.0,1160.6647,14.812562
202405311536_63,1565.0,1698.1724,13.909748
202405311536_63,1565.0,1221.8346,14.475792
202405311536_63,1565.0,1435.4769,13.894947
202405311536_63,1565.0,1217.649,14.42321
202405311536_63,1565.0,1394.7909,13.885013
202405311536_63,1565.0,1221.7396,14.286388
202405311536_63,1565.0,1407.4268,13.846781
202405311536_63,1565.0,1233.5929,14.251773
202405311536_63,1565.0,1200.4172,14.517675
202405311536_63,1565.0,1206.6115,14.5865555
202405311536_63,1565.0,1501.4243,13.287557
202405311536_63,1565.0,1333.5704,13.924256
202405311536_64,2413.0,2010.5284,14.562117
202405311536_64,2413.0,2206.2327,15.395729
202405311536_64,2413.0,2235.5576,15.618572
202405311536_64,2413.0,2119.247,15.219719
202405311536_64,2413.0,2160.6812,15.303947
202405311536_64,2413.0,2185.9866,15.690652
202405311536_64,2413.0,1683.6305,13.63062
202405311536_64,2413.0,2279.0554,15.886456
202405311536_64,2413.0,1692.6113,13.645699
202405311536_64,2413.0,2318.2788,16.363968
202405311536_64,2413.0,1874.4656,14.267613
202405311536_64,2413.0,2425.7454,16.092533
202405311536_64,2413.0,2149.4087,15.539643
202405311536_64,2413.0,2915.0706,16.873251
202405311536_64,2413.0,2008.5095,14.846079
202405311536_64,2413.0,2766.2922,16.442144
202405311536_64,2413.0,2016.3171,14.620803
202405311536_64,2413.0,2637.2754,16.379116
202405311536_64,2413.0,1651.4742,13.642208
202405311536_64,2413.0,2494.8547,16.727783
202405311536_65,2282.0,3001.186,16.713568
202405311536_65,2282.0,2794.0588,16.495525
202405311536_65,2282.0,2523.785,15.865975
202405311536_65,2282.0,2904.4507,17.008125
202405311536_65,2282.0,2918.2976,16.619108
202405311536_65,2282.0,3264.711,17.817284
202405311536_65,2282.0,3458.3755,18.020071
202405311536_65,2282.0,2915.924,16.82395
202405311536_65,2282.0,2589.5942,16.015598
202405311536_65,2282.0,2943.172,17.703741
202405311536_65,2282.0,2295.034,15.814582
202405311536_65,2282.0,2467.107,15.785606
202405311536_65,2282.0,2315.8545,15.958494
202405311536_65,2282.0,2284.374,15.835548
202405311536_65,2282.0,2278.7083,15.844031
202405311536_65,2282.0,2215.234,15.659375
202405311536_65,2282.0,2332.638,15.714938
202405311536_65,2282.0,2353.0566,15.777185
202405311536_65,2282.0,2457.5522,15.829921
202405311536_65,2282.0,2424.5762,16.19382
202405311536_66,2572.0,2395.843,15.949805
202405311536_66,2572.0,1865.6527,14.009117
202405311536_66,2572.0,2196.6213,15.088923
202405311536_66,2572.0,1738.7911,13.675965
202405311536_66,2572.0,2418.6294,15.782653
202405311536_66,2572.0,2011.8008,14.802391
202405311536_66,2572.0,1383.5796,13.432425
202405311536_66,2572.0,1953.9514,14.423454
202405311536_66,2572.0,1415.519,13.270157
202405311536_66,2572.0,1483.4758,13.603816
202405311536_66,2572.0,1712.5488,13.136607
202405311536_66,2572.0,1998.3214,14.10231
202405311536_66,2572.0,1787.31,13.2527485
202405311536_66,2572.0,1895.049,13.650205
202405311536_66,2572.0,1696.435,13.042963
202405311536_66,2572.0,1805.1957,13.344652
202405311536_66,2572.0,1933.245,13.935701
202405311536_66,2572.0,1944.389,13.833488
202405311536_66,2572.0,1404.1755,13.047529
202405311536_66,2572.0,1917.492,14.644071
202405311536_67,2033.0,1529.7122,13.587444
202405311536_67,2033.0,1683.3008,13.572495
202405311536_67,2033.0,1497.3716,13.71069
202405311536_67,2033.0,1617.8411,13.663867
202405311536_67,2033.0,1492.8046,13.609416
202405311536_67,2033.0,1615.2732,13.646323
202405311536_67,2033.0,1254.8114,13.507004
202405311536_67,2033.0,1699.1783,13.663844
202405311536_67,2033.0,1975.2548,14.662999
202405311536_67,2033.0,1918.139,14.61484
202405311536_67,2033.0,1471.8751,13.566472
202405311536_67,2033.0,1553.1261,13.538963
