DataKey,true_days,predicted_days,predicted_std_days
202405221319_13,203.0,200.32883,3.418783
202405221319_13,203.0,201.24048,3.4212406
202405221319_13,203.0,200.60126,3.4137652
202405221319_13,203.0,200.98097,3.4166222
202405221319_13,203.0,201.1936,3.4267044
202405221319_13,203.0,201.5266,3.427752
202405221319_13,203.0,200.57318,3.4175642
202405221319_13,203.0,201.6745,3.4378254
202405221319_13,203.0,201.15253,3.422249
202405221319_14,203.0,200.82483,3.408372
202405221319_14,203.0,199.94765,3.4021046
202405221319_14,203.0,200.51817,3.3994853
202405221319_14,203.0,198.83229,3.3843896
202405221319_14,203.0,200.80954,3.403938
202405221319_14,203.0,199.50172,3.3869214
202405221319_14,203.0,199.9738,3.400021
202405221319_14,203.0,199.72961,3.395843
202405221319_14,203.0,200.23737,3.413495
202405221319_14,203.0,198.92574,3.3907568
202405221319_14,203.0,200.69586,3.4071522
202405221319_14,203.0,199.83362,3.4013267
202405221319_14,203.0,201.65208,3.4188087
202405221319_14,203.0,199.13295,3.3943348
202405221319_14,203.0,200.81958,3.4076269
202405221319_14,203.0,201.60808,3.429984
202405221319_14,203.0,200.24438,3.404614
202405221319_14,203.0,199.46967,3.3973842
202405221319_14,203.0,201.15982,3.4203298
202405221319_14,203.0,197.96233,3.3833203
202405221319_15,203.0,200.79178,3.4148128
202405221319_15,203.0,200.88054,3.4380772
202405221319_15,203.0,200.04938,3.3890686
202405221319_15,203.0,199.79486,3.4027786
202405221319_15,203.0,200.70453,3.4083602
202405221319_15,203.0,201.21129,3.429849
202405221319_15,203.0,202.21611,3.4369235
202405221319_15,203.0,200.74855,3.4309218
202405221319_15,203.0,199.66127,3.4254894
202405221319_15,203.0,199.90884,3.3981915
202405221319_15,203.0,202.1323,3.4485645
202405221319_15,203.0,202.08272,3.4567902
202405221319_15,203.0,201.46713,3.426081
202405221319_15,203.0,201.94156,3.4432657
202405221319_15,203.0,201.71333,3.4360058
202405221319_15,203.0,199.13249,3.4020653
202405221319_15,203.0,202.2316,3.4512382
202405221319_15,203.0,202.30383,3.45393
202405221319_15,203.0,203.50038,3.4451857
202405221319_15,203.0,203.81845,3.4560869
202405221319_16,203.0,197.97061,3.3681233
202405221319_16,203.0,197.25882,3.371135
202405221319_16,203.0,197.80162,3.3683815
202405221319_16,203.0,198.15486,3.3739722
202405221319_16,203.0,197.79796,3.3642642
202405221319_16,203.0,197.01637,3.3572001
202405221319_16,203.0,199.47128,3.3882666
202405221319_16,203.0,197.48192,3.3705273
202405221319_16,203.0,197.67711,3.3868105
202405221319_16,203.0,197.81773,3.3735769
202405221319_16,203.0,199.15103,3.3902888
202405221319_16,203.0,198.51932,3.3907838
202405221319_16,203.0,199.7271,3.3990674
202405221319_16,203.0,197.05072,3.3751888
202405221319_16,203.0,199.43924,3.392226
202405221319_16,203.0,198.77188,3.390643
202405221319_16,203.0,198.44417,3.3848748
202405221319_16,203.0,198.13908,3.383866
202405221319_16,203.0,199.894,3.4014256
202405221319_16,203.0,197.30247,3.3820777
202405221319_17,203.0,199.05551,3.3942797
202405221319_17,203.0,198.14478,3.4011178
202405221319_17,203.0,199.51451,3.384823
202405221319_17,203.0,198.0169,3.3815758
202405221319_17,203.0,199.15811,3.3899245
202405221319_17,203.0,196.27423,3.3609502
202405221319_17,203.0,197.62021,3.3793678
202405221319_17,203.0,197.90254,3.3918622
202405221319_17,203.0,198.1924,3.406285
202405221319_17,203.0,199.15007,3.3986561
202405221319_17,203.0,199.78206,3.3913386
202405221319_17,203.0,200.36597,3.411028
202405221319_17,203.0,199.51857,3.3923957
202405221319_17,203.0,199.49106,3.4030428
202405221319_17,203.0,199.55959,3.3883328
202405221319_17,203.0,200.09581,3.405348
202405221319_17,203.0,199.8683,3.408264
202405221319_17,203.0,199.80536,3.4036834
202405221319_17,203.0,198.21721,3.3802793
202405221319_17,203.0,202.3407,3.4427285
202405221319_18,203.0,199.4182,3.3921685
202405221319_18,203.0,198.15598,3.388498
202405221319_18,203.0,199.68872,3.3855546
202405221319_18,203.0,198.23311,3.3767402
202405221319_18,203.0,199.59418,3.388361
202405221319_18,203.0,198.58356,3.383138
202405221319_18,203.0,197.69696,3.375939
202405221319_18,203.0,198.11696,3.384197
202405221319_18,203.0,199.29103,3.3991678
202405221319_18,203.0,201.28444,3.4233277
202405221319_18,203.0,199.01756,3.391548
202405221319_18,203.0,199.15437,3.3998702
202405221319_18,203.0,199.21379,3.3855236
202405221319_18,203.0,199.35176,3.3900578
202405221319_18,203.0,198.63428,3.3827498
202405221319_18,203.0,200.3137,3.4074414
202405221319_18,203.0,199.26323,3.391989
202405221319_18,203.0,198.93939,3.3913965
202405221319_18,203.0,198.82643,3.3907797
202405221319_18,203.0,202.0372,3.4344175
202405221319_19,203.0,200.73743,3.4244115
202405221319_19,203.0,200.57837,3.436621
202405221319_19,203.0,201.14172,3.4093575
202405221319_19,203.0,200.73471,3.4163797
202405221319_19,203.0,200.63708,3.4161336
202405221319_19,203.0,202.39436,3.460625
202405221319_19,203.0,202.11015,3.42827
202405221319_19,203.0,200.65904,3.4298797
202405221319_19,203.0,200.61435,3.4391508
202405221319_19,203.0,202.76796,3.4318583
202405221319_19,203.0,201.89748,3.4301906
202405221319_19,203.0,202.13058,3.4523532
202405221319_19,203.0,201.91307,3.422843
202405221319_19,203.0,201.9064,3.4360693
202405221319_19,203.0,202.00522,3.4262054
202405221319_19,203.0,199.89636,3.4043663
202405221319_19,203.0,202.21138,3.4411738
202405221319_19,203.0,202.20255,3.446415
202405221319_19,203.0,201.62912,3.4417565
202405221319_19,203.0,203.69746,3.460947
202405221319_2,203.0,197.39204,3.3776102
202405221319_2,203.0,196.40428,3.3708098
202405221319_2,203.0,196.54755,3.352948
202405221319_2,203.0,194.22238,3.3352907
202405221319_2,203.0,196.98643,3.3646307
202405221319_2,203.0,195.58226,3.36346
202405221319_2,203.0,197.28218,3.3681495
202405221319_2,203.0,195.87952,3.3557425
202405221319_2,203.0,196.49973,3.3748925
202405221319_2,203.0,196.0153,3.3600476
202405221319_2,203.0,196.25777,3.3574965
202405221319_2,203.0,196.47632,3.3697674
202405221319_2,203.0,194.895,3.3411307
202405221319_2,203.0,194.26566,3.3381352
202405221319_2,203.0,195.95541,3.3501136
202405221319_2,203.0,196.2267,3.357548
202405221319_2,203.0,195.62352,3.3542275
202405221319_2,203.0,195.90237,3.3576782
202405221319_2,203.0,197.30746,3.3732586
202405221319_2,203.0,197.58684,3.384453
202405221319_20,203.0,199.96057,3.4162579
202405221319_20,203.0,199.71988,3.427721
202405221319_20,203.0,200.88405,3.403063
202405221319_20,203.0,200.09868,3.408209
202405221319_20,203.0,199.95448,3.4075985
202405221319_20,203.0,200.72128,3.4158015
202405221319_20,203.0,200.9452,3.4321358
202405221319_20,203.0,199.82805,3.4207609
202405221319_20,203.0,200.09442,3.4145894
202405221319_20,203.0,201.5521,3.4297
202405221319_20,203.0,200.6721,3.42133
202405221319_20,203.0,199.62369,3.4259858
202405221319_20,203.0,201.41936,3.4173203
202405221319_20,203.0,200.02194,3.4158142
202405221319_20,203.0,200.88719,3.4165437
202405221319_20,203.0,201.17998,3.4367692
202405221319_20,203.0,200.63113,3.4311914
202405221319_20,203.0,199.63777,3.4198778
202405221319_20,203.0,201.70717,3.4293494
202405221319_20,203.0,201.61536,3.4405358
202405221319_21,203.0,199.71832,3.4100602
202405221319_21,203.0,197.62523,3.39397
202405221319_21,203.0,197.79243,3.3651707
202405221319_21,203.0,195.71619,3.3530934
202405221319_21,203.0,199.03683,3.3920865
202405221319_21,203.0,195.43242,3.3646004
202405221319_21,203.0,199.06963,3.3979626
202405221319_21,203.0,196.94296,3.3792255
202405221319_21,203.0,198.74347,3.4050736
202405221319_21,203.0,198.47531,3.3999157
202405221319_21,203.0,200.17744,3.4115517
202405221319_21,203.0,200.5878,3.4225705
202405221319_21,203.0,200.03165,3.4059699
202405221319_21,203.0,200.98738,3.4255507
202405221319_21,203.0,200.22462,3.4118264
202405221319_21,203.0,202.81204,3.4530082
202405221319_21,203.0,200.34787,3.4147272
202405221319_21,203.0,200.81383,3.4254315
202405221319_21,203.0,199.793,3.4047556
202405221319_21,203.0,202.4637,3.4326906
202405221319_22,203.0,198.91406,3.385364
202405221319_22,203.0,198.17,3.3891609
202405221319_22,203.0,196.55739,3.353368
202405221319_22,203.0,195.25407,3.3551297
202405221319_22,203.0,198.01878,3.3706975
202405221319_22,203.0,195.04512,3.3463452
202405221319_22,203.0,197.55644,3.3839076
202405221319_22,203.0,197.14726,3.3757987
202405221319_22,203.0,199.88655,3.409671
202405221319_22,203.0,197.1636,3.384929
202405221319_22,203.0,200.71516,3.409312
202405221319_22,203.0,201.14516,3.4313488
202405221319_22,203.0,199.30788,3.3891387
202405221319_22,203.0,199.81812,3.4090135
202405221319_22,203.0,200.308,3.4013798
202405221319_22,203.0,200.7335,3.4209676
202405221319_22,203.0,200.50421,3.4180264
202405221319_22,203.0,200.9519,3.4239967
202405221319_22,203.0,198.84625,3.3919628
202405221319_22,203.0,201.54364,3.435842
202405221319_23,203.0,197.76653,3.3790715
202405221319_23,203.0,196.84001,3.3812962
202405221319_23,203.0,195.95384,3.3553298
202405221319_23,203.0,195.24971,3.3558555
202405221319_23,203.0,197.28334,3.3725688
202405221319_23,203.0,195.2522,3.3644226
202405221319_23,203.0,194.84259,3.3556278
202405221319_23,203.0,196.38782,3.3755586
202405221319_23,203.0,196.10394,3.3648505
202405221319_23,203.0,195.20662,3.36086
202405221319_23,203.0,198.61832,3.3880618
202405221319_23,203.0,199.59924,3.4081974
202405221319_23,203.0,194.67528,3.3336976
202405221319_23,203.0,196.21698,3.3570583
202405221319_23,203.0,197.43903,3.3710904
202405221319_23,203.0,194.48537,3.3360567
202405221319_23,203.0,198.572,3.3849623
202405221319_23,203.0,198.78568,3.39263
202405221319_23,203.0,196.02037,3.3606787
202405221319_23,203.0,198.09483,3.3902285
202405221319_24,203.0,199.93253,3.3960874
202405221319_24,203.0,199.6592,3.4123952
202405221319_24,203.0,200.93779,3.4006271
202405221319_24,203.0,200.7251,3.4090703
202405221319_24,203.0,200.18024,3.3946493
202405221319_24,203.0,200.2442,3.4030983
202405221319_24,203.0,201.38087,3.419422
202405221319_24,203.0,199.96109,3.409941
202405221319_24,203.0,200.34016,3.4270017
202405221319_24,203.0,201.57945,3.4173331
202405221319_24,203.0,200.89886,3.4011924
202405221319_24,203.0,200.30003,3.4080436
202405221319_24,203.0,201.14989,3.406761
202405221319_24,203.0,200.2069,3.4083617
202405221319_24,203.0,200.9598,3.4009762
202405221319_24,203.0,202.04982,3.4371688
202405221319_24,203.0,200.87785,3.4131725
202405221319_24,203.0,200.11407,3.405437
202405221319_24,203.0,201.38564,3.429681
202405221319_24,203.0,204.54414,3.4576263
202405221319_25,203.0,198.5078,3.3993125
202405221319_25,203.0,197.14348,3.393523
202405221319_25,203.0,198.11607,3.380153
202405221319_25,203.0,196.54857,3.374446
202405221319_25,203.0,198.28076,3.3910642
202405221319_25,203.0,195.42056,3.3721733
202405221319_25,203.0,197.5702,3.3899758
202405221319_25,203.0,196.62686,3.3838522
202405221319_25,203.0,198.98373,3.4154694
202405221319_25,203.0,197.98677,3.394388
202405221319_25,203.0,200.76912,3.4195113
202405221319_25,203.0,199.34,3.4081697
202405221319_25,203.0,199.74611,3.4038901
202405221319_25,203.0,198.53725,3.3958237
202405221319_25,203.0,200.362,3.4116607
202405221319_25,203.0,196.03888,3.3601341
202405221319_25,203.0,199.66202,3.4059901
202405221319_25,203.0,198.95795,3.4008029
202405221319_25,203.0,201.09615,3.438101
202405221319_25,203.0,198.81908,3.4028542
202405221319_26,203.0,201.97292,3.4507666
202405221319_26,203.0,201.04648,3.4529786
202405221319_26,203.0,202.04129,3.4284809
202405221319_26,203.0,201.32097,3.4300747
202405221319_26,203.0,201.87494,3.4412677
202405221319_26,203.0,201.11165,3.4549062
202405221319_26,203.0,202.65985,3.463055
202405221319_26,203.0,201.03484,3.44266
202405221319_26,203.0,201.86278,3.4405065
202405221319_26,203.0,201.01987,3.413073
202405221319_26,203.0,203.00992,3.4442167
202405221319_26,203.0,202.09387,3.443871
202405221319_26,203.0,204.39317,3.4529877
202405221319_26,203.0,203.04834,3.4436383
202405221319_26,203.0,203.4453,3.4449875
202405221319_26,203.0,200.90044,3.4130945
202405221319_26,203.0,203.76604,3.4607656
202405221319_26,203.0,202.45464,3.441726
202405221319_26,203.0,203.00046,3.4524095
202405221319_26,203.0,203.29538,3.4524434
202405221319_27,203.0,201.5231,3.4344053
202405221319_27,203.0,201.19038,3.4422872
202405221319_27,203.0,202.65968,3.4307847
202405221319_27,203.0,201.42302,3.4299912
202405221319_27,203.0,201.89633,3.4305346
202405221319_27,203.0,201.81662,3.43595
202405221319_27,203.0,202.20717,3.441139
202405221319_27,203.0,201.41911,3.4410918
202405221319_27,203.0,201.61035,3.4602249
202405221319_27,203.0,200.92061,3.4208992
202405221319_27,203.0,201.82306,3.431696
202405221319_27,203.0,202.60326,3.4614298
202405221319_27,203.0,202.08322,3.4348524
202405221319_27,203.0,203.00537,3.462172
202405221319_27,203.0,202.00462,3.4333587
202405221319_27,203.0,202.17818,3.4533374
202405221319_27,203.0,203.43031,3.4665172
202405221319_27,203.0,202.81783,3.4620333
202405221319_27,203.0,203.04817,3.4587474
202405221319_27,203.0,204.53682,3.4688706
202405221319_28,203.0,198.68484,3.386388
202405221319_28,203.0,197.63367,3.3831336
202405221319_28,203.0,197.60074,3.3642254
202405221319_28,203.0,196.0122,3.350736
202405221319_28,203.0,198.4176,3.3798046
202405221319_28,203.0,193.17046,3.3183653
202405221319_28,203.0,198.86478,3.3881743
202405221319_28,203.0,197.09106,3.3716886
202405221319_28,203.0,197.39435,3.3876398
202405221319_28,203.0,198.2792,3.3808796
202405221319_28,203.0,198.84476,3.3894763
202405221319_28,203.0,199.04112,3.3975356
202405221319_28,203.0,198.6852,3.3797126
202405221319_28,203.0,198.6176,3.38387
202405221319_28,203.0,198.85072,3.3865087
202405221319_28,203.0,199.98973,3.4030418
202405221319_28,203.0,198.60034,3.3920848
202405221319_28,203.0,198.86067,3.390808
202405221319_28,203.0,198.76486,3.3891058
202405221319_28,203.0,200.26567,3.4071424
202405221319_29,203.0,200.60802,3.4205914
202405221319_29,203.0,199.96631,3.4288507
202405221319_29,203.0,200.73665,3.4098105
202405221319_29,203.0,199.69962,3.4112642
202405221319_29,203.0,200.62898,3.4147263
202405221319_29,203.0,199.35902,3.4219031
202405221319_29,203.0,200.6907,3.424585
202405221319_29,203.0,199.87035,3.422359
202405221319_29,203.0,198.63855,3.4025917
202405221319_29,203.0,198.68893,3.4049578
202405221319_29,203.0,199.58669,3.3976011
202405221319_29,203.0,199.66902,3.4129713
202405221319_29,203.0,199.01666,3.387137
202405221319_29,203.0,199.10818,3.3986921
202405221319_29,203.0,199.40869,3.3914247
202405221319_29,203.0,197.16313,3.368001
202405221319_29,203.0,200.58243,3.4186704
202405221319_29,203.0,199.3213,3.4047322
202405221319_29,203.0,199.64836,3.4090621
202405221319_29,203.0,200.24806,3.4169488
202405221319_3,203.0,196.59933,3.3681595
202405221319_3,203.0,194.96552,3.360192
202405221319_3,203.0,194.41563,3.3283842
202405221319_3,203.0,192.00264,3.3094294
202405221319_3,203.0,196.07906,3.3554726
202405221319_3,203.0,195.81177,3.3554187
202405221319_3,203.0,195.12006,3.3504004
202405221319_3,203.0,194.31079,3.344943
202405221319_3,203.0,196.38516,3.3667188
202405221319_3,203.0,194.78856,3.3509674
202405221319_3,203.0,197.3815,3.3669264
202405221319_3,203.0,197.39186,3.3774207
202405221319_3,203.0,196.54381,3.3503423
202405221319_3,203.0,195.73996,3.3494885
202405221319_3,203.0,197.14534,3.3606958
202405221319_3,203.0,196.46967,3.3680441
202405221319_3,203.0,197.70793,3.3764658
202405221319_3,203.0,197.11299,3.3702953
202405221319_3,203.0,196.30426,3.365581
202405221319_3,203.0,197.49474,3.367895
202405221319_30,203.0,200.86754,3.413715
202405221319_30,203.0,200.52432,3.4187858
202405221319_30,203.0,201.89117,3.4195654
202405221319_30,203.0,200.9359,3.415961
202405221319_30,203.0,201.07118,3.4142456
202405221319_30,203.0,199.92397,3.4089088
202405221319_30,203.0,201.44101,3.4283834
202405221319_30,203.0,200.4948,3.4167306
202405221319_30,203.0,200.23436,3.413886
202405221319_30,203.0,197.96725,3.4003038
202405221319_30,203.0,201.00395,3.416965
202405221319_30,203.0,200.55972,3.4205914
202405221319_30,203.0,202.66824,3.434617
202405221319_30,203.0,201.34167,3.422968
202405221319_30,203.0,201.43294,3.420632
202405221319_30,203.0,202.20613,3.4444451
202405221319_30,203.0,203.06635,3.4502594
202405221319_30,203.0,200.87753,3.4213738
202405221319_30,203.0,201.13313,3.4290712
202405221319_30,203.0,200.04303,3.4257758
202405221319_31,203.0,199.33748,3.4030435
202405221319_31,203.0,199.51576,3.418078
202405221319_31,203.0,199.40366,3.3886788
202405221319_31,203.0,198.62396,3.3891587
202405221319_31,203.0,199.41678,3.3976626
202405221319_31,203.0,197.04282,3.376784
202405221319_31,203.0,200.28929,3.4115663
202405221319_31,203.0,199.28938,3.4085233
202405221319_31,203.0,199.58807,3.426333
202405221319_31,203.0,198.52977,3.3927183
202405221319_31,203.0,200.37775,3.4139354
202405221319_31,203.0,200.02258,3.4222274
202405221319_31,203.0,199.49953,3.3952067
202405221319_31,203.0,198.94144,3.4014037
202405221319_31,203.0,200.20341,3.4077578
202405221319_31,203.0,198.0845,3.3852997
202405221319_31,203.0,200.08745,3.417714
202405221319_31,203.0,199.70157,3.4140432
202405221319_31,203.0,199.61145,3.417938
202405221319_31,203.0,198.63734,3.3988883
202405221319_32,203.0,201.13284,3.42067
202405221319_32,203.0,199.9131,3.4164977
202405221319_32,203.0,201.2673,3.4053493
202405221319_32,203.0,199.31563,3.3900476
202405221319_32,203.0,201.10854,3.4106297
202405221319_32,203.0,199.00887,3.394534
202405221319_32,203.0,201.21503,3.4183908
202405221319_32,203.0,199.74376,3.4053535
202405221319_32,203.0,199.85057,3.4234037
202405221319_32,203.0,200.36295,3.4134264
202405221319_32,203.0,202.79866,3.438781
202405221319_32,203.0,200.59406,3.4176028
202405221319_32,203.0,204.06224,3.448907
202405221319_32,203.0,201.10529,3.4143891
202405221319_32,203.0,203.28217,3.4424622
202405221319_32,203.0,200.95662,3.4226599
202405221319_32,203.0,201.37459,3.4202912
202405221319_32,203.0,200.8497,3.4160533
202405221319_32,203.0,201.86148,3.44491
202405221319_32,203.0,203.03671,3.44312
202405221319_33,203.0,200.81436,3.4202921
202405221319_33,203.0,200.12068,3.4238286
202405221319_33,203.0,201.29617,3.407088
202405221319_33,203.0,200.35326,3.4063156
202405221319_33,203.0,201.13344,3.4155338
202405221319_33,203.0,201.36531,3.4394813
202405221319_33,203.0,201.99173,3.431818
202405221319_33,203.0,200.17195,3.4152508
202405221319_33,203.0,200.51932,3.429885
202405221319_33,203.0,200.76805,3.4243314
202405221319_33,203.0,201.85051,3.4505844
202405221319_33,203.0,202.3543,3.4658291
202405221319_33,203.0,204.2771,3.469751
202405221319_33,203.0,205.57709,3.4945898
202405221319_33,203.0,202.7226,3.4581182
202405221319_33,203.0,203.09763,3.471973
202405221319_33,203.0,203.57712,3.471331
202405221319_33,203.0,203.34187,3.4747024
202405221319_33,203.0,202.83417,3.4418204
202405221319_33,203.0,203.9755,3.4680955
202405221319_34,203.0,201.0189,3.4133594
202405221319_34,203.0,200.40358,3.413574
202405221319_34,203.0,201.81386,3.414419
202405221319_34,203.0,200.90395,3.4103374
202405221319_34,203.0,201.3964,3.4110491
202405221319_34,203.0,198.79503,3.3816166
202405221319_34,203.0,202.7862,3.4346554
202405221319_34,203.0,200.78954,3.4118106
202405221319_34,203.0,200.0886,3.422583
202405221319_34,203.0,201.81207,3.416248
202405221319_34,203.0,202.29126,3.440117
202405221319_34,203.0,201.97449,3.4452078
202405221319_34,203.0,202.08904,3.4326956
202405221319_34,203.0,201.27444,3.4253109
202405221319_34,203.0,202.21219,3.4363918
202405221319_34,203.0,198.34915,3.3995366
202405221319_34,203.0,201.99342,3.4376085
202405221319_34,203.0,201.69452,3.436958
202405221319_34,203.0,204.42648,3.4585125
202405221319_34,203.0,203.13092,3.449132
202405221319_35,203.0,200.70361,3.401446
202405221319_35,203.0,200.16255,3.4086466
202405221319_35,203.0,201.34262,3.4038455
202405221319_35,203.0,201.83467,3.4208899
202405221319_35,203.0,201.04355,3.4020383
202405221319_35,203.0,199.93198,3.3967268
202405221319_35,203.0,203.68564,3.4452028
202405221319_35,203.0,200.84128,3.412646
202405221319_35,203.0,199.70583,3.4198213
202405221319_35,203.0,200.7147,3.4034405
202405221319_35,203.0,200.98483,3.416415
202405221319_35,203.0,200.59663,3.421814
202405221319_35,203.0,202.44325,3.4399858
202405221319_35,203.0,200.6408,3.4229279
202405221319_35,203.0,201.6558,3.4262102
202405221319_35,203.0,199.45975,3.4094558
202405221319_35,203.0,201.68199,3.43814
202405221319_35,203.0,200.33908,3.4175074
202405221319_35,203.0,201.53008,3.4213643
202405221319_35,203.0,198.1091,3.389374
202405221319_36,203.0,200.94849,3.407742
202405221319_36,203.0,201.153,3.4236722
202405221319_36,203.0,201.95619,3.4127262
202405221319_36,203.0,201.34889,3.4103484
202405221319_36,203.0,201.34465,3.4092348
202405221319_36,203.0,201.52475,3.4180336
202405221319_36,203.0,202.64964,3.4309464
202405221319_36,203.0,201.1641,3.414811
202405221319_36,203.0,200.37183,3.434593
202405221319_36,203.0,200.15247,3.3927355
202405221319_36,203.0,201.4851,3.4207833
202405221319_36,203.0,201.73033,3.4322689
202405221319_36,203.0,203.11182,3.4366968
202405221319_36,203.0,203.49118,3.4477644
202405221319_36,203.0,201.83806,3.423876
202405221319_36,203.0,200.23691,3.40237
202405221319_36,203.0,202.76399,3.4372182
202405221319_36,203.0,202.15434,3.4339273
202405221319_36,203.0,201.2624,3.435086
202405221319_36,203.0,201.8293,3.4348152
202405221319_37,203.0,200.75809,3.4128418
202405221319_37,203.0,200.28296,3.4251218
202405221319_37,203.0,201.97221,3.409367
202405221319_37,203.0,201.15703,3.4145694
202405221319_37,203.0,201.07138,3.4096792
202405221319_37,203.0,200.52881,3.423992
202405221319_37,203.0,202.78069,3.4364023
202405221319_37,203.0,200.58766,3.4216757
202405221319_37,203.0,200.15527,3.4248922
202405221319_37,203.0,201.59175,3.4173708
202405221319_37,203.0,199.6653,3.3882716
202405221319_37,203.0,200.0789,3.4156137
202405221319_37,203.0,201.55563,3.4084947
202405221319_37,203.0,200.91776,3.4162328
202405221319_37,203.0,200.37524,3.394381
202405221319_37,203.0,198.96223,3.3973322
202405221319_37,203.0,200.97807,3.4175248
202405221319_37,203.0,200.30762,3.4143822
202405221319_37,203.0,200.23676,3.412272
202405221319_37,203.0,202.6833,3.4310741
202405221319_38,203.0,197.18369,3.3559449
202405221319_38,203.0,197.70918,3.3725848
202405221319_38,203.0,196.40434,3.3481195
202405221319_38,203.0,197.78302,3.369467
202405221319_38,203.0,196.69022,3.3492467
202405221319_38,203.0,195.85202,3.3458636
202405221319_38,203.0,198.1067,3.3745968
202405221319_38,203.0,197.69136,3.3683038
202405221319_38,203.0,197.76125,3.3957253
202405221319_38,203.0,198.38231,3.3775933
202405221319_38,203.0,199.3541,3.38845
202405221319_38,203.0,200.3951,3.4122667
202405221319_38,203.0,197.45367,3.369503
202405221319_38,203.0,198.78363,3.3947642
202405221319_38,203.0,198.63054,3.3811917
202405221319_38,203.0,200.54688,3.4169743
202405221319_38,203.0,200.62485,3.4088383
202405221319_38,203.0,200.2398,3.4080045
202405221319_38,203.0,200.33324,3.4235752
202405221319_38,203.0,197.39955,3.380782
202405221319_39,203.0,199.39607,3.3940852
202405221319_39,203.0,198.12608,3.396645
202405221319_39,203.0,198.77034,3.381503
202405221319_39,203.0,198.02821,3.3824167
202405221319_39,203.0,199.17761,3.3896878
202405221319_39,203.0,198.63026,3.387687
202405221319_39,203.0,199.48073,3.395237
202405221319_39,203.0,197.9805,3.390808
202405221319_39,203.0,197.59744,3.3937528
202405221319_39,203.0,199.45372,3.3986835
202405221319_39,203.0,200.19975,3.4199626
202405221319_39,203.0,200.40952,3.4279892
202405221319_39,203.0,199.70401,3.4093852
202405221319_39,203.0,200.09674,3.4218562
202405221319_39,203.0,200.03654,3.4156585
202405221319_39,203.0,201.63316,3.4453552
202405221319_39,203.0,200.84436,3.4283302
202405221319_39,203.0,200.28612,3.4255729
202405221319_39,203.0,199.52931,3.4023442
202405221319_39,203.0,201.98024,3.4437304
202405221319_4,203.0,195.9541,3.3424428
202405221319_4,203.0,196.3757,3.3628726
202405221319_4,203.0,192.99489,3.3020592
202405221319_4,203.0,193.48497,3.3121858
202405221319_4,203.0,194.9917,3.3267736
202405221319_4,203.0,198.30074,3.371939
202405221319_4,203.0,197.59242,3.366908
202405221319_4,203.0,195.48978,3.3454638
202405221319_4,203.0,193.85667,3.343494
202405221319_4,203.0,196.6086,3.3635118
202405221319_4,203.0,196.64821,3.350038
202405221319_4,203.0,196.28883,3.356101
202405221319_4,203.0,195.22116,3.327967
202405221319_4,203.0,194.7877,3.3360503
202405221319_4,203.0,196.34373,3.3427505
202405221319_4,203.0,194.43459,3.3237274
202405221319_4,203.0,195.58118,3.3487313
202405221319_4,203.0,195.88535,3.3483274
202405221319_4,203.0,197.56372,3.3696253
202405221319_4,203.0,196.5839,3.3623905
202405221319_40,203.0,199.78366,3.3943932
202405221319_40,203.0,198.44342,3.3831866
202405221319_40,203.0,197.58282,3.3652258
202405221319_40,203.0,196.40298,3.3589854
202405221319_40,203.0,198.86581,3.3813553
202405221319_40,203.0,197.34999,3.366473
202405221319_40,203.0,198.7062,3.381433
202405221319_40,203.0,197.61528,3.3717964
202405221319_40,203.0,199.19543,3.3984346
202405221319_40,203.0,195.60902,3.355751
202405221319_40,203.0,198.73006,3.3941827
202405221319_40,203.0,200.3908,3.4192488
202405221319_40,203.0,196.91895,3.367842
202405221319_40,203.0,199.92247,3.4072967
202405221319_40,203.0,198.0572,3.383615
202405221319_40,203.0,199.70155,3.4095323
202405221319_40,203.0,198.83064,3.3904524
202405221319_40,203.0,200.17812,3.4127111
202405221319_40,203.0,196.48317,3.3594575
202405221319_40,203.0,200.24994,3.4182322
202405221319_41,203.0,197.75276,3.3746421
202405221319_41,203.0,197.2306,3.3904524
202405221319_41,203.0,194.38243,3.3305628
202405221319_41,203.0,195.27823,3.3609347
202405221319_41,203.0,196.88216,3.3614202
202405221319_41,203.0,199.76593,3.4279008
202405221319_41,203.0,195.88597,3.3691273
202405221319_41,203.0,196.87541,3.383137
202405221319_41,203.0,191.51003,3.3171196
202405221319_41,203.0,197.8947,3.3843431
202405221319_41,203.0,195.55023,3.3407862
202405221319_41,203.0,195.45378,3.3527534
202405221319_41,203.0,193.5003,3.3214986
202405221319_41,203.0,193.15968,3.3289657
202405221319_41,203.0,194.20503,3.325148
202405221319_41,203.0,190.2095,3.295935
202405221319_41,203.0,191.9494,3.3189015
202405221319_41,203.0,194.18289,3.3369741
202405221319_41,203.0,198.95671,3.3765314
202405221319_41,203.0,197.28586,3.371072
202405221319_42,203.0,198.6575,3.3784091
202405221319_42,203.0,199.38068,3.401807
202405221319_42,203.0,198.65051,3.3716407
202405221319_42,203.0,198.87119,3.3850954
202405221319_42,203.0,198.63582,3.3749642
202405221319_42,203.0,200.98729,3.4134107
202405221319_42,203.0,199.85959,3.39497
202405221319_42,203.0,199.28668,3.397505
202405221319_42,203.0,199.67816,3.4034805
202405221319_42,203.0,198.48866,3.3822684
202405221319_42,203.0,201.54926,3.4120045
202405221319_42,203.0,201.72076,3.4230728
202405221319_42,203.0,202.15523,3.4194875
