true,predicted,predicted_std,lower_95CI,upper_95CI
158.0,256.7501,81.50822,96.99399,416.5062
158.0,258.23218,81.73029,98.0408,418.42355
158.0,255.43033,81.309044,96.064606,414.79605
158.0,257.7334,81.656364,97.68692,417.77988
158.0,254.96974,81.23817,95.742935,414.19653
158.0,259.71902,81.955475,99.08629,420.35175
158.0,255.88019,81.377266,96.38074,415.37964
158.0,261.54272,82.22399,100.3837,422.70175
158.0,252.66835,80.885994,94.131805,411.2049
226.0,262.73767,82.39858,101.23645,424.2389
226.0,264.3156,82.63052,102.35979,426.27142
226.0,261.09775,82.15306,100.07774,422.11774
226.0,265.9303,82.86818,103.50867,428.35193
226.0,262.64508,82.38424,101.17197,424.1182
226.0,261.72427,82.243835,100.52635,422.92218
226.0,259.21887,81.873604,98.74661,419.69113
226.0,265.61136,82.821686,103.28085,427.94186
226.0,264.15167,82.60748,102.241,426.06235
226.0,254.94516,81.22685,95.740524,414.14978
226.0,267.4485,83.09252,104.58714,430.3098
226.0,266.34454,82.92976,103.8022,428.8869
226.0,266.37906,82.93471,103.82703,428.9311
226.0,262.35812,82.33967,100.97237,423.7439
226.0,267.13907,83.04674,104.36746,429.91068
226.0,261.66986,82.23905,100.48132,422.8584
226.0,264.04614,82.59003,102.16969,425.9226
226.0,264.51328,82.659645,102.50037,426.52618
226.0,262.65353,82.381805,101.185196,424.1219
226.0,252.65329,80.879395,94.12967,411.1769
132.0,235.80698,78.26998,82.39781,389.21613
132.0,236.62952,78.40061,82.96431,390.29474
132.0,236.16132,78.32457,82.64516,389.6775
132.0,236.84338,78.43273,83.115234,390.57153
132.0,235.88931,78.28197,82.45665,389.32196
132.0,234.8815,78.12616,81.75423,388.0088
132.0,238.30836,78.6636,84.127716,392.489
132.0,236.48253,78.37665,82.86429,390.10077
132.0,239.61688,78.86746,85.03665,394.1971
132.0,239.83554,78.904175,85.18335,394.48773
132.0,231.7806,77.63141,79.62303,383.93817
132.0,234.37259,78.0435,81.40732,387.33786
132.0,232.23221,77.702255,79.93579,384.52863
132.0,234.95798,78.13607,81.81128,388.10468
132.0,231.46451,77.58075,79.406235,383.52277
132.0,234.47687,78.06033,81.47861,387.47513
