DataKey,true_totEarWeight,predicted_totEarWeight,predicted_std_totEarWeight
202406041351_15,620.09,581.99963,5.657089
202406041351_15,620.09,589.20703,5.6047034
202406041351_15,620.09,582.1601,5.6840143
202406041351_15,620.09,581.4772,5.5673523
202406041351_15,620.09,584.8379,5.6270165
202406041351_15,620.09,640.2483,5.9603496
202406041351_15,620.09,603.9118,6.0591383
202406041351_15,620.09,598.49286,5.7965937
202406041351_15,620.09,628.687,5.976182
202406041351_15,620.09,598.55743,5.745794
202406041351_15,620.09,611.24347,5.803444
202406041351_15,620.09,598.6108,5.7646
202406041351_15,620.09,642.47327,5.9276752
202406041351_15,620.09,582.5505,5.673023
202406041351_15,620.09,623.1339,5.906167
202406041351_15,620.09,738.55695,6.8536882
202406041351_15,620.09,580.421,6.027368
202406041351_16,445.83,463.16818,5.6858425
202406041351_16,445.83,421.79315,5.338802
202406041351_16,445.83,472.26086,6.20632
202406041351_16,445.83,402.17166,5.4443636
202406041351_16,445.83,463.93088,5.8553066
202406041351_16,445.83,410.29715,5.381862
202406041351_16,445.83,407.82184,5.416167
202406041351_16,445.83,402.7397,5.287821
202406041351_16,445.83,587.6878,6.1532245
202406041351_16,445.83,491.8167,7.172974
202406041351_16,445.83,476.5652,5.4453044
202406041351_16,445.83,468.04214,5.406628
202406041351_16,445.83,463.5689,5.566649
202406041351_16,445.83,444.76102,5.472096
202406041351_16,445.83,465.84146,5.418282
202406041351_16,445.83,440.04852,5.476394
202406041351_16,445.83,466.51636,5.5434585
202406041351_16,445.83,452.86325,5.361547
202406041351_16,445.83,580.10925,6.0980177
202406041351_16,445.83,541.54376,6.985283
202406041351_17,691.32,843.7153,7.175039
202406041351_17,691.32,853.27875,7.2155066
202406041351_17,691.32,830.3698,7.0743
202406041351_17,691.32,861.29407,7.2130747
202406041351_17,691.32,841.7426,7.165891
202406041351_17,691.32,872.6183,7.3752637
202406041351_17,691.32,837.03705,7.079817
202406041351_17,691.32,852.28766,7.174722
202406041351_17,691.32,956.23975,8.089843
202406041351_17,691.32,749.46936,6.654369
202406041351_17,691.32,939.2377,7.884526
202406041351_17,691.32,946.7324,7.944281
202406041351_17,691.32,984.1194,8.127179
202406041351_17,691.32,945.86865,7.8550305
202406041351_17,691.32,962.62836,8.026841
202406041351_17,691.32,934.74506,7.910508
202406041351_17,691.32,927.17816,7.802263
202406041351_17,691.32,952.42804,7.947606
202406041351_17,691.32,940.4279,7.843845
202406041351_17,691.32,837.8537,7.5330772
202406041351_18,742.18,649.79474,7.7053933
202406041351_18,742.18,754.5646,8.484355
202406041351_18,742.18,622.56305,7.120242
202406041351_18,742.18,686.0074,7.3335543
202406041351_18,742.18,632.22064,7.4533772
202406041351_18,742.18,674.2383,6.7092776
202406041351_18,742.18,650.0091,7.1958604
202406041351_18,742.18,716.392,7.736495
202406041351_18,742.18,863.30115,9.011667
202406041351_18,742.18,733.2935,9.18749
202406041351_18,742.18,646.604,8.158114
202406041351_18,742.18,792.4227,7.7332516
202406041351_18,742.18,648.75183,7.83477
202406041351_18,742.18,767.64484,7.2556353
202406041351_18,742.18,652.6193,8.116824
202406041351_18,742.18,783.8112,7.214179
202406041351_18,742.18,710.2287,6.942918
202406041351_18,742.18,778.18115,7.4841566
202406041351_18,742.18,931.51746,9.743985
202406041351_18,742.18,762.01166,8.362077
202406041351_19,1105.24,950.50903,8.05212
202406041351_19,1105.24,1044.376,8.591956
202406041351_19,1105.24,925.3284,7.716931
202406041351_19,1105.24,1036.4983,8.383208
202406041351_19,1105.24,941.3992,7.9138713
202406041351_19,1105.24,1040.8909,8.484344
202406041351_19,1105.24,998.1623,8.023542
202406041351_19,1105.24,1049.1106,8.547597
202406041351_19,1105.24,920.0151,7.319727
202406041351_19,1105.24,913.0378,7.564699
202406041351_19,1105.24,1070.0944,8.683725
202406041351_19,1105.24,1078.3688,8.740097
202406041351_19,1105.24,1087.3983,8.715353
202406041351_19,1105.24,1086.8875,8.609513
202406041351_19,1105.24,1086.6355,8.758862
202406041351_19,1105.24,1062.4438,8.622171
202406041351_19,1105.24,1043.7917,8.267468
202406041351_19,1105.24,1095.0768,8.77202
202406041351_19,1105.24,991.50195,8.206708
202406041351_19,1105.24,1054.1573,8.529973
202406041351_2,974.34,892.0931,7.566691
202406041351_2,974.34,902.3141,7.698199
202406041351_2,974.34,890.05,7.355757
202406041351_2,974.34,882.9073,7.5425587
202406041351_2,974.34,901.02484,7.539123
202406041351_2,974.34,893.82886,7.568199
202406041351_2,974.34,858.01526,7.575837
202406041351_2,974.34,899.06433,7.6227193
202406041351_2,974.34,914.712,7.552836
202406041351_2,974.34,968.6738,9.1968775
202406041351_2,974.34,925.1336,8.106952
202406041351_2,974.34,934.5889,8.05249
202406041351_2,974.34,915.4786,7.926567
202406041351_2,974.34,928.94196,7.924414
202406041351_2,974.34,925.8496,8.066518
202406041351_2,974.34,915.45056,7.880087
202406041351_2,974.34,975.02435,8.259776
202406041351_2,974.34,934.1768,7.9975705
202406041351_2,974.34,853.9265,7.8637476
202406041351_2,974.34,822.77844,7.93214
202406041351_20,930.48,968.2606,8.288975
202406041351_20,930.48,953.7495,8.058148
202406041351_20,930.48,962.3559,8.123163
202406041351_20,930.48,980.53265,8.122327
202406041351_20,930.48,965.64325,8.217966
202406041351_20,930.48,964.3477,8.06064
202406041351_20,930.48,1004.7901,8.359908
202406041351_20,930.48,962.5779,8.050799
202406041351_20,930.48,908.14435,7.6463113
202406041351_20,930.48,928.402,7.9260206
202406041351_20,930.48,976.4367,8.43685
202406041351_20,930.48,896.93225,7.6492944
202406041351_20,930.48,988.69354,8.320777
202406041351_20,930.48,939.25525,7.8416905
202406041351_20,930.48,980.77,8.388327
202406041351_20,930.48,922.8023,7.801379
202406041351_20,930.48,934.7154,7.773327
202406041351_20,930.48,919.2787,7.7378254
202406041351_20,930.48,876.19617,7.850913
202406041351_20,930.48,1019.7536,8.910504
202406041351_21,647.56,591.9775,5.6661353
202406041351_21,647.56,566.67413,5.4333296
202406041351_21,647.56,543.00146,5.4323816
202406041351_21,647.56,530.76996,5.27491
202406041351_21,647.56,576.99854,5.562511
202406041351_21,647.56,579.625,5.4854503
202406041351_21,647.56,555.7878,5.526972
202406041351_21,647.56,553.1349,5.340427
202406041351_21,647.56,526.58374,5.38341
202406041351_21,647.56,540.95264,5.7984734
202406041351_21,647.56,690.6119,6.5996256
202406041351_21,647.56,687.7354,6.4425535
202406041351_21,647.56,681.9209,6.4433203
202406041351_21,647.56,714.8157,6.5600986
202406041351_21,647.56,673.2633,6.4346766
202406041351_21,647.56,663.7976,6.2397947
202406041351_21,647.56,660.0312,6.2694387
202406041351_21,647.56,693.3727,6.4412684
202406041351_21,647.56,617.55237,6.1602654
202406041351_21,647.56,601.6041,6.506456
202406041351_22,588.9,598.5497,5.5145626
202406041351_22,588.9,595.6754,5.4928055
202406041351_22,588.9,596.8919,5.5755343
202406041351_22,588.9,586.4394,5.453314
202406041351_22,588.9,600.8855,5.536052
202406041351_22,588.9,580.4681,5.4130063
202406041351_22,588.9,588.4285,5.551643
202406041351_22,588.9,587.9639,5.4511247
202406041351_22,588.9,641.05347,5.9514475
202406041351_22,588.9,589.17267,5.8336377
202406041351_22,588.9,580.7193,5.6514587
202406041351_22,588.9,587.87354,5.629137
202406041351_22,588.9,562.0724,5.5562034
202406041351_22,588.9,590.0806,5.723885
202406041351_22,588.9,573.4741,5.61379
202406041351_22,588.9,577.85114,5.65766
202406041351_22,588.9,608.39276,5.840579
202406041351_22,588.9,588.85504,5.660406
202406041351_22,588.9,627.4655,5.744829
202406041351_22,588.9,569.94763,5.6911545
202406041351_23,795.56,740.8905,6.583213
202406041351_23,795.56,789.00604,6.852986
202406041351_23,795.56,774.90826,6.8356433
202406041351_23,795.56,803.3776,6.9633975
202406041351_23,795.56,748.7867,6.6539927
202406041351_23,795.56,803.0437,6.998984
202406041351_23,795.56,787.7413,6.8541193
202406041351_23,795.56,789.31335,6.8515024
202406041351_23,795.56,750.7977,6.524722
202406041351_23,795.56,736.3584,6.849584
202406041351_23,795.56,788.465,6.8406906
202406041351_23,795.56,789.6781,6.7558303
202406041351_23,795.56,779.628,6.7207108
202406041351_23,795.56,775.3945,6.612254
202406041351_23,795.56,785.93665,6.7948523
202406041351_23,795.56,767.78235,6.599799
202406041351_23,795.56,797.80426,6.8398023
202406041351_23,795.56,785.92487,6.7091403
202406041351_23,795.56,843.14874,7.1004047
202406041351_23,795.56,710.7466,6.4318137
202406041351_24,720.93,990.904,8.521894
202406041351_24,720.93,966.8809,8.417657
202406041351_24,720.93,973.61066,8.1526
202406041351_24,720.93,992.67944,8.320353
202406041351_24,720.93,989.1234,8.394452
202406041351_24,720.93,987.7362,8.514092
202406041351_24,720.93,917.5226,7.9726005
202406041351_24,720.93,989.5888,8.493028
202406041351_24,720.93,1169.9368,10.40285
202406041351_24,720.93,1110.2114,9.455648
202406041351_24,720.93,991.70776,8.972361
202406041351_24,720.93,971.5524,8.613209
202406041351_24,720.93,987.47766,8.595308
202406041351_24,720.93,1032.5671,8.710044
202406041351_24,720.93,993.70776,8.853225
202406041351_24,720.93,985.0108,8.471949
202406041351_24,720.93,1021.9647,8.850982
202406041351_24,720.93,990.1016,8.6083355
202406041351_24,720.93,1184.3932,10.496737
202406041351_24,720.93,1093.3422,9.426663
202406041351_25,907.43,942.6226,8.010007
202406041351_25,907.43,777.756,6.8446283
202406041351_25,907.43,966.9497,8.109939
202406041351_25,907.43,822.12756,7.128697
202406041351_25,907.43,964.041,8.137197
202406041351_25,907.43,827.7481,7.258553
202406041351_25,907.43,796.5346,6.9230733
202406041351_25,907.43,804.7726,7.004336
202406041351_25,907.43,811.22144,7.31907
202406041351_25,907.43,746.9821,7.3227115
202406041351_25,907.43,953.7719,8.1997175
202406041351_25,907.43,938.4039,7.9706063
202406041351_25,907.43,941.6408,7.899021
202406041351_25,907.43,914.62177,7.6324706
202406041351_25,907.43,946.9361,8.031195
202406041351_25,907.43,913.89355,7.779664
202406041351_25,907.43,896.4662,7.58822
202406041351_25,907.43,931.75323,7.8446007
202406041351_25,907.43,911.75385,7.881504
202406041351_25,907.43,867.4064,8.239056
202406041351_26,935.17,873.0265,7.385382
202406041351_26,935.17,804.00757,6.9387302
202406041351_26,935.17,933.29736,7.59976
202406041351_26,935.17,900.70416,7.46378
202406041351_26,935.17,901.2415,7.4919276
202406041351_26,935.17,824.68695,7.082386
202406041351_26,935.17,876.13873,7.2596893
202406041351_26,935.17,848.8052,7.1868725
202406041351_26,935.17,893.41455,7.4616966
202406041351_26,935.17,784.2076,7.0317535
202406041351_26,935.17,894.2854,7.6192584
202406041351_26,935.17,776.79205,6.907062
202406041351_26,935.17,945.2644,7.789119
202406041351_26,935.17,840.08575,7.1473227
202406041351_26,935.17,913.3221,7.6800327
202406041351_26,935.17,798.9582,7.060111
202406041351_26,935.17,799.8024,6.9558992
202406041351_26,935.17,801.2173,6.9920564
202406041351_26,935.17,947.62256,7.844914
202406041351_26,935.17,883.0239,7.6352534
202406041351_27,623.19,573.74005,5.8033686
202406041351_27,623.19,557.42194,5.5708513
202406041351_27,623.19,568.8284,5.94701
202406041351_27,623.19,553.73816,5.5957093
202406041351_27,623.19,589.9663,5.9198766
202406041351_27,623.19,572.7005,5.6194487
202406041351_27,623.19,588.377,5.9519887
202406041351_27,623.19,560.76746,5.5953903
202406041351_27,623.19,752.20074,7.115031
202406041351_27,623.19,569.5721,5.9524918
202406041351_27,623.19,661.0505,6.4827657
202406041351_27,623.19,593.32336,5.961779
202406041351_27,623.19,649.96216,6.437355
202406041351_27,623.19,609.42694,6.0404286
202406041351_27,623.19,654.86224,6.4653573
202406041351_27,623.19,540.0898,6.0082226
202406041351_27,623.19,634.67474,6.1076455
202406041351_27,623.19,583.6224,5.8957667
202406041351_27,623.19,693.0301,7.011874
202406041351_27,623.19,504.27786,6.074971
202406041351_28,706.52,651.4051,6.4495006
202406041351_28,706.52,634.757,6.1018457
202406041351_28,706.52,603.91656,6.1925497
202406041351_28,706.52,626.3384,6.120839
202406041351_28,706.52,625.9986,6.309033
202406041351_28,706.52,642.2194,6.023616
202406041351_28,706.52,708.80664,6.4873376
202406041351_28,706.52,642.48175,6.1688256
202406041351_28,706.52,752.12805,6.969858
202406041351_28,706.52,564.1651,6.3928
202406041351_28,706.52,671.95245,6.58447
202406041351_28,706.52,711.32605,6.7147455
202406041351_28,706.52,718.61273,6.849145
202406041351_28,706.52,708.2285,6.7089887
202406041351_28,706.52,692.3323,6.7232223
202406041351_28,706.52,694.9999,6.7782426
202406041351_28,706.52,748.62384,7.257002
202406041351_28,706.52,704.2207,6.6816998
202406041351_28,706.52,640.8546,6.2310805
202406041351_28,706.52,631.2946,6.642472
202406041351_29,852.04,846.4485,7.269742
202406041351_29,852.04,809.24695,7.263306
202406041351_29,852.04,841.45496,7.1530027
202406041351_29,852.04,826.86536,7.36757
202406041351_29,852.04,849.98804,7.2246957
202406041351_29,852.04,824.3519,8.037022
202406041351_29,852.04,808.0067,7.14243
202406041351_29,852.04,824.18713,7.3379483
202406041351_29,852.04,763.6745,7.2762203
202406041351_29,852.04,748.8681,7.9560137
202406041351_29,852.04,871.0343,7.825315
202406041351_29,852.04,931.046,8.272225
202406041351_29,852.04,883.99963,7.8563266
202406041351_29,852.04,912.10815,7.9934325
202406041351_29,852.04,879.7135,7.8444448
202406041351_29,852.04,941.25916,8.327755
202406041351_29,852.04,936.22565,8.16744
202406041351_29,852.04,935.4418,8.246302
202406041351_29,852.04,812.44574,7.03507
202406041351_29,852.04,894.28955,8.816891
202406041351_3,524.38,522.6871,5.4306383
202406041351_3,524.38,514.7863,5.3508606
202406041351_3,524.38,530.93115,5.7035017
202406041351_3,524.38,516.6382,5.4598484
202406041351_3,524.38,529.4746,5.512669
202406041351_3,524.38,518.0214,5.3603907
202406041351_3,524.38,530.9931,5.5832753
202406041351_3,524.38,518.47644,5.3982706
202406041351_3,524.38,599.6994,5.847436
202406041351_3,524.38,444.00836,5.5105996
202406041351_3,524.38,510.99734,5.3867645
202406041351_3,524.38,540.6552,5.611289
202406041351_3,524.38,518.4035,5.465663
202406041351_3,524.38,572.0973,5.758305
202406041351_3,524.38,511.12228,5.401458
202406041351_3,524.38,551.85913,5.54917
202406041351_3,524.38,568.2952,5.800011
202406041351_3,524.38,552.2887,5.6933722
202406041351_3,524.38,557.58215,5.813191
202406041351_3,524.38,477.21985,5.4842825
202406041351_30,1001.05,957.8853,8.749479
202406041351_30,1001.05,1001.8891,8.763979
202406041351_30,1001.05,936.64276,8.109681
202406041351_30,1001.05,939.89606,7.946389
202406041351_30,1001.05,947.54144,8.484149
202406041351_30,1001.05,930.41235,7.8135977
202406041351_30,1001.05,992.23145,8.489871
202406041351_30,1001.05,977.7147,8.446386
202406041351_30,1001.05,876.4062,7.250732
202406041351_30,1001.05,1001.44836,9.561611
202406041351_30,1001.05,1026.9913,9.449374
202406041351_30,1001.05,1045.126,9.13955
202406041351_30,1001.05,1034.5947,9.174972
202406041351_30,1001.05,1048.6731,8.834799
202406041351_30,1001.05,1023.8291,9.291383
202406041351_30,1001.05,1030.2019,9.001807
202406041351_30,1001.05,975.34204,8.343591
202406041351_30,1001.05,1039.7263,8.980028
202406041351_30,1001.05,869.35364,7.133764
202406041351_30,1001.05,1081.6462,10.260401
202406041351_31,851.09,846.1332,7.4720306
202406041351_31,851.09,855.0059,7.44067
202406041351_31,851.09,824.7435,7.311335
202406041351_31,851.09,833.6556,7.3975244
202406041351_31,851.09,854.556,7.535522
202406041351_31,851.09,834.5105,7.189531
202406041351_31,851.09,762.3878,6.812147
202406041351_31,851.09,849.207,7.4176736
202406041351_31,851.09,762.7267,6.768386
202406041351_31,851.09,773.54675,7.4814854
202406041351_31,851.09,848.7679,7.4625916
202406041351_31,851.09,876.8473,7.609105
202406041351_31,851.09,833.5368,7.2171216
202406041351_31,851.09,878.21136,7.4303966
202406041351_31,851.09,847.6636,7.4018006
202406041351_31,851.09,870.5293,7.604728
202406041351_31,851.09,917.9325,7.7674265
202406041351_31,851.09,882.47626,7.5634675
202406041351_31,851.09,854.7213,7.356955
202406041351_31,851.09,724.40906,7.2195044
202406041351_32,847.07,809.3941,7.191479
202406041351_32,847.07,811.42,6.96272
202406041351_32,847.07,852.6581,7.608644
202406041351_32,847.07,823.9834,6.9760284
202406041351_32,847.07,826.9804,7.3065224
202406041351_32,847.07,799.04114,6.735496
202406041351_32,847.07,794.5058,6.865053
202406041351_32,847.07,820.1232,6.9910593
202406041351_32,847.07,882.20825,7.7687488
202406041351_32,847.07,686.9752,6.855306
202406041351_32,847.07,795.6068,7.1760225
202406041351_32,847.07,836.0683,7.3368063
202406041351_32,847.07,840.0726,7.403816
202406041351_32,847.07,848.71265,7.320085
202406041351_32,847.07,814.27844,7.3193426
202406041351_32,847.07,843.8137,7.286941
202406041351_32,847.07,820.1609,7.152504
202406041351_32,847.07,841.9229,7.322192
202406041351_32,847.07,885.08514,7.9859934
202406041351_32,847.07,744.53925,7.7679415
202406041351_33,516.48,480.9836,5.133999
202406041351_33,516.48,490.7808,5.3074274
202406041351_33,516.48,499.48303,5.3189664
202406041351_33,516.48,518.7952,5.64909
202406041351_33,516.48,489.70642,5.21145
202406041351_33,516.48,501.16327,5.3476486
202406041351_33,516.48,518.5366,5.868302
202406041351_33,516.48,502.15445,5.451724
202406041351_33,516.48,533.0964,6.567458
202406041351_33,516.48,425.40634,5.833874
202406041351_33,516.48,512.2587,5.5398235
202406041351_33,516.48,469.3081,5.300399
202406041351_33,516.48,515.0287,5.5847282
202406041351_33,516.48,479.98633,5.3733215
202406041351_33,516.48,515.51025,5.5579257
202406041351_33,516.48,505.14157,5.449
202406041351_33,516.48,499.8672,5.5375023
202406041351_33,516.48,471.75937,5.3023305
202406041351_33,516.48,508.97025,5.8915
202406041351_33,516.48,413.9067,5.7184734
202406041351_34,862.39,431.2293,4.814644
202406041351_34,862.39,446.70572,4.8733683
202406041351_34,862.39,409.10107,5.019794
202406041351_34,862.39,401.51984,4.990208
202406041351_34,862.39,422.88678,4.8770804
202406041351_34,862.39,420.71973,5.0045123
202406041351_34,862.39,441.20685,5.0416136
202406041351_34,862.39,426.89252,4.8408504
202406041351_34,862.39,455.5292,4.995989
202406041351_34,862.39,380.03015,5.3170304
202406041351_34,862.39,500.50467,5.2869267
202406041351_34,862.39,531.4506,5.539497
202406041351_34,862.39,478.04462,5.1843224
202406041351_34,862.39,499.25693,5.3896384
202406041351_34,862.39,495.40286,5.2693753
202406041351_34,862.39,474.013,5.4600453
202406041351_34,862.39,509.57562,5.4475455
202406041351_34,862.39,522.2535,5.4929523
202406041351_34,862.39,460.07883,5.1929245
202406041351_34,862.39,425.5402,5.26819
202406041351_35,485.88,458.5726,5.089105
202406041351_35,485.88,458.18448,4.9514337
202406041351_35,485.88,443.53665,5.28107
202406041351_35,485.88,449.7364,5.203892
202406041351_35,485.88,452.9843,5.135785
202406041351_35,485.88,473.2134,4.997959
202406041351_35,485.88,465.5191,5.1176825
202406041351_35,485.88,459.02228,5.0540395
202406041351_35,485.88,464.0559,5.3120723
202406041351_35,485.88,469.69983,6.2849097
202406041351_35,485.88,490.0552,5.51415
202406041351_35,485.88,507.58136,5.6907344
202406041351_35,485.88,493.97568,5.671315
202406041351_35,485.88,504.44113,5.890042
202406041351_35,485.88,490.97803,5.5506434
202406041351_35,485.88,488.75452,5.6195107
202406041351_35,485.88,515.2601,5.9232373
202406041351_35,485.88,500.9502,5.7366104
202406041351_35,485.88,554.5025,5.925075
202406041351_35,485.88,525.59357,6.5220237
202406041351_36,833.69,802.4199,7.329733
202406041351_36,833.69,813.8957,7.391477
202406041351_36,833.69,833.67944,7.5340557
202406041351_36,833.69,806.7917,7.303438
202406041351_36,833.69,829.8372,7.527836
202406041351_36,833.69,815.06006,7.3624935
202406041351_36,833.69,809.2713,7.3250465
202406041351_36,833.69,822.051,7.424652
202406041351_36,833.69,773.0367,6.9239144
202406041351_36,833.69,702.9335,7.14714
202406041351_36,833.69,849.22644,7.8695035
202406041351_36,833.69,806.52325,7.394338
202406041351_36,833.69,877.61304,8.062539
202406041351_36,833.69,833.5877,7.443553
202406041351_36,833.69,864.31836,7.995336
202406041351_36,833.69,821.3521,7.405133
202406041351_36,833.69,837.332,7.7281904
202406041351_36,833.69,824.15594,7.448888
202406041351_36,833.69,813.4126,7.5520864
202406041351_36,833.69,719.2524,7.36293
202406041351_37,584.86,605.95966,6.1328053
202406041351_37,584.86,566.128,5.617226
202406041351_37,584.86,626.0418,6.5503383
202406041351_37,584.86,560.51135,5.6806216
202406041351_37,584.86,615.68353,6.3212957
202406041351_37,584.86,542.9535,5.797784
202406041351_37,584.86,571.2118,5.7385125
202406041351_37,584.86,559.08105,5.612979
202406041351_37,584.86,538.60645,5.733969
202406041351_37,584.86,587.944,6.13472
202406041351_37,584.86,590.3923,5.880658
202406041351_37,584.86,593.2128,5.7664256
202406041351_37,584.86,586.6091,5.8746886
202406041351_37,584.86,593.9517,5.903706
202406041351_37,584.86,585.4123,5.8523936
202406041351_37,584.86,609.18463,5.9483743
202406041351_37,584.86,574.07043,5.8693004
202406041351_37,584.86,588.88617,5.8036237
202406041351_37,584.86,796.6019,7.164504
202406041351_37,584.86,616.672,6.6224437
202406041351_38,659.56,553.7741,5.845272
202406041351_38,659.56,572.4804,5.71869
202406041351_38,659.56,550.12616,6.064235
202406041351_38,659.56,569.71063,5.8933578
202406041351_38,659.56,554.0059,5.883752
202406041351_38,659.56,570.9684,6.123107
202406041351_38,659.56,591.9965,6.022488
202406041351_38,659.56,571.7008,5.7834735
202406041351_38,659.56,538.37714,5.871108
202406041351_38,659.56,543.8929,5.9865556
202406041351_38,659.56,616.78046,6.5841475
202406041351_38,659.56,564.87036,5.742624
202406041351_38,659.56,629.4857,6.894528
202406041351_38,659.56,560.0077,5.7919536
202406041351_38,659.56,622.74194,6.7530107
202406041351_38,659.56,572.6983,6.0891156
202406041351_38,659.56,582.14935,5.8690653
202406041351_38,659.56,566.96606,5.77497
202406041351_38,659.56,533.6547,6.1116877
202406041351_38,659.56,488.47528,5.7286015
202406041351_39,612.41,575.3946,5.4918776
202406041351_39,612.41,540.867,5.3099775
202406041351_39,612.41,573.50104,5.5025573
202406041351_39,612.41,533.75854,5.3656707
202406041351_39,612.41,570.4438,5.468943
202406041351_39,612.41,544.9694,5.352701
202406041351_39,612.41,545.4663,5.551225
202406041351_39,612.41,537.68695,5.317003
202406041351_39,612.41,541.4047,5.470489
202406041351_39,612.41,519.0541,5.4581666
202406041351_39,612.41,610.33203,5.7905297
202406041351_39,612.41,723.7569,6.4225492
202406041351_39,612.41,669.5123,6.023724
202406041351_39,612.41,768.26605,6.650804
202406041351_39,612.41,633.36285,5.8848767
202406041351_39,612.41,741.9407,6.4395175
202406041351_39,612.41,745.2914,6.5315676
202406041351_39,612.41,750.83276,6.568544
202406041351_39,612.41,533.26013,5.4928727
202406041351_39,612.41,575.1697,5.7151704
202406041351_4,561.69,608.51624,6.3839884
202406041351_4,561.69,597.7349,6.7074766
202406041351_4,561.69,605.3986,6.9294987
202406041351_4,561.69,573.592,7.046923
202406041351_4,561.69,602.54,6.470207
202406041351_4,561.69,546.7139,5.953218
202406041351_4,561.69,612.2526,7.0373206
202406041351_4,561.69,589.27435,6.7846303
202406041351_4,561.69,592.65533,6.2373495
202406041351_4,561.69,571.7944,8.580724
202406041351_4,561.69,600.32056,6.0841236
202406041351_4,561.69,614.7817,6.1099253
202406041351_4,561.69,604.3693,6.1790185
202406041351_4,561.69,620.05316,6.2560472
202406041351_4,561.69,601.30444,6.1321244
202406041351_4,561.69,611.30084,6.193935
202406041351_4,561.69,620.14087,6.174791
202406041351_4,561.69,613.9074,6.141705
202406041351_4,561.69,621.78766,6.0361414
202406041351_4,561.69,632.67285,7.0260224
202406041351_40,471.15,496.52945,5.375306
202406041351_40,471.15,430.0615,4.782979
202406041351_40,471.15,469.1287,5.4649754
202406041351_40,471.15,390.73624,5.1133986
202406041351_40,471.15,484.18924,5.3703675
202406041351_40,471.15,417.20325,5.513845
202406041351_40,471.15,427.03836,5.3412924
202406041351_40,471.15,407.744,4.7902226
202406041351_40,471.15,360.02032,5.0046697
202406041351_40,471.15,463.34644,7.7753067
202406041351_40,471.15,473.35016,5.294751
202406041351_40,471.15,449.68533,4.986111
202406041351_40,471.15,459.37854,5.8251863
202406041351_40,471.15,435.32138,5.2052345
202406041351_40,471.15,471.84607,5.4403877
202406041351_40,471.15,418.82825,5.180037
202406041351_40,471.15,439.09808,5.1255674
202406041351_40,471.15,440.74097,5.014601
202406041351_40,471.15,455.7209,5.2109513
202406041351_40,471.15,446.22296,6.346101
202406041351_41,579.23,579.3915,5.48501
202406041351_41,579.23,539.2622,5.1732945
202406041351_41,579.23,569.4942,5.6008997
202406041351_41,579.23,541.48926,5.355895
202406041351_41,579.23,574.4606,5.5045795
202406041351_41,579.23,527.8674,5.049717
202406041351_41,579.23,589.411,5.678797
202406041351_41,579.23,540.3843,5.229238
202406041351_41,579.23,626.3402,5.8822885
202406041351_41,579.23,573.4295,5.856764
202406041351_41,579.23,631.3111,5.82121
202406041351_41,579.23,594.80804,5.549173
202406041351_41,579.23,632.9461,5.846191
202406041351_41,579.23,582.1164,5.4824433
202406041351_41,579.23,631.398,5.815634
202406041351_41,579.23,575.7778,5.4622188
202406041351_41,579.23,590.4741,5.5446467
202406041351_41,579.23,588.5694,5.5073524
202406041351_41,579.23,641.3023,6.0226135
202406041351_41,579.23,613.6475,5.8835044
202406041351_42,472.76,440.06253,5.330125
202406041351_42,472.76,391.62503,5.0566463
202406041351_42,472.76,426.1879,5.520303
202406041351_42,472.76,382.95453,5.2843695
202406041351_42,472.76,433.98105,5.339431
202406041351_42,472.76,404.26025,5.1669846
202406041351_42,472.76,440.81027,5.4786716
202406041351_42,472.76,386.775,5.1111236
202406041351_42,472.76,609.88007,6.408086
202406041351_42,472.76,385.23795,6.260102
202406041351_42,472.76,506.21176,5.405082
202406041351_42,472.76,438.9518,5.1357746
202406041351_42,472.76,494.1282,5.4488473
202406041351_42,472.76,435.26352,5.239788
202406041351_42,472.76,499.11713,5.4064956
202406041351_42,472.76,418.56943,5.2355146
202406041351_42,472.76,443.44073,5.239297
202406041351_42,472.76,434.26764,5.142363
202406041351_42,472.76,554.33594,5.738891
202406041351_42,472.76,391.6287,6.0180936
202406041351_43,541.82,487.2977,5.6877484
202406041351_43,541.82,505.60336,5.561676
202406041351_43,541.82,522.0436,6.0873756
202406041351_43,541.82,504.93805,5.7151084
202406041351_43,541.82,496.84192,5.814314
202406041351_43,541.82,498.04834,5.53078
202406041351_43,541.82,536.3179,5.6989346
202406041351_43,541.82,502.59958,5.593496
202406041351_43,541.82,696.3595,6.4002895
202406041351_43,541.82,552.0397,6.043357
202406041351_43,541.82,702.4213,6.5022244
202406041351_43,541.82,571.7256,5.717725
202406041351_43,541.82,750.0905,6.850695
202406041351_43,541.82,569.0446,5.8516307
202406041351_43,541.82,719.0762,6.6196766
202406041351_43,541.82,544.4781,5.6828537
202406041351_43,541.82,574.61084,5.760756
202406041351_43,541.82,564.696,5.7299156
202406041351_43,541.82,903.373,7.76946
202406041351_43,541.82,598.47614,6.4404817
202406041351_44,795.85,808.0442,7.479618
202406041351_44,795.85,845.6608,7.7182765
202406041351_44,795.85,815.6196,7.486926
202406041351_44,795.85,831.5095,7.414843
202406041351_44,795.85,818.8591,7.5612264
202406041351_44,795.85,833.9687,7.693828
202406041351_44,795.85,811.5543,7.442962
202406041351_44,795.85,852.6964,7.6555142
202406041351_44,795.85,814.8499,7.3653526
202406041351_44,795.85,796.2261,9.482146
202406041351_44,795.85,818.79956,7.5979285
202406041351_44,795.85,846.30347,7.779516
