DataKey,true_totalSeedWeightAfterDry,predicted_totalSeedWeightAfterDry,predicted_std_totalSeedWeightAfterDry
202406111255_78,135.7,132.20712,2.7468925
202406111255_78,135.7,132.51505,2.8387372
202406111255_78,135.7,123.91037,2.8090866
202406111255_78,135.7,129.27693,2.7127714
202406111255_78,135.7,129.35976,2.7103117
202406111255_78,135.7,132.82562,2.7871182
202406111255_78,135.7,129.68263,2.7355905
202406111255_78,135.7,129.53241,2.7281153
202406111255_78,135.7,127.96187,2.6934025
202406111255_78,135.7,130.49094,2.7501307
202406111255_78,135.7,129.39168,2.7055318
202406111255_78,135.7,136.12975,2.8732738
202406111255_78,135.7,129.57007,2.818145
202406111255_79,82.32,84.80353,2.596303
202406111255_79,82.32,83.98131,2.4210136
202406111255_79,82.32,81.031105,2.537975
202406111255_79,82.32,86.3616,2.4407387
202406111255_79,82.32,83.39054,2.5691838
202406111255_79,82.32,85.297615,2.4213119
202406111255_79,82.32,79.803955,2.440425
202406111255_79,82.32,85.16139,2.4087894
202406111255_79,82.32,75.5915,2.6601667
202406111255_79,82.32,86.55657,2.7395513
202406111255_79,82.32,89.340385,2.724026
202406111255_79,82.32,89.70227,2.710233
202406111255_79,82.32,89.30619,2.6662095
202406111255_79,82.32,88.00197,2.620521
202406111255_79,82.32,90.5675,2.7067351
202406111255_79,82.32,84.35595,2.6371944
202406111255_79,82.32,88.02919,2.65045
202406111255_79,82.32,89.087814,2.6447716
202406111255_79,82.32,87.529465,2.4623322
202406111255_79,82.32,82.3822,2.8059664
202406111255_8,136.9,110.998055,2.7921166
202406111255_8,136.9,101.72891,2.712402
202406111255_8,136.9,109.76633,2.789215
202406111255_8,136.9,105.254364,2.7889137
202406111255_8,136.9,112.51656,2.7916398
202406111255_8,136.9,104.82345,2.7568765
202406111255_8,136.9,92.02793,2.77198
202406111255_8,136.9,105.792305,2.746092
202406111255_8,136.9,92.38833,2.7985744
202406111255_8,136.9,102.513985,2.910534
202406111255_8,136.9,103.92567,2.6998918
202406111255_8,136.9,105.18341,2.7451959
202406111255_8,136.9,104.68948,2.748982
202406111255_8,136.9,111.33239,2.802468
202406111255_8,136.9,104.27384,2.7246387
202406111255_8,136.9,100.38531,2.7591205
202406111255_8,136.9,89.617676,2.691826
202406111255_8,136.9,108.224785,2.7721562
202406111255_8,136.9,87.2269,2.6540096
202406111255_8,136.9,95.35896,2.5762246
202406111255_80,96.3,176.023,3.1195776
202406111255_80,96.3,156.55975,2.9930565
202406111255_80,96.3,176.54773,3.1529815
202406111255_80,96.3,159.22237,3.081124
202406111255_80,96.3,177.23132,3.1418912
202406111255_80,96.3,175.78497,3.1507897
202406111255_80,96.3,168.78368,3.082434
202406111255_80,96.3,150.76941,2.9668257
202406111255_80,96.3,130.51924,3.2158513
202406111255_80,96.3,134.46576,3.1314204
202406111255_80,96.3,162.409,3.0802133
202406111255_80,96.3,139.56506,2.9335432
202406111255_80,96.3,175.89462,3.1506133
202406111255_80,96.3,131.75177,2.9057677
202406111255_80,96.3,169.65155,3.1215708
202406111255_80,96.3,120.220764,2.7333908
202406111255_80,96.3,145.77477,2.9966097
202406111255_80,96.3,132.71753,2.8895683
202406111255_80,96.3,105.20359,2.7470727
202406111255_80,96.3,101.85997,2.8126354
202406111255_81,63.6,68.99654,2.410842
202406111255_81,63.6,67.02987,2.5193803
202406111255_81,63.6,67.35588,2.4718761
202406111255_81,63.6,63.619095,2.4400177
202406111255_81,63.6,66.18336,2.3871138
202406111255_81,63.6,63.10526,2.596322
202406111255_81,63.6,63.574543,2.2721546
202406111255_81,63.6,63.136208,2.4401479
202406111255_81,63.6,54.23384,2.3988535
202406111255_81,63.6,67.24215,2.461535
202406111255_81,63.6,74.85385,2.3940582
202406111255_81,63.6,64.38156,2.314659
202406111255_81,63.6,68.536644,2.3453765
202406111255_81,63.6,59.39248,2.275108
202406111255_81,63.6,71.15942,2.3547177
202406111255_81,63.6,62.118973,2.3210766
202406111255_81,63.6,64.79996,2.359193
202406111255_81,63.6,62.750645,2.3051476
202406111255_81,63.6,64.01297,2.4965396
202406111255_81,63.6,69.056046,2.5960155
202406111255_82,116.04,117.5281,2.9441948
202406111255_82,116.04,116.21725,2.7915387
202406111255_82,116.04,128.59645,2.953487
202406111255_82,116.04,120.21456,2.869604
202406111255_82,116.04,122.25831,2.9348452
202406111255_82,116.04,114.15093,2.810905
202406111255_82,116.04,117.61338,2.9381616
202406111255_82,116.04,120.28553,2.8356836
202406111255_82,116.04,102.789505,3.2063222
202406111255_82,116.04,113.72235,3.1916506
202406111255_82,116.04,113.08237,3.096272
202406111255_82,116.04,102.35895,2.989787
202406111255_82,116.04,117.53395,2.894448
202406111255_82,116.04,107.691925,2.9043114
202406111255_82,116.04,115.99,3.0107417
202406111255_82,116.04,105.972404,2.9098449
202406111255_82,116.04,107.76656,2.9691315
202406111255_82,116.04,106.31744,2.9509687
202406111255_82,116.04,105.96937,2.778142
202406111255_82,116.04,118.526695,3.427273
202406111255_83,111.86,105.623085,2.5306995
202406111255_83,111.86,101.248665,2.4957995
202406111255_83,111.86,109.11912,2.5637624
202406111255_83,111.86,107.456245,2.569848
202406111255_83,111.86,108.91395,2.5479655
202406111255_83,111.86,106.348946,2.5352461
202406111255_83,111.86,101.1324,2.5666928
202406111255_83,111.86,105.58048,2.540381
202406111255_83,111.86,91.217064,2.691884
202406111255_83,111.86,101.434494,2.69093
202406111255_83,111.86,107.88323,2.7866266
202406111255_83,111.86,108.13046,2.8747535
202406111255_83,111.86,106.92812,2.8392878
202406111255_83,111.86,109.190544,2.8490176
202406111255_83,111.86,112.28208,2.8594203
202406111255_83,111.86,107.02426,2.9009361
202406111255_83,111.86,109.3714,2.8882964
202406111255_83,111.86,110.798225,2.8737621
202406111255_83,111.86,102.863525,2.5264351
202406111255_83,111.86,133.99281,3.47227
202406111255_84,122.18,128.98503,2.7845473
202406111255_84,122.18,130.37119,2.825352
202406111255_84,122.18,125.30074,2.7082293
202406111255_84,122.18,133.08614,2.817891
202406111255_84,122.18,125.78767,2.7177315
202406111255_84,122.18,133.64244,2.8594306
202406111255_84,122.18,133.52298,2.854927
202406111255_84,122.18,130.64702,2.8092594
202406111255_84,122.18,142.57289,2.9861963
202406111255_84,122.18,114.71782,2.9350498
202406111255_84,122.18,130.36037,2.741766
202406111255_84,122.18,123.911705,2.6729763
202406111255_84,122.18,122.48253,2.652884
202406111255_84,122.18,121.41452,2.6340234
202406111255_84,122.18,126.81579,2.7135334
202406111255_84,122.18,122.69674,2.6801922
202406111255_84,122.18,125.05991,2.7312107
202406111255_84,122.18,121.74507,2.6488822
202406111255_84,122.18,131.42943,2.8489838
202406111255_84,122.18,116.12244,2.8193429
202406111255_85,203.54,196.07005,3.621025
202406111255_85,203.54,196.69022,3.4856284
202406111255_85,203.54,216.02327,3.671876
202406111255_85,203.54,195.24667,3.3890538
202406111255_85,203.54,209.06404,3.6464694
202406111255_85,203.54,200.4655,3.5969775
202406111255_85,203.54,181.98923,3.514731
202406111255_85,203.54,195.62132,3.4416611
202406111255_85,203.54,190.21506,3.5484972
202406111255_85,203.54,236.6681,4.12957
202406111255_85,203.54,168.18634,3.1359923
202406111255_85,203.54,164.90019,3.1888604
202406111255_85,203.54,165.70924,3.0439513
202406111255_85,203.54,157.74982,3.1525142
202406111255_85,203.54,170.58435,3.1033204
202406111255_85,203.54,171.29678,3.0951738
202406111255_85,203.54,163.76352,3.1417804
202406111255_85,203.54,158.73798,3.1368506
202406111255_85,203.54,136.0492,3.1569455
202406111255_85,203.54,173.27083,3.5157523
202406111255_86,84.54,91.174164,2.669351
202406111255_86,84.54,86.22414,2.5992858
202406111255_86,84.54,83.63462,2.619154
202406111255_86,84.54,79.84691,2.491716
202406111255_86,84.54,87.71893,2.6478622
202406111255_86,84.54,79.098625,2.4621062
202406111255_86,84.54,80.977325,2.5386088
202406111255_86,84.54,83.41344,2.5458598
202406111255_86,84.54,78.930115,2.5255826
202406111255_86,84.54,88.40599,2.7704618
202406111255_86,84.54,80.8641,2.5253868
202406111255_86,84.54,82.618866,2.4992254
202406111255_86,84.54,77.38739,2.489267
202406111255_86,84.54,78.278114,2.4466453
202406111255_86,84.54,79.4701,2.5075753
202406111255_86,84.54,74.899414,2.4612293
202406111255_86,84.54,85.26978,2.5740669
202406111255_86,84.54,80.61027,2.4636223
202406111255_86,84.54,78.470245,2.5188932
202406111255_86,84.54,82.74335,2.6899195
202406111255_87,136.24,132.09296,2.7856033
202406111255_87,136.24,132.35504,2.738338
202406111255_87,136.24,130.24303,2.7998579
202406111255_87,136.24,131.69064,2.8032258
202406111255_87,136.24,133.1546,2.7919328
202406111255_87,136.24,132.15443,2.7569253
202406111255_87,136.24,131.70778,2.8476193
202406111255_87,136.24,132.69609,2.7733448
202406111255_87,136.24,131.38808,3.0894573
202406111255_87,136.24,123.95817,2.9040415
202406111255_87,136.24,137.61017,2.8814647
202406111255_87,136.24,128.92624,2.7814388
202406111255_87,136.24,130.05278,2.8580985
202406111255_87,136.24,129.22733,2.8226485
202406111255_87,136.24,134.49629,2.8769553
202406111255_87,136.24,126.61046,2.7497232
202406111255_87,136.24,128.98862,2.8520966
202406111255_87,136.24,128.35588,2.7825022
202406111255_87,136.24,146.60913,3.1860204
202406111255_87,136.24,120.60294,2.847768
202406111255_88,108.08,97.23396,2.6191313
202406111255_88,108.08,103.02013,2.6956658
202406111255_88,108.08,101.738686,2.6422975
202406111255_88,108.08,107.26494,2.701599
202406111255_88,108.08,98.53163,2.6097145
202406111255_88,108.08,104.5582,2.6609173
202406111255_88,108.08,104.21319,2.7732608
202406111255_88,108.08,103.59144,2.6769798
202406111255_88,108.08,102.27919,3.0092049
202406111255_88,108.08,110.33575,3.087038
202406111255_88,108.08,104.30439,2.680526
202406111255_88,108.08,111.57346,2.8245592
202406111255_88,108.08,106.66668,2.6630266
202406111255_88,108.08,117.77835,2.9135602
202406111255_88,108.08,103.14203,2.6452441
202406111255_88,108.08,112.18342,2.8229687
202406111255_88,108.08,115.01775,2.9198132
202406111255_88,108.08,112.53397,2.8390863
202406111255_88,108.08,106.57257,2.8151338
202406111255_88,108.08,107.76192,2.9095206
202406111255_89,170.07,174.02715,3.0849807
202406111255_89,170.07,173.74345,3.0779374
202406111255_89,170.07,180.19426,3.1066217
202406111255_89,170.07,178.35367,3.125698
202406111255_89,170.07,175.66127,3.0656993
202406111255_89,170.07,176.27841,3.0655897
202406111255_89,170.07,177.70888,3.2082195
202406111255_89,170.07,174.7322,3.0855317
202406111255_89,170.07,160.01451,3.4012792
202406111255_89,170.07,187.52023,3.59389
202406111255_89,170.07,175.65782,3.1580608
202406111255_89,170.07,171.57278,3.2159111
202406111255_89,170.07,175.27989,3.1852107
202406111255_89,170.07,171.30264,3.204618
202406111255_89,170.07,176.10928,3.1633832
202406111255_89,170.07,169.68486,3.1495507
202406111255_89,170.07,165.24481,3.150853
202406111255_89,170.07,171.76013,3.2137728
202406111255_89,170.07,173.80652,3.1014688
202406111255_89,170.07,178.39119,3.5927753
202406111255_9,92.64,93.69744,2.5633855
202406111255_9,92.64,87.10273,2.492144
202406111255_9,92.64,97.08507,2.6318278
202406111255_9,92.64,86.47071,2.475453
202406111255_9,92.64,93.47616,2.5718725
202406111255_9,92.64,87.62702,2.5769203
202406111255_9,92.64,87.37718,2.57248
202406111255_9,92.64,86.70273,2.4838448
202406111255_9,92.64,96.4234,2.659486
202406111255_9,92.64,95.73216,2.7344892
202406111255_9,92.64,95.16037,2.630227
202406111255_9,92.64,99.74029,2.6834545
202406111255_9,92.64,93.41088,2.6140049
202406111255_9,92.64,95.496506,2.6111028
202406111255_9,92.64,93.6335,2.5981185
202406111255_9,92.64,93.524475,2.5951824
202406111255_9,92.64,93.92752,2.6207523
202406111255_9,92.64,97.229256,2.6531875
202406111255_9,92.64,112.391685,2.8950326
202406111255_9,92.64,111.21086,3.050381
202406111255_90,133.25,130.09651,2.762145
202406111255_90,133.25,133.2077,2.7815828
202406111255_90,133.25,127.55573,2.7317145
202406111255_90,133.25,127.768776,2.739179
202406111255_90,133.25,129.34961,2.7401452
202406111255_90,133.25,129.55708,2.7493324
202406111255_90,133.25,125.019646,2.793941
202406111255_90,133.25,131.16827,2.7576566
202406111255_90,133.25,131.30748,2.8889012
202406111255_90,133.25,128.93652,3.0913255
202406111255_90,133.25,148.98544,2.9060018
202406111255_90,133.25,137.81319,2.8323772
202406111255_90,133.25,150.96977,2.9899538
202406111255_90,133.25,138.40115,2.864611
202406111255_90,133.25,147.33464,2.913337
202406111255_90,133.25,140.91292,2.9369857
202406111255_90,133.25,133.12,2.8321497
202406111255_90,133.25,137.36702,2.831368
202406111255_90,133.25,129.83202,2.8175054
202406111255_90,133.25,139.74605,3.185383
202406111255_91,172.66,197.59286,3.167729
202406111255_91,172.66,187.11995,3.207675
202406111255_91,172.66,203.60275,3.2393656
202406111255_91,172.66,191.58943,3.337539
202406111255_91,172.66,200.16382,3.2009954
202406111255_91,172.66,187.38568,3.2925339
202406111255_91,172.66,186.07512,3.2695346
202406111255_91,172.66,190.00189,3.2832167
202406111255_91,172.66,184.27107,3.2355015
202406111255_91,172.66,182.7872,3.4171205
202406111255_91,172.66,187.30142,3.2998018
202406111255_91,172.66,175.21037,3.1314437
202406111255_91,172.66,185.32458,3.3343027
202406111255_91,172.66,169.3438,3.1255322
202406111255_91,172.66,187.02374,3.3093765
202406111255_91,172.66,178.17325,3.1372254
202406111255_91,172.66,178.36867,3.3544252
202406111255_91,172.66,169.69286,3.0933821
202406111255_91,172.66,174.82454,3.2449353
202406111255_91,172.66,195.17365,3.6809444
202406111255_92,81.93,81.225296,2.3467262
202406111255_92,81.93,84.98997,2.416677
202406111255_92,81.93,83.11034,2.3284996
202406111255_92,81.93,88.20561,2.460477
202406111255_92,81.93,80.10602,2.307784
202406111255_92,81.93,85.059555,2.4940662
202406111255_92,81.93,80.62089,2.4480433
202406111255_92,81.93,86.86833,2.4368632
202406111255_92,81.93,77.68962,2.4791675
202406111255_92,81.93,81.828575,2.5015576
202406111255_92,81.93,79.70471,2.2997613
202406111255_92,81.93,82.38546,2.3571677
202406111255_92,81.93,82.30861,2.3175826
202406111255_92,81.93,83.06964,2.3594959
202406111255_92,81.93,80.2172,2.2967687
202406111255_92,81.93,79.4256,2.3266776
202406111255_92,81.93,89.89197,2.5995843
202406111255_92,81.93,81.695435,2.3423414
202406111255_92,81.93,79.11711,2.5306861
202406111255_92,81.93,85.04655,2.4169528
202406111255_93,190.11,201.68369,3.275103
202406111255_93,190.11,197.55746,3.2584255
202406111255_93,190.11,195.06194,3.2139761
202406111255_93,190.11,190.78188,3.1999378
202406111255_93,190.11,198.87288,3.2681003
202406111255_93,190.11,197.34477,3.235941
202406111255_93,190.11,177.9672,3.1071203
202406111255_93,190.11,195.88098,3.2433512
202406111255_93,190.11,190.83359,3.3763165
202406111255_93,190.11,206.66623,3.4334435
202406111255_93,190.11,198.09973,3.307183
202406111255_93,190.11,210.97675,3.383383
202406111255_93,190.11,193.05663,3.2038033
202406111255_93,190.11,195.33028,3.2211304
202406111255_93,190.11,196.84785,3.2654817
202406111255_93,190.11,202.31491,3.3289375
202406111255_93,190.11,183.14978,3.135313
202406111255_93,190.11,203.82439,3.3145056
202406111255_93,190.11,186.63654,3.3437858
202406111255_93,190.11,201.33034,3.3617985
202406111255_94,170.66,176.76492,3.2187052
202406111255_94,170.66,176.1752,3.143228
202406111255_94,170.66,178.34624,3.2690697
202406111255_94,170.66,183.56139,3.184984
202406111255_94,170.66,178.55688,3.2373288
202406111255_94,170.66,181.6881,3.1413364
202406111255_94,170.66,187.52252,3.2204964
202406111255_94,170.66,179.9031,3.1505277
202406111255_94,170.66,190.2692,3.3408666
202406111255_94,170.66,181.41418,3.461142
202406111255_94,170.66,164.40219,3.147475
202406111255_94,170.66,173.62407,3.12547
202406111255_94,170.66,167.69987,3.1428998
202406111255_94,170.66,178.95592,3.2035635
202406111255_94,170.66,165.28325,3.1349843
202406111255_94,170.66,174.82188,3.1205537
202406111255_94,170.66,169.29439,3.1236112
202406111255_94,170.66,174.17424,3.1503766
202406111255_94,170.66,187.39273,3.2077873
202406111255_94,170.66,187.93663,3.616081
202406111255_95,257.0,223.46053,4.097135
202406111255_95,257.0,248.93321,4.2306805
202406111255_95,257.0,238.23357,4.090078
202406111255_95,257.0,250.08035,4.1314645
202406111255_95,257.0,237.01065,4.137169
202406111255_95,257.0,239.77219,4.0925922
202406111255_95,257.0,208.67422,3.946344
202406111255_95,257.0,252.8987,4.1952577
202406111255_95,257.0,215.02115,3.8775458
202406111255_95,257.0,229.06288,4.305383
202406111255_95,257.0,242.0514,4.0097885
202406111255_95,257.0,232.72412,4.0629663
202406111255_95,257.0,247.37679,4.11958
202406111255_95,257.0,235.94997,4.0736837
202406111255_95,257.0,247.72433,4.06576
202406111255_95,257.0,239.45445,4.1714187
202406111255_95,257.0,217.62132,3.8381047
202406111255_95,257.0,238.3456,4.105664
202406111255_95,257.0,259.87653,4.234891
202406111255_95,257.0,234.13657,4.649844
202406111255_96,71.65,69.72074,2.3204947
202406111255_96,71.65,70.433945,2.2581213
202406111255_96,71.65,69.18427,2.3577716
202406111255_96,71.65,74.28937,2.4034142
202406111255_96,71.65,67.693504,2.320675
202406111255_96,71.65,73.01612,2.3556485
202406111255_96,71.65,73.50285,2.3192194
202406111255_96,71.65,72.5745,2.3103924
202406111255_96,71.65,66.083725,2.393482
202406111255_96,71.65,66.897446,2.652249
202406111255_96,71.65,73.12853,2.2053373
202406111255_96,71.65,71.193146,2.2277489
202406111255_96,71.65,76.53915,2.2252119
202406111255_96,71.65,75.56107,2.278063
202406111255_96,71.65,74.10382,2.2100015
202406111255_96,71.65,71.66975,2.2403295
202406111255_96,71.65,77.94948,2.3979762
202406111255_96,71.65,72.78383,2.242539
202406111255_96,71.65,66.56879,2.3672543
202406111255_96,71.65,67.92716,2.484815
202406111255_97,45.35,150.665,3.1934917
202406111255_97,45.35,152.0841,3.1091533
202406111255_97,45.35,154.27707,3.1340966
202406111255_97,45.35,153.40402,3.1493719
202406111255_97,45.35,150.02238,3.1608713
202406111255_97,45.35,120.721886,3.014475
202406111255_97,45.35,135.08574,3.1417763
202406111255_97,45.35,150.14655,3.1295145
202406111255_97,45.35,128.91354,3.27952
202406111255_97,45.35,155.32387,3.5251853
202406111255_97,45.35,71.76877,2.7189686
202406111255_97,45.35,65.64981,2.768647
202406111255_97,45.35,74.85113,2.7014227
202406111255_97,45.35,70.63131,2.7540455
202406111255_97,45.35,72.11024,2.6728444
202406111255_97,45.35,77.15905,2.9862595
202406111255_97,45.35,62.45998,2.7370028
202406111255_97,45.35,67.371605,2.757603
202406111255_97,45.35,71.220116,2.6679358
202406111255_97,45.35,72.518234,2.968045
202406111255_99,370.57,355.19754,5.252043
202406111255_99,370.57,360.2925,5.371742
202406111255_99,370.57,364.11426,5.457549
202406111255_99,370.57,364.94293,5.475874
202406111255_99,370.57,360.72095,5.361979
202406111255_99,370.57,362.394,5.438082
202406111255_99,370.57,364.03406,5.5227976
202406111255_99,370.57,363.57,5.4303613
202406111255_99,370.57,305.97247,4.44157
202406111255_99,370.57,340.23676,5.4011507
202406111255_99,370.57,347.15253,5.17054
202406111255_99,370.57,356.4146,5.3077345
202406111255_99,370.57,349.03735,5.2106705
202406111255_99,370.57,360.69388,5.3858166
202406111255_99,370.57,349.7549,5.223296
202406111255_99,370.57,357.24576,5.3449106
202406111255_99,370.57,366.099,5.543865
202406111255_99,370.57,359.63184,5.3655033
202406111255_99,370.57,324.0347,4.7437997
202406111255_99,370.57,341.80304,5.427689
202406141237_1,143.57,137.2154,2.8977947
202406141237_1,143.57,135.71266,2.84651
202406141237_1,143.57,135.25392,2.8501072
202406141237_1,143.57,135.18636,2.8604455
202406141237_1,143.57,136.17558,2.8558002
202406141237_1,143.57,139.94037,2.907168
202406141237_1,143.57,137.67863,2.9112773
202406141237_1,143.57,134.87932,2.8305006
202406141237_1,143.57,131.82925,2.9962454
202406141237_1,143.57,141.76207,3.2371137
202406141237_1,143.57,138.00374,2.8570006
202406141237_1,143.57,139.02402,2.8247724
202406141237_1,143.57,140.19499,2.9072783
202406141237_1,143.57,141.47829,2.8770876
202406141237_1,143.57,138.80006,2.8745368
202406141237_1,143.57,139.91234,2.8549695
202406141237_1,143.57,142.80754,2.8473656
202406141237_1,143.57,141.48613,2.8494873
202406141237_1,143.57,126.72858,2.8227568
202406141237_1,143.57,149.66833,3.2386844
202406141237_10,82.26,88.5336,2.4862623
202406141237_10,82.26,72.91148,2.3307076
202406141237_10,82.26,93.4445,2.5489273
202406141237_10,82.26,74.522285,2.3705053
202406141237_10,82.26,90.426704,2.5063329
202406141237_10,82.26,73.391396,2.3184664
202406141237_10,82.26,70.064644,2.3311129
202406141237_10,82.26,72.88437,2.3205693
202406141237_10,82.26,78.45138,2.4171147
202406141237_10,82.26,91.39405,2.63772
202406141237_10,82.26,87.417465,2.386513
202406141237_10,82.26,81.941284,2.3239496
202406141237_10,82.26,83.48803,2.430799
202406141237_10,82.26,84.16271,2.4118104
202406141237_10,82.26,86.52006,2.4053407
202406141237_10,82.26,83.67296,2.3753245
202406141237_10,82.26,83.446045,2.3777156
202406141237_10,82.26,81.823235,2.3386352
202406141237_10,82.26,73.94067,2.3702416
202406141237_10,82.26,96.6026,2.7143872
202406141237_102,236.27,216.2207,3.3507874
202406141237_102,236.27,230.82185,3.4640183
202406141237_102,236.27,220.7149,3.4134347
202406141237_102,236.27,221.83388,3.4207692
202406141237_102,236.27,218.38385,3.3709779
202406141237_102,236.27,223.46681,3.433022
202406141237_102,236.27,225.94356,3.4501688
202406141237_102,236.27,226.08882,3.4311574
202406141237_102,236.27,222.84364,3.394367
202406141237_102,236.27,250.11644,3.8538475
202406141237_102,236.27,234.84889,3.5991633
202406141237_102,236.27,225.47404,3.4397447
202406141237_102,236.27,228.65665,3.531241
202406141237_102,236.27,215.63974,3.3686657
202406141237_102,236.27,233.8155,3.5829687
202406141237_102,236.27,216.86392,3.3522553
202406141237_102,236.27,222.77396,3.4500978
202406141237_102,236.27,222.13588,3.4061708
202406141237_102,236.27,212.75476,3.3496141
202406141237_102,236.27,233.68433,3.829333
202406141237_105,279.71,273.9213,4.043472
202406141237_105,279.71,285.08182,4.10776
202406141237_105,279.71,281.3056,4.1707315
202406141237_105,279.71,285.59595,4.177334
202406141237_105,279.71,275.77448,4.0851555
202406141237_105,279.71,290.70593,4.1990924
202406141237_105,279.71,276.1409,4.048991
202406141237_105,279.71,286.565,4.158929
202406141237_105,279.71,301.25568,4.4647365
202406141237_105,279.71,267.73984,4.134665
202406141237_105,279.71,263.36163,3.8647044
202406141237_105,279.71,285.04932,4.053606
202406141237_105,279.71,267.57562,3.910657
202406141237_105,279.71,292.79968,4.189427
202406141237_105,279.71,267.48947,3.9028602
202406141237_105,279.71,289.1029,4.1343846
202406141237_105,279.71,284.01944,4.0362043
202406141237_105,279.71,289.55624,4.126416
202406141237_105,279.71,283.0748,4.201795
202406141237_105,279.71,295.18784,4.531336
202406141237_108,259.42,260.35812,3.7756064
202406141237_108,259.42,255.16425,3.6811712
202406141237_108,259.42,255.11041,3.7429874
202406141237_108,259.42,248.13754,3.6173856
202406141237_108,259.42,261.0014,3.790589
202406141237_108,259.42,250.97136,3.6609912
202406141237_108,259.42,253.99525,3.6750581
202406141237_108,259.42,250.96317,3.6340468
202406141237_108,259.42,249.37625,3.658845
202406141237_108,259.42,243.35619,3.7226372
202406141237_108,259.42,262.00708,3.8044047
202406141237_108,259.42,272.57202,3.9184933
202406141237_108,259.42,261.43588,3.8242025
202406141237_108,259.42,264.72934,3.8511865
202406141237_108,259.42,262.27554,3.8195703
202406141237_108,259.42,267.42905,3.8443928
202406141237_108,259.42,254.1213,3.699917
202406141237_108,259.42,268.81058,3.8899295
202406141237_108,259.42,254.63603,3.8201993
202406141237_108,259.42,282.59296,4.2682586
202406141237_11,208.47,130.87779,2.8034523
202406141237_11,208.47,127.31068,2.811819
202406141237_11,208.47,132.91817,2.8390832
202406141237_11,208.47,123.965996,2.773115
202406141237_11,208.47,133.43127,2.831924
202406141237_11,208.47,121.645706,2.743714
202406141237_11,208.47,128.61676,2.828209
202406141237_11,208.47,126.69184,2.801998
202406141237_11,208.47,125.19137,2.7608595
202406141237_11,208.47,121.862595,2.916185
202406141237_11,208.47,133.52513,2.8641882
202406141237_11,208.47,132.57367,2.8251874
202406141237_11,208.47,140.73074,2.885172
202406141237_11,208.47,137.10287,2.935974
202406141237_11,208.47,137.11188,2.8790102
202406141237_11,208.47,128.88724,2.8493059
202406141237_11,208.47,143.7739,2.98232
202406141237_11,208.47,132.83192,2.851432
202406141237_11,208.47,135.01083,2.8794405
202406141237_11,208.47,122.93466,2.9767978
202406141237_111,182.79,172.55746,2.9037137
202406141237_111,182.79,174.27202,2.978383
202406141237_111,182.79,180.28345,3.0101914
202406141237_111,182.79,182.27957,3.08733
202406141237_111,182.79,173.66702,2.9467218
202406141237_111,182.79,176.2059,3.044821
202406141237_111,182.79,168.22911,3.0346777
202406141237_111,182.79,176.21638,3.0299594
202406141237_111,182.79,235.525,3.6487875
202406141237_111,182.79,180.99559,3.2632682
202406141237_111,182.79,181.49664,3.0721376
202406141237_111,182.79,170.33289,3.0324786
202406141237_111,182.79,185.10521,3.085135
202406141237_111,182.79,176.07364,3.046582
202406141237_111,182.79,181.70317,3.0732474
202406141237_111,182.79,173.62692,3.0463333
202406141237_111,182.79,178.81995,3.0916245
202406141237_111,182.79,171.23856,3.0396993
202406141237_111,182.79,261.0558,3.9436846
202406141237_111,182.79,186.76958,3.3035657
202406141237_114,216.21,212.92442,3.1920774
202406141237_114,216.21,208.50449,3.1873512
202406141237_114,216.21,212.23132,3.2510846
202406141237_114,216.21,208.89825,3.2375355
202406141237_114,216.21,212.48349,3.2087274
202406141237_114,216.21,211.67532,3.2399259
202406141237_114,216.21,211.20865,3.231139
202406141237_114,216.21,207.85478,3.2031116
202406141237_114,216.21,234.85182,3.5212686
202406141237_114,216.21,207.35744,3.4007058
202406141237_114,216.21,210.32268,3.2302647
202406141237_114,216.21,214.32072,3.2355638
202406141237_114,216.21,205.88437,3.2037482
202406141237_114,216.21,215.48169,3.2494538
202406141237_114,216.21,209.3108,3.2162673
202406141237_114,216.21,221.35432,3.328263
202406141237_114,216.21,207.39607,3.205057
202406141237_114,216.21,216.35866,3.2523243
202406141237_114,216.21,213.23917,3.3200645
202406141237_114,216.21,225.0415,3.5651526
202406141237_12,125.21,117.819534,2.7820282
202406141237_12,125.21,118.41781,2.7067068
202406141237_12,125.21,125.70401,2.835782
202406141237_12,125.21,123.7452,2.8031979
202406141237_12,125.21,123.38677,2.8167
202406141237_12,125.21,123.71701,2.7719533
202406141237_12,125.21,114.47104,2.7557118
202406141237_12,125.21,123.87356,2.7651143
202406141237_12,125.21,104.224014,2.6541977
202406141237_12,125.21,119.02882,2.8461964
202406141237_12,125.21,121.693245,2.6991
202406141237_12,125.21,118.905685,2.652247
202406141237_12,125.21,125.12205,2.721251
202406141237_12,125.21,123.92608,2.6991043
202406141237_12,125.21,124.70053,2.7272797
202406141237_12,125.21,122.53168,2.6841807
202406141237_12,125.21,118.373055,2.6816392
202406141237_12,125.21,122.28054,2.6811235
202406141237_12,125.21,104.88762,2.6151803
202406141237_12,125.21,121.02201,2.7196832
202406141237_13,99.92,100.22644,2.686854
202406141237_13,99.92,97.2039,2.5738502
202406141237_13,99.92,99.77489,2.6539547
202406141237_13,99.92,97.31478,2.5613475
202406141237_13,99.92,99.4576,2.6631866
202406141237_13,99.92,95.79685,2.5555782
202406141237_13,99.92,98.68467,2.5944192
202406141237_13,99.92,97.35472,2.5612872
