DataKey,true_LAI,predicted_LAI,predicted_std_LAI
202405221319_11,2.609,2.6462202,0.40133893
202405221319_11,2.609,2.5007257,0.40283078
202405221319_11,2.609,2.7819464,0.49821556
202405221319_11,2.609,2.441786,0.37314093
202405221319_11,2.609,2.5131824,0.3881503
202405221319_11,2.609,2.4802613,0.38611373
202405221319_11,2.609,2.5437434,0.38682687
202405221319_11,2.609,2.4512482,0.37855947
202405221319_11,2.609,2.5257707,0.38740104
202405221319_11,2.609,2.5497224,0.3938812
202405221319_11,2.609,2.5264485,0.38650838
202405221319_11,2.609,2.4269714,0.39829585
202405221319_11,2.609,2.3430283,0.43686137
202405221319_111,3.5775,3.31226,0.48232922
202405221319_111,3.5775,3.3050513,0.46722305
202405221319_111,3.5775,3.3424401,0.48449814
202405221319_111,3.5775,3.2895308,0.46043804
202405221319_111,3.5775,3.339841,0.48672235
202405221319_111,3.5775,3.2740479,0.45855895
202405221319_111,3.5775,3.1137674,0.4445725
202405221319_111,3.5775,3.2968981,0.46339232
202405221319_111,3.5775,3.4087934,0.5121657
202405221319_111,3.5775,3.414731,0.54363257
202405221319_111,3.5775,3.2741225,0.46353257
202405221319_111,3.5775,3.2536716,0.45987892
202405221319_111,3.5775,3.2849932,0.46460953
202405221319_111,3.5775,3.2329893,0.45622578
202405221319_111,3.5775,3.2834218,0.4638811
202405221319_111,3.5775,3.248069,0.46205643
202405221319_111,3.5775,3.221056,0.4592876
202405221319_111,3.5775,3.239132,0.45735523
202405221319_111,3.5775,3.3302805,0.48894465
202405221319_111,3.5775,3.278312,0.51106524
202405221319_114,4.9995,3.5488167,0.5436977
202405221319_114,4.9995,3.4510844,0.52238405
202405221319_114,4.9995,3.6161015,0.5551565
202405221319_114,4.9995,3.4768476,0.53036374
202405221319_114,4.9995,3.628934,0.55584276
202405221319_114,4.9995,3.6001103,0.52782863
202405221319_114,4.9995,3.4939165,0.53367835
202405221319_114,4.9995,3.5058331,0.5338976
202405221319_114,4.9995,3.6580594,0.5484111
202405221319_114,4.9995,3.8565288,0.62286586
202405221319_114,4.9995,3.6069949,0.5430842
202405221319_114,4.9995,3.636146,0.5314754
202405221319_114,4.9995,3.5707185,0.5371421
202405221319_114,4.9995,3.6387458,0.5315375
202405221319_114,4.9995,3.608141,0.54405385
202405221319_114,4.9995,3.606676,0.52661645
202405221319_114,4.9995,3.477364,0.5201812
202405221319_114,4.9995,3.6536481,0.53343034
202405221319_114,4.9995,3.6482959,0.53183687
202405221319_114,4.9995,3.6567087,0.57610756
202405221319_12,1.1701,1.1054018,0.30750138
202405221319_12,1.1701,1.0339777,0.31805965
202405221319_12,1.1701,1.0827348,0.31426942
202405221319_12,1.1701,1.0279222,0.3238183
202405221319_12,1.1701,1.0966879,0.310574
202405221319_12,1.1701,0.9977609,0.32842028
202405221319_12,1.1701,1.052408,0.31471175
202405221319_12,1.1701,1.0298829,0.32084653
202405221319_12,1.1701,1.1063673,0.30039385
202405221319_12,1.1701,1.0023648,0.30982
202405221319_12,1.1701,1.1004596,0.30970505
202405221319_12,1.1701,1.0318043,0.31359273
202405221319_12,1.1701,1.0835567,0.31152207
202405221319_12,1.1701,1.0108979,0.32136428
202405221319_12,1.1701,1.092329,0.31017587
202405221319_12,1.1701,1.0109613,0.3161263
202405221319_12,1.1701,1.0095413,0.32097235
202405221319_12,1.1701,1.0156863,0.31856066
202405221319_12,1.1701,1.1175375,0.29635155
202405221319_12,1.1701,1.0205938,0.3090607
202405221319_13,2.71,2.4478526,0.38485566
202405221319_13,2.71,2.5812795,0.39417356
202405221319_13,2.71,2.4504669,0.39083168
202405221319_13,2.71,2.543071,0.3941818
202405221319_13,2.71,2.4458008,0.3860181
202405221319_13,2.71,2.532277,0.39021534
202405221319_13,2.71,2.564362,0.39820224
202405221319_13,2.71,2.5620224,0.393119
202405221319_13,2.71,2.4926982,0.40233466
202405221319_13,2.71,2.4737153,0.45067653
202405221319_13,2.71,2.5829997,0.39940968
202405221319_13,2.71,2.5624418,0.40021846
202405221319_13,2.71,2.6137216,0.40995803
202405221319_13,2.71,2.5492804,0.40408838
202405221319_13,2.71,2.5963862,0.40385202
202405221319_13,2.71,2.5696473,0.4043121
202405221319_13,2.71,2.5452394,0.40368113
202405221319_13,2.71,2.5447628,0.3985382
202405221319_13,2.71,2.4737668,0.3895123
202405221319_13,2.71,2.6862278,0.4660168
202405221319_14,1.63,1.4335465,0.30411714
202405221319_14,1.63,1.4679606,0.30948904
202405221319_14,1.63,1.4683132,0.30296335
202405221319_14,1.63,1.4860768,0.31290662
202405221319_14,1.63,1.4527557,0.30237925
202405221319_14,1.63,1.4625452,0.31088483
202405221319_14,1.63,1.476027,0.30826458
202405221319_14,1.63,1.4740784,0.3102918
202405221319_14,1.63,1.4992921,0.31881443
202405221319_14,1.63,1.546726,0.34695897
202405221319_14,1.63,1.4614232,0.3080733
202405221319_14,1.63,1.4666798,0.31193474
202405221319_14,1.63,1.4853344,0.3119144
202405221319_14,1.63,1.4633639,0.31615248
202405221319_14,1.63,1.4690938,0.30861643
202405221319_14,1.63,1.4964345,0.31303653
202405221319_14,1.63,1.4535515,0.31383482
202405221319_14,1.63,1.4645646,0.31313145
202405221319_14,1.63,1.5131214,0.31770697
202405221319_14,1.63,1.6476369,0.3594833
202405221319_15,1.527,3.1165605,0.5104887
202405221319_15,1.527,3.1164813,0.5435694
202405221319_15,1.527,3.1214213,0.50692743
202405221319_15,1.527,3.2114542,0.5479431
202405221319_15,1.527,3.1858325,0.51783586
202405221319_15,1.527,3.1168196,0.544415
202405221319_15,1.527,3.1042058,0.49964365
202405221319_15,1.527,3.228363,0.5576817
202405221319_15,1.527,3.301253,0.5492423
202405221319_15,1.527,3.02102,0.6515077
202405221319_15,1.527,2.9556794,0.47500032
202405221319_15,1.527,2.9511564,0.48532778
202405221319_15,1.527,3.0221746,0.4931174
202405221319_15,1.527,2.934774,0.4812512
202405221319_15,1.527,3.0027583,0.48966256
202405221319_15,1.527,3.186203,0.5321989
202405221319_15,1.527,3.0046542,0.5399403
202405221319_15,1.527,2.9284117,0.4829774
202405221319_15,1.527,2.8336227,0.50795555
202405221319_15,1.527,2.800651,0.5106549
202405221319_16,2.289,2.1501424,0.3704544
202405221319_16,2.289,2.093974,0.35052657
202405221319_16,2.289,2.1650689,0.37163234
202405221319_16,2.289,2.1150522,0.3532798
202405221319_16,2.289,2.1505146,0.37042585
202405221319_16,2.289,2.0745482,0.34704617
202405221319_16,2.289,2.174048,0.3634178
202405221319_16,2.289,2.102983,0.3498541
202405221319_16,2.289,2.0830302,0.35733333
202405221319_16,2.289,2.102871,0.39045477
202405221319_16,2.289,2.150385,0.35973015
202405221319_16,2.289,2.1345906,0.3573215
202405221319_16,2.289,2.145274,0.3609885
202405221319_16,2.289,2.1456487,0.35457638
202405221319_16,2.289,2.1521928,0.35981002
202405221319_16,2.289,2.1027467,0.35570982
202405221319_16,2.289,2.1456447,0.3629249
202405221319_16,2.289,2.1380064,0.35584745
202405221319_16,2.289,2.2834456,0.3905809
202405221319_16,2.289,2.174793,0.40197924
202405221319_17,1.465,1.3007789,0.30728152
202405221319_17,1.465,1.3094373,0.30926996
202405221319_17,1.465,1.3021379,0.31260866
202405221319_17,1.465,1.3099103,0.31263593
202405221319_17,1.465,1.2973323,0.30780455
202405221319_17,1.465,1.3274977,0.3132495
202405221319_17,1.465,1.2887938,0.30368266
202405221319_17,1.465,1.3059099,0.30941802
202405221319_17,1.465,1.3289077,0.31734112
202405221319_17,1.465,1.2673249,0.3388926
202405221319_17,1.465,1.360146,0.30946836
202405221319_17,1.465,1.3629186,0.31200486
202405221319_17,1.465,1.3538651,0.31223717
202405221319_17,1.465,1.3620639,0.31620315
202405221319_17,1.465,1.3507199,0.30992705
202405221319_17,1.465,1.3573656,0.3138929
202405221319_17,1.465,1.4077358,0.31457865
202405221319_17,1.465,1.3579078,0.3135803
202405221319_17,1.465,1.4658484,0.3310581
202405221319_17,1.465,1.3560996,0.33794004
202405221319_18,3.482,3.3789663,0.50183415
202405221319_18,3.482,3.274784,0.4791136
202405221319_18,3.482,3.3167465,0.49986544
202405221319_18,3.482,3.2065578,0.47678357
202405221319_18,3.482,3.3561728,0.4995377
202405221319_18,3.482,3.2864566,0.48852062
202405221319_18,3.482,3.244207,0.48737168
202405221319_18,3.482,3.2471263,0.47787684
202405221319_18,3.482,3.2546887,0.5037817
202405221319_18,3.482,3.1949296,0.52913797
202405221319_18,3.482,3.2350974,0.47921056
202405221319_18,3.482,3.2042868,0.46210343
202405221319_18,3.482,3.2147741,0.4775626
202405221319_18,3.482,3.218825,0.46983784
202405221319_18,3.482,3.229165,0.4782481
202405221319_18,3.482,3.192317,0.46806017
202405221319_18,3.482,3.2190247,0.46851164
202405221319_18,3.482,3.2147982,0.46455246
202405221319_18,3.482,3.1686094,0.47839987
202405221319_18,3.482,3.0657692,0.50054604
202405221319_19,2.529,2.5161552,0.40174526
202405221319_19,2.529,2.5038998,0.3940992
202405221319_19,2.529,2.4969294,0.39667097
202405221319_19,2.529,2.4458039,0.38971224
202405221319_19,2.529,2.5175662,0.39839888
202405221319_19,2.529,2.5054574,0.3972739
202405221319_19,2.529,2.5438273,0.40068814
202405221319_19,2.529,2.4719186,0.3901355
202405221319_19,2.529,2.46628,0.41182375
202405221319_19,2.529,2.5853412,0.45394573
202405221319_19,2.529,2.3951573,0.39396936
202405221319_19,2.529,2.4558237,0.3873491
202405221319_19,2.529,2.2568586,0.37674668
202405221319_19,2.529,2.384941,0.3782426
202405221319_19,2.529,2.325,0.38226214
202405221319_19,2.529,2.4373918,0.3965487
202405221319_19,2.529,2.4286313,0.38722554
202405221319_19,2.529,2.4205265,0.38101095
202405221319_19,2.529,2.3265467,0.40594378
202405221319_19,2.529,2.5247107,0.46776497
202405221319_2,1.648,1.5376301,0.30203193
202405221319_2,1.648,1.5136592,0.3074917
202405221319_2,1.648,1.5276201,0.30157554
202405221319_2,1.648,1.5145452,0.31233028
202405221319_2,1.648,1.5330927,0.30120364
202405221319_2,1.648,1.5217929,0.31310856
202405221319_2,1.648,1.4994721,0.31214538
202405221319_2,1.648,1.5128682,0.3090435
202405221319_2,1.648,1.5822766,0.31909925
202405221319_2,1.648,1.5133755,0.33934817
202405221319_2,1.648,1.5019503,0.30851698
202405221319_2,1.648,1.5021493,0.31282732
202405221319_2,1.648,1.503823,0.3091005
202405221319_2,1.648,1.4949443,0.31570444
202405221319_2,1.648,1.4973023,0.30894253
202405221319_2,1.648,1.506428,0.31351617
202405221319_2,1.648,1.49997,0.30939046
202405221319_2,1.648,1.4947314,0.3142712
202405221319_2,1.648,1.5056558,0.3220825
202405221319_2,1.648,1.4929187,0.3465339
202405221319_20,2.486,2.2600262,0.36610106
202405221319_20,2.486,2.2694316,0.3663109
202405221319_20,2.486,2.2474203,0.36758506
202405221319_20,2.486,2.2977674,0.36768487
202405221319_20,2.486,2.2530098,0.36737305
202405221319_20,2.486,2.3245502,0.3700018
202405221319_20,2.486,2.3116922,0.37776947
202405221319_20,2.486,2.2702074,0.36603728
202405221319_20,2.486,2.5552075,0.41444147
202405221319_20,2.486,2.525072,0.44313893
202405221319_20,2.486,2.3301191,0.39361098
202405221319_20,2.486,2.2662365,0.36097738
202405221319_20,2.486,2.3339078,0.3947001
202405221319_20,2.486,2.2737074,0.36458957
202405221319_20,2.486,2.3293662,0.3926449
202405221319_20,2.486,2.279683,0.36532885
202405221319_20,2.486,2.2667258,0.36521634
202405221319_20,2.486,2.2631588,0.36066344
202405221319_20,2.486,2.4317977,0.4042199
202405221319_20,2.486,2.3770032,0.42950594
202405221319_21,1.8385,1.8106594,0.33845064
202405221319_21,1.8385,1.7220757,0.31778425
202405221319_21,1.8385,1.7871683,0.3388891
202405221319_21,1.8385,1.7492232,0.3183778
202405221319_21,1.8385,1.7788126,0.33327118
202405221319_21,1.8385,1.7306955,0.32124284
202405221319_21,1.8385,1.7835305,0.33354852
202405221319_21,1.8385,1.7208352,0.31561956
202405221319_21,1.8385,1.665972,0.31704277
202405221319_21,1.8385,1.6446743,0.36251828
202405221319_21,1.8385,1.7157879,0.3126523
202405221319_21,1.8385,1.7766066,0.321593
202405221319_21,1.8385,1.6847634,0.31616005
202405221319_21,1.8385,1.7764671,0.3223321
202405221319_21,1.8385,1.6942914,0.3124204
202405221319_21,1.8385,1.7811136,0.3206208
202405221319_21,1.8385,1.7804353,0.32915303
202405221319_21,1.8385,1.7685275,0.32003045
202405221319_21,1.8385,1.7066107,0.3217971
202405221319_21,1.8385,1.8064263,0.36243388
202405221319_22,1.5425,2.3198617,0.47392908
202405221319_22,1.5425,2.4789674,0.42722014
202405221319_22,1.5425,2.2116122,0.44865558
202405221319_22,1.5425,2.476377,0.41724992
202405221319_22,1.5425,2.2719772,0.46854174
202405221319_22,1.5425,2.481093,0.43590206
202405221319_22,1.5425,2.552529,0.4223097
202405221319_22,1.5425,2.4811044,0.424251
202405221319_22,1.5425,2.404692,0.42953396
202405221319_22,1.5425,2.6077244,0.46544635
202405221319_22,1.5425,2.922549,0.4898483
202405221319_22,1.5425,2.5794523,0.46200025
202405221319_22,1.5425,2.7803106,0.47353986
202405221319_22,1.5425,2.6052916,0.46232575
202405221319_22,1.5425,2.8581827,0.48300105
202405221319_22,1.5425,2.6757782,0.47941527
202405221319_22,1.5425,2.7158384,0.47581017
202405221319_22,1.5425,2.5859118,0.46849445
202405221319_22,1.5425,2.858011,0.4596262
202405221319_22,1.5425,2.5791695,0.47969186
202405221319_23,2.032,2.0146792,0.36267543
202405221319_23,2.032,1.9242344,0.34753475
202405221319_23,2.032,1.9401913,0.36065656
202405221319_23,2.032,1.8849204,0.34784576
202405221319_23,2.032,1.9774387,0.35992715
202405221319_23,2.032,1.9087126,0.35092723
202405221319_23,2.032,1.8648839,0.34462774
202405221319_23,2.032,1.9134288,0.3473472
202405221319_23,2.032,2.0286493,0.371516
202405221319_23,2.032,2.0561602,0.42003372
202405221319_23,2.032,1.8758867,0.33820847
202405221319_23,2.032,1.8907778,0.34838942
202405221319_23,2.032,1.8393528,0.34280494
202405221319_23,2.032,1.8427036,0.3583842
202405221319_23,2.032,1.8508728,0.33886567
202405221319_23,2.032,1.9003689,0.36296952
202405221319_23,2.032,1.8649635,0.35354346
202405221319_23,2.032,1.8639815,0.34856045
202405221319_23,2.032,1.8490748,0.37487158
202405221319_23,2.032,1.9466293,0.39258018
202405221319_24,3.18,2.5287309,0.45465606
202405221319_24,3.18,2.3465512,0.4219454
202405221319_24,3.18,2.435361,0.44682798
202405221319_24,3.18,2.4456122,0.42926595
202405221319_24,3.18,2.5059657,0.45319426
202405221319_24,3.18,2.4699304,0.42423365
202405221319_24,3.18,2.2572575,0.41133663
202405221319_24,3.18,2.3906443,0.42478067
202405221319_24,3.18,2.3324332,0.44534647
202405221319_24,3.18,2.3067458,0.45115823
202405221319_24,3.18,2.6038294,0.47917575
202405221319_24,3.18,2.5530305,0.4425301
202405221319_24,3.18,2.5457268,0.46927035
202405221319_24,3.18,2.5439472,0.43776914
202405221319_24,3.18,2.5460439,0.47739172
202405221319_24,3.18,2.520562,0.4364446
202405221319_24,3.18,2.2957628,0.4291756
202405221319_24,3.18,2.5528703,0.44114634
202405221319_24,3.18,2.552421,0.48431024
202405221319_24,3.18,2.5141804,0.48097786
202405221319_25,2.8925,2.7739143,0.40881044
202405221319_25,2.8925,2.721455,0.39311785
202405221319_25,2.8925,2.701792,0.40297675
202405221319_25,2.8925,2.680061,0.3886094
202405221319_25,2.8925,2.74795,0.4059723
202405221319_25,2.8925,2.7193677,0.3988337
202405221319_25,2.8925,2.6750996,0.38848585
202405221319_25,2.8925,2.703443,0.39117754
202405221319_25,2.8925,2.6218882,0.42036366
202405221319_25,2.8925,2.6831927,0.45040742
202405221319_25,2.8925,2.8460252,0.4189888
202405221319_25,2.8925,2.8003948,0.4199506
202405221319_25,2.8925,2.8094218,0.41258052
202405221319_25,2.8925,2.7779703,0.41221762
202405221319_25,2.8925,2.833007,0.41605207
202405221319_25,2.8925,2.8383312,0.4292989
202405221319_25,2.8925,2.7963743,0.41038778
202405221319_25,2.8925,2.7880204,0.41441882
202405221319_25,2.8925,2.6509004,0.41704303
202405221319_25,2.8925,2.803106,0.4607907
202405221319_26,2.3405,2.4387276,0.45607674
202405221319_26,2.3405,2.4369853,0.4445724
202405221319_26,2.3405,2.479305,0.4318116
202405221319_26,2.3405,2.533933,0.44205114
202405221319_26,2.3405,2.4890327,0.4456094
202405221319_26,2.3405,2.4485762,0.4223969
202405221319_26,2.3405,2.4988518,0.44695565
202405221319_26,2.3405,2.4909816,0.44013205
202405221319_26,2.3405,2.2544243,0.42014468
202405221319_26,2.3405,2.880851,0.6172618
202405221319_26,2.3405,2.702978,0.4977954
202405221319_26,2.3405,2.3444006,0.4117728
202405221319_26,2.3405,2.7744048,0.505284
202405221319_26,2.3405,2.410543,0.41225708
202405221319_26,2.3405,2.7488663,0.5037456
202405221319_26,2.3405,2.474644,0.44055584
202405221319_26,2.3405,2.477742,0.4211079
202405221319_26,2.3405,2.3611395,0.41067445
202405221319_26,2.3405,2.4263194,0.42521048
202405221319_26,2.3405,2.357391,0.4816187
202405221319_27,1.558,1.4284062,0.30932325
202405221319_27,1.558,1.4090528,0.30643952
202405221319_27,1.558,1.4133289,0.3125349
202405221319_27,1.558,1.3881109,0.3061165
202405221319_27,1.558,1.4181075,0.30913353
202405221319_27,1.558,1.3897221,0.304412
202405221319_27,1.558,1.4404666,0.30783233
202405221319_27,1.558,1.3940635,0.30511782
202405221319_27,1.558,1.4349651,0.3121048
202405221319_27,1.558,1.3719704,0.3280973
202405221319_27,1.558,1.4551284,0.31718805
202405221319_27,1.558,1.4360194,0.31412366
202405221319_27,1.558,1.46366,0.31530818
202405221319_27,1.558,1.4299798,0.31080228
202405221319_27,1.558,1.4501178,0.31522155
202405221319_27,1.558,1.439589,0.31352258
202405221319_27,1.558,1.4367311,0.3097666
202405221319_27,1.558,1.4272966,0.3114021
202405221319_27,1.558,1.449553,0.31237084
202405221319_27,1.558,1.4767351,0.3472038
202405221319_28,1.5655,1.52127,0.3123349
202405221319_28,1.5655,1.4504943,0.3126252
202405221319_28,1.5655,1.476088,0.31548956
202405221319_28,1.5655,1.4081457,0.31116763
202405221319_28,1.5655,1.4908113,0.3128542
202405221319_28,1.5655,1.4608533,0.31637153
202405221319_28,1.5655,1.4284415,0.3157571
202405221319_28,1.5655,1.4209845,0.31048185
202405221319_28,1.5655,1.4305487,0.30655274
202405221319_28,1.5655,1.5134337,0.35199383
202405221319_28,1.5655,1.3852091,0.30986473
202405221319_28,1.5655,1.4930038,0.31231564
202405221319_28,1.5655,1.3906372,0.31355962
202405221319_28,1.5655,1.4833462,0.31179056
202405221319_28,1.5655,1.3875401,0.31145835
202405221319_28,1.5655,1.4901452,0.3133017
202405221319_28,1.5655,1.5463448,0.3160033
202405221319_28,1.5655,1.4842527,0.31110027
202405221319_28,1.5655,1.4079256,0.32534367
202405221319_28,1.5655,1.7133484,0.38149256
202405221319_29,1.9435,1.8500102,0.35086152
202405221319_29,1.9435,1.8701844,0.35309768
202405221319_29,1.9435,1.8234353,0.3515279
202405221319_29,1.9435,1.8296273,0.35438174
202405221319_29,1.9435,1.8277352,0.348741
202405221319_29,1.9435,1.8690181,0.35759464
202405221319_29,1.9435,1.911083,0.37322253
202405221319_29,1.9435,1.8583727,0.3549991
202405221319_29,1.9435,1.7465227,0.32444182
202405221319_29,1.9435,1.9835334,0.40558743
202405221319_29,1.9435,1.7623687,0.31784308
202405221319_29,1.9435,1.8366752,0.3240097
202405221319_29,1.9435,1.8215969,0.33425662
202405221319_29,1.9435,1.8563657,0.3396208
202405221319_29,1.9435,1.7841678,0.32355446
202405221319_29,1.9435,1.8356545,0.32979742
202405221319_29,1.9435,1.8413897,0.3334092
202405221319_29,1.9435,1.8345089,0.32829267
202405221319_29,1.9435,1.7674401,0.34298202
202405221319_29,1.9435,1.9705212,0.4112133
202405221319_3,2.332,2.9730232,0.5334569
202405221319_3,2.332,2.5629942,0.5335647
202405221319_3,2.332,3.0260708,0.52386284
202405221319_3,2.332,2.849014,0.50575554
202405221319_3,2.332,3.022892,0.51648283
202405221319_3,2.332,2.8221343,0.4905414
202405221319_3,2.332,2.8860588,0.5245196
202405221319_3,2.332,2.848592,0.52095556
202405221319_3,2.332,2.7461514,0.49909917
202405221319_3,2.332,1.9887526,0.4996726
202405221319_3,2.332,2.8359563,0.5310211
202405221319_3,2.332,2.7159746,0.4723736
202405221319_3,2.332,2.8772144,0.5532581
202405221319_3,2.332,2.827868,0.48774883
202405221319_3,2.332,2.8818247,0.53322977
202405221319_3,2.332,2.8360682,0.48430723
202405221319_3,2.332,2.7358823,0.47606143
202405221319_3,2.332,2.756574,0.48002723
202405221319_3,2.332,2.8524764,0.4796337
202405221319_3,2.332,2.6527598,0.48947302
202405221319_30,2.384,2.197954,0.35753304
202405221319_30,2.384,2.2137597,0.3592479
202405221319_30,2.384,2.2084012,0.3627255
202405221319_30,2.384,2.2472174,0.3664118
202405221319_30,2.384,2.2094276,0.36100098
202405221319_30,2.384,2.2759635,0.36593226
202405221319_30,2.384,2.2722876,0.37591466
202405221319_30,2.384,2.2373366,0.362462
202405221319_30,2.384,2.1379137,0.3718711
202405221319_30,2.384,2.2749286,0.41310698
202405221319_30,2.384,2.2764974,0.37175506
202405221319_30,2.384,2.2865765,0.3698387
202405221319_30,2.384,2.2272758,0.3709115
202405221319_30,2.384,2.288842,0.3796718
202405221319_30,2.384,2.2588785,0.37090775
202405221319_30,2.384,2.3029978,0.38266358
202405221319_30,2.384,2.2661052,0.37173966
202405221319_30,2.384,2.2829347,0.3721456
202405221319_30,2.384,2.0571697,0.37411132
202405221319_30,2.384,2.2280312,0.41167545
202405221319_31,4.095,3.8201365,0.57697946
202405221319_31,4.095,3.7921922,0.56766856
202405221319_31,4.095,3.8122115,0.58042127
202405221319_31,4.095,3.7571785,0.5666499
202405221319_31,4.095,3.8254502,0.5772502
202405221319_31,4.095,3.7906053,0.5633161
202405221319_31,4.095,3.7260458,0.5725009
202405221319_31,4.095,3.7825117,0.5672747
202405221319_31,4.095,3.6143796,0.55967945
202405221319_31,4.095,3.9612467,0.6315863
202405221319_31,4.095,3.8110867,0.5747163
202405221319_31,4.095,3.967684,0.56631774
202405221319_31,4.095,3.8125832,0.5807564
202405221319_31,4.095,3.9002318,0.56097615
202405221319_31,4.095,3.82597,0.5772534
202405221319_31,4.095,3.9404044,0.55697936
202405221319_31,4.095,3.8235168,0.5646574
202405221319_31,4.095,3.9492443,0.56439716
202405221319_31,4.095,3.6462505,0.5901301
202405221319_31,4.095,4.056195,0.61727417
202405221319_32,2.829,2.5801213,0.4068652
202405221319_32,2.829,2.6583874,0.40339682
202405221319_32,2.829,2.5748968,0.40168065
202405221319_32,2.829,2.646666,0.40159473
202405221319_32,2.829,2.5961528,0.40455738
202405221319_32,2.829,2.6823843,0.4019876
202405221319_32,2.829,2.702335,0.4081132
202405221319_32,2.829,2.6559641,0.40302387
202405221319_32,2.829,2.5455668,0.40735406
202405221319_32,2.829,2.8575613,0.50235254
202405221319_32,2.829,2.6812594,0.40533167
202405221319_32,2.829,2.6689265,0.40250167
202405221319_32,2.829,2.6901193,0.40534374
202405221319_32,2.829,2.6760812,0.39914167
202405221319_32,2.829,2.6832843,0.40473637
202405221319_32,2.829,2.6704302,0.40341997
202405221319_32,2.829,2.6391058,0.40139514
202405221319_32,2.829,2.670083,0.40107217
202405221319_32,2.829,2.471806,0.39901003
202405221319_32,2.829,3.024397,0.5291933
202405221319_33,2.927,2.6962402,0.4152208
202405221319_33,2.927,2.7400324,0.40696508
202405221319_33,2.927,2.7283285,0.4162997
202405221319_33,2.927,2.7415342,0.40994203
202405221319_33,2.927,2.7255385,0.41704097
202405221319_33,2.927,2.6802459,0.40323383
202405221319_33,2.927,2.793077,0.41296178
202405221319_33,2.927,2.7314787,0.40613413
202405221319_33,2.927,2.6965988,0.41299975
202405221319_33,2.927,2.844711,0.46775392
202405221319_33,2.927,2.6439614,0.39626858
202405221319_33,2.927,2.7059388,0.40808132
202405221319_33,2.927,2.6502635,0.39976594
202405221319_33,2.927,2.713456,0.40966633
202405221319_33,2.927,2.634989,0.39619914
202405221319_33,2.927,2.7070763,0.40808874
202405221319_33,2.927,2.670364,0.4078664
202405221319_33,2.927,2.7039504,0.40753016
202405221319_33,2.927,2.8619561,0.42044696
202405221319_33,2.927,2.7548835,0.45806065
202405221319_34,3.043,2.620052,0.41068783
202405221319_34,3.043,2.818421,0.43155178
202405221319_34,3.043,2.643145,0.41476887
202405221319_34,3.043,2.8605356,0.4371283
202405221319_34,3.043,2.6138296,0.41017202
202405221319_34,3.043,2.8756335,0.4507725
202405221319_34,3.043,2.7870722,0.44887984
202405221319_34,3.043,2.8308387,0.43118215
202405221319_34,3.043,2.8273835,0.4238975
202405221319_34,3.043,2.9080722,0.48035684
202405221319_34,3.043,2.8171687,0.4202834
202405221319_34,3.043,2.8048632,0.4174795
202405221319_34,3.043,2.828705,0.4275762
202405221319_34,3.043,2.8573906,0.42798033
202405221319_34,3.043,2.8170497,0.4228979
202405221319_34,3.043,2.8475008,0.43292075
202405221319_34,3.043,2.83677,0.4257838
202405221319_34,3.043,2.8232846,0.420851
202405221319_34,3.043,2.766568,0.42107606
202405221319_34,3.043,2.7859256,0.46707472
202405221319_35,1.9945,1.87956,0.35149673
202405221319_35,1.9945,1.8503773,0.3490442
202405221319_35,1.9945,1.898083,0.35867226
202405221319_35,1.9945,1.9058969,0.35900494
202405221319_35,1.9945,1.8775079,0.35374263
202405221319_35,1.9945,1.9016807,0.35251108
202405221319_35,1.9945,1.8000526,0.34773257
202405221319_35,1.9945,1.8794434,0.35332987
202405221319_35,1.9945,1.8104997,0.34398904
202405221319_35,1.9945,1.954766,0.39788434
202405221319_35,1.9945,1.8271713,0.35867298
202405221319_35,1.9945,1.8237288,0.36093956
202405221319_35,1.9945,1.8018725,0.3594232
202405221319_35,1.9945,1.8207929,0.3651831
202405221319_35,1.9945,1.7926998,0.3525165
202405221319_35,1.9945,1.844199,0.3628258
202405221319_35,1.9945,1.8070757,0.3629808
202405221319_35,1.9945,1.8223681,0.35848132
202405221319_35,1.9945,1.7405074,0.37117133
202405221319_35,1.9945,1.8049808,0.4048978
202405221319_36,3.4575,2.8657792,0.44236252
202405221319_36,3.4575,2.8092544,0.41670537
202405221319_36,3.4575,2.843797,0.43570176
202405221319_36,3.4575,2.8517675,0.4217621
202405221319_36,3.4575,2.8638394,0.4379518
202405221319_36,3.4575,2.9339924,0.42729056
202405221319_36,3.4575,2.8098595,0.41728467
202405221319_36,3.4575,2.8526766,0.41966474
202405221319_36,3.4575,2.762044,0.42606652
202405221319_36,3.4575,2.9614441,0.48401868
202405221319_36,3.4575,2.7743847,0.43570364
202405221319_36,3.4575,2.9358802,0.44514403
202405221319_36,3.4575,2.7869558,0.4584644
202405221319_36,3.4575,2.9085453,0.44896832
202405221319_36,3.4575,2.774424,0.44244865
202405221319_36,3.4575,2.964599,0.46692598
202405221319_36,3.4575,2.8803172,0.44913694
202405221319_36,3.4575,2.9244707,0.44471568
202405221319_36,3.4575,2.8814354,0.45072544
202405221319_36,3.4575,2.9799066,0.50409204
202405221319_37,3.2455,3.0718048,0.46918213
202405221319_37,3.2455,3.118674,0.47005478
202405221319_37,3.2455,3.03185,0.4619563
202405221319_37,3.2455,3.0831852,0.46951884
202405221319_37,3.2455,3.0641787,0.46772176
202405221319_37,3.2455,3.0842488,0.46559584
202405221319_37,3.2455,3.096079,0.47289392
202405221319_37,3.2455,3.0915048,0.46797183
202405221319_37,3.2455,3.1694353,0.4907903
202405221319_37,3.2455,3.2297802,0.527203
