true,predicted,predicted_std,lower_95CI,upper_95CI
800.58,582.5143,188.71037,212.64194,952.3866
800.58,569.2657,186.36407,203.9921,934.5393
800.58,578.4512,188.01411,209.94351,946.95886
800.58,541.5173,181.45027,185.87473,897.1598
800.58,518.15753,177.06334,171.11337,865.20166
800.58,566.643,185.93198,202.21634,931.0697
800.58,551.8803,183.11424,192.97638,910.78424
800.58,557.2476,184.12938,196.35403,918.14124
800.58,551.8457,183.09048,192.98834,910.70306
800.58,561.0033,184.87163,198.6549,923.3517
800.58,570.2204,186.4743,204.73074,935.7101
800.58,563.6934,185.42113,200.268,927.11884
800.58,552.4578,183.21992,193.34677,911.56885
800.58,518.3572,177.02626,171.38571,865.3286
800.58,496.76193,172.79663,158.08054,835.44336
350.66,279.87088,118.84687,46.931015,512.8107
350.66,289.7155,121.814255,50.959564,528.47144
350.66,279.18683,118.6466,46.639496,511.73416
350.66,288.98813,121.5921,50.667603,527.30865
350.66,279.0702,118.60667,46.60112,511.53925
350.66,294.5532,123.23248,53.017517,536.08887
350.66,283.54626,119.9233,48.496582,518.59595
350.66,287.1449,121.043526,49.899582,524.3902
350.66,288.68756,121.57651,50.3976,526.97754
350.66,292.53113,122.65884,52.119797,532.94244
350.66,307.85867,127.22932,58.489212,557.22815
350.66,316.47778,129.66225,62.339767,570.6158
350.66,310.56424,127.986084,59.711517,561.417
350.66,323.0556,131.47498,65.364655,580.7466
350.66,307.01733,126.981,58.134567,555.9001
350.66,324.82532,131.97559,66.15317,583.49744
350.66,329.34357,133.20009,68.27139,590.4158
350.66,318.0946,130.1024,63.093887,573.09534
350.66,302.034,125.510735,56.03296,548.03503
350.66,320.0835,130.6926,63.925995,576.24097
718.0,555.49335,184.90134,193.08673,917.89996
718.0,566.5771,186.83646,200.37762,932.77655
718.0,537.7746,181.5659,181.90543,893.6438
718.0,560.5252,185.81746,196.32297,924.7274
718.0,543.3921,182.66887,185.36111,901.4231
718.0,561.8793,185.95122,197.41489,926.3436
718.0,570.73834,187.79996,202.65042,938.8263
718.0,561.6324,185.97446,197.12244,926.14233
718.0,533.7956,180.86174,179.30658,888.2846
718.0,561.61444,186.54927,195.97787,927.251
718.0,543.9176,182.81726,185.59576,902.23944
718.0,527.40765,179.65204,175.28964,879.52563
718.0,534.30927,180.87357,179.79706,888.8215
718.0,521.25104,178.29666,171.78958,870.7125
718.0,539.74536,181.97075,183.08267,896.4081
718.0,493.73334,173.0855,154.48575,832.98096
