DataKey,true_Height,predicted_Height,predicted_std_Height
202405271230_4,82.7,80.1317,2.1950464
202405271230_4,82.7,80.54698,2.2044008
202405271230_4,82.7,80.02813,2.1979809
202405271230_4,82.7,80.42437,2.2070727
202405271230_4,82.7,80.159485,2.1979373
202405271230_4,82.7,80.48967,2.2068193
202405271230_4,82.7,80.73987,2.2064474
202405271230_4,82.7,80.39823,2.2046773
202405271230_4,82.7,80.35009,2.2080796
202405271230_4,82.7,83.023125,2.2520018
202405271230_4,82.7,80.02436,2.195943
202405271230_4,82.7,79.724236,2.1907547
202405271230_4,82.7,79.45951,2.188302
202405271230_4,82.7,79.38975,2.1875777
202405271230_4,82.7,79.589745,2.1900635
202405271230_4,82.7,79.09687,2.1802928
202405271230_4,82.7,80.08126,2.1954403
202405271230_4,82.7,79.48522,2.187791
202405271230_4,82.7,80.972755,2.2153668
202405271230_4,82.7,84.58615,2.281715
202405271230_40,80.6,81.11782,2.2067435
202405271230_40,80.6,81.17896,2.2102902
202405271230_40,80.6,81.19752,2.2115135
202405271230_40,80.6,81.58426,2.2197497
202405271230_40,80.6,81.17739,2.2096388
202405271230_40,80.6,81.4557,2.2170343
202405271230_40,80.6,82.61482,2.2307823
202405271230_40,80.6,81.21353,2.2122982
202405271230_40,80.6,81.55575,2.2164927
202405271230_40,80.6,82.73424,2.2358663
202405271230_40,80.6,82.06027,2.2267773
202405271230_40,80.6,81.910835,2.221302
202405271230_40,80.6,81.88058,2.2254152
202405271230_40,80.6,82.094574,2.2253132
202405271230_40,80.6,81.93729,2.225839
202405271230_40,80.6,82.190125,2.2286668
202405271230_40,80.6,82.3614,2.2277164
202405271230_40,80.6,81.854095,2.2208078
202405271230_40,80.6,81.8794,2.2230134
202405271230_40,80.6,82.09013,2.226758
202405271230_41,82.8,84.81032,2.2839415
202405271230_41,82.8,83.55352,2.258315
202405271230_41,82.8,85.62683,2.302476
202405271230_41,82.8,83.4534,2.2585242
202405271230_41,82.8,85.072464,2.2903655
202405271230_41,82.8,85.087715,2.290828
202405271230_41,82.8,84.22978,2.2573895
202405271230_41,82.8,83.49329,2.2582064
202405271230_41,82.8,84.02401,2.2629223
202405271230_41,82.8,82.50334,2.2321742
202405271230_41,82.8,83.77677,2.2610624
202405271230_41,82.8,84.045105,2.2651067
202405271230_41,82.8,83.66356,2.2647398
202405271230_41,82.8,84.096016,2.2692227
202405271230_41,82.8,83.69751,2.262531
202405271230_41,82.8,84.36472,2.2726345
202405271230_41,82.8,84.07845,2.263175
202405271230_41,82.8,83.9928,2.2657635
202405271230_41,82.8,86.41883,2.3155105
202405271230_41,82.8,84.75768,2.2745838
202405271230_42,82.5,84.224625,2.266751
202405271230_42,82.5,80.325584,2.1934252
202405271230_42,82.5,83.94582,2.2640426
202405271230_42,82.5,80.97424,2.209075
202405271230_42,82.5,84.259575,2.2688086
202405271230_42,82.5,80.2639,2.1961727
202405271230_42,82.5,81.84159,2.2173495
202405271230_42,82.5,80.38888,2.1967316
202405271230_42,82.5,84.081184,2.2646313
202405271230_42,82.5,82.1143,2.2224178
202405271230_42,82.5,83.01147,2.2465343
202405271230_42,82.5,81.108315,2.2125673
202405271230_42,82.5,82.56478,2.2398036
202405271230_42,82.5,81.842094,2.2292695
202405271230_42,82.5,82.85903,2.245436
202405271230_42,82.5,80.75036,2.2076075
202405271230_42,82.5,82.00196,2.2285511
202405271230_42,82.5,81.2595,2.21697
202405271230_42,82.5,82.18486,2.231711
202405271230_42,82.5,81.32209,2.2092962
202405271230_43,91.1,84.51297,2.2660267
202405271230_43,91.1,84.523186,2.2705736
202405271230_43,91.1,86.29984,2.3017857
202405271230_43,91.1,85.94739,2.2985873
202405271230_43,91.1,85.39841,2.2839882
202405271230_43,91.1,84.85582,2.2750359
202405271230_43,91.1,84.939415,2.2688105
202405271230_43,91.1,85.030815,2.28137
202405271230_43,91.1,88.445274,2.3444252
202405271230_43,91.1,85.68805,2.2911127
202405271230_43,91.1,87.41402,2.3225427
202405271230_43,91.1,86.7502,2.3138678
202405271230_43,91.1,87.42788,2.3244517
202405271230_43,91.1,87.24733,2.3250413
202405271230_43,91.1,87.46946,2.3244963
202405271230_43,91.1,86.31767,2.307684
202405271230_43,91.1,86.81836,2.3159292
202405271230_43,91.1,87.1507,2.3218224
202405271230_43,91.1,84.694145,2.2775917
202405271230_43,91.1,87.43827,2.3253229
202405271230_44,84.8,86.6902,2.3044534
202405271230_44,84.8,83.88557,2.2568953
202405271230_44,84.8,86.9749,2.3151817
202405271230_44,84.8,84.69385,2.2772706
202405271230_44,84.8,86.772285,2.3082294
202405271230_44,84.8,84.69306,2.2765749
202405271230_44,84.8,85.75429,2.2891603
202405271230_44,84.8,84.230064,2.2659154
202405271230_44,84.8,86.34144,2.3039358
202405271230_44,84.8,84.81037,2.2763176
202405271230_44,84.8,84.88305,2.27174
202405271230_44,84.8,82.864655,2.238641
202405271230_44,84.8,84.67474,2.2708628
202405271230_44,84.8,82.86184,2.2416542
202405271230_44,84.8,84.792465,2.2711499
202405271230_44,84.8,82.93432,2.2408683
202405271230_44,84.8,82.81211,2.2384772
202405271230_44,84.8,82.61361,2.2354496
202405271230_44,84.8,86.68632,2.30904
202405271230_44,84.8,85.07703,2.2747278
202405271230_45,88.7,87.70108,2.3301098
202405271230_45,88.7,86.51205,2.3074434
202405271230_45,88.7,87.185036,2.324628
202405271230_45,88.7,86.99402,2.322173
202405271230_45,88.7,87.56608,2.329828
202405271230_45,88.7,86.72202,2.308439
202405271230_45,88.7,87.4185,2.3202665
202405271230_45,88.7,86.71771,2.3142557
202405271230_45,88.7,85.81758,2.3029373
202405271230_45,88.7,85.85272,2.2896028
202405271230_45,88.7,86.729385,2.3111625
202405271230_45,88.7,84.39423,2.2647607
202405271230_45,88.7,87.061295,2.319707
202405271230_45,88.7,84.27624,2.267086
202405271230_45,88.7,87.158905,2.32111
202405271230_45,88.7,84.68998,2.2732968
202405271230_45,88.7,84.26063,2.2609148
202405271230_45,88.7,84.424545,2.268008
202405271230_45,88.7,84.06542,2.2650707
202405271230_45,88.7,85.767075,2.291083
202405271230_46,84.3,83.03107,2.2402391
202405271230_46,84.3,82.53422,2.2320929
202405271230_46,84.3,82.85637,2.2407653
202405271230_46,84.3,82.995605,2.2460728
202405271230_46,84.3,82.96719,2.2410727
202405271230_46,84.3,82.319496,2.2280064
202405271230_46,84.3,83.11084,2.2383082
202405271230_46,84.3,82.60925,2.2362473
202405271230_46,84.3,83.9744,2.2575653
202405271230_46,84.3,83.637825,2.25113
202405271230_46,84.3,83.37803,2.248715
202405271230_46,84.3,82.76748,2.235274
202405271230_46,84.3,83.643326,2.2527812
202405271230_46,84.3,83.33152,2.2461061
202405271230_46,84.3,83.51271,2.250756
202405271230_46,84.3,82.57643,2.231053
202405271230_46,84.3,84.03111,2.2598243
202405271230_46,84.3,82.917305,2.2383084
202405271230_46,84.3,82.69341,2.2327294
202405271230_46,84.3,85.99134,2.2960835
202405271230_47,89.5,87.21666,2.3304572
202405271230_47,89.5,88.43637,2.3532057
202405271230_47,89.5,86.51946,2.3246813
202405271230_47,89.5,88.14663,2.354369
202405271230_47,89.5,86.97326,2.3285134
202405271230_47,89.5,89.30284,2.373223
202405271230_47,89.5,89.15509,2.3673115
202405271230_47,89.5,88.0902,2.3498025
202405271230_47,89.5,84.939095,2.288928
202405271230_47,89.5,86.077705,2.3039594
202405271230_47,89.5,85.88075,2.3043628
202405271230_47,89.5,85.965485,2.3038204
202405271230_47,89.5,84.946266,2.2871854
202405271230_47,89.5,85.72633,2.3004496
202405271230_47,89.5,85.478935,2.2974954
202405271230_47,89.5,86.31879,2.308898
202405271230_47,89.5,86.13974,2.30498
202405271230_47,89.5,85.953964,2.304377
202405271230_47,89.5,88.93197,2.3668215
202405271230_47,89.5,83.55347,2.2571738
202405271230_48,87.1,86.570595,2.3125205
202405271230_48,87.1,86.12721,2.3035488
202405271230_48,87.1,86.00303,2.3060846
202405271230_48,87.1,85.93142,2.3059475
202405271230_48,87.1,86.174484,2.306738
202405271230_48,87.1,85.423225,2.2870505
202405271230_48,87.1,86.54567,2.3063185
202405271230_48,87.1,85.95381,2.303798
202405271230_48,87.1,84.61553,2.2717063
202405271230_48,87.1,85.92742,2.2951608
202405271230_48,87.1,86.62245,2.3121123
202405271230_48,87.1,85.92059,2.2961016
202405271230_48,87.1,86.409904,2.308175
202405271230_48,87.1,85.7291,2.2917755
202405271230_48,87.1,86.16231,2.3036723
202405271230_48,87.1,85.3209,2.2855287
202405271230_48,87.1,86.39986,2.3019738
202405271230_48,87.1,85.6605,2.290899
202405271230_48,87.1,85.40921,2.2861056
202405271230_48,87.1,87.712555,2.3270404
202405271230_49,89.1,86.2303,2.3035636
202405271230_49,89.1,85.49951,2.2912114
202405271230_49,89.1,85.67031,2.2942057
202405271230_49,89.1,85.16476,2.2861314
202405271230_49,89.1,86.30128,2.3056943
202405271230_49,89.1,85.18655,2.2877975
202405271230_49,89.1,86.759964,2.3077006
202405271230_49,89.1,85.63833,2.2948234
202405271230_49,89.1,87.445076,2.3253598
202405271230_49,89.1,86.18762,2.3016489
202405271230_49,89.1,88.278015,2.3444266
202405271230_49,89.1,88.407234,2.346643
202405271230_49,89.1,88.07134,2.3431752
202405271230_49,89.1,87.76289,2.3355258
202405271230_49,89.1,88.08429,2.3428106
202405271230_49,89.1,87.81604,2.3364036
202405271230_49,89.1,87.07897,2.317197
202405271230_49,89.1,88.16296,2.342609
202405271230_49,89.1,85.40757,2.2919426
202405271230_49,89.1,87.388435,2.324292
202405271230_5,84.1,81.48103,2.2172756
202405271230_5,84.1,80.50172,2.1997821
202405271230_5,84.1,81.821175,2.228833
202405271230_5,84.1,80.734474,2.2100482
202405271230_5,84.1,81.61572,2.222661
202405271230_5,84.1,80.105896,2.19625
202405271230_5,84.1,81.90566,2.2217424
202405271230_5,84.1,80.571724,2.2041745
202405271230_5,84.1,82.18555,2.2393367
202405271230_5,84.1,85.3912,2.2897134
202405271230_5,84.1,81.577835,2.2251046
202405271230_5,84.1,82.193344,2.233629
202405271230_5,84.1,82.16298,2.2418919
202405271230_5,84.1,82.41593,2.2411747
202405271230_5,84.1,81.77861,2.2315671
202405271230_5,84.1,82.07301,2.2343144
202405271230_5,84.1,81.76868,2.2240305
202405271230_5,84.1,82.0909,2.2330916
202405271230_5,84.1,81.479095,2.2247639
202405271230_5,84.1,86.23267,2.3058217
202405271230_50,85.3,86.75664,2.3142567
202405271230_50,85.3,84.83065,2.2799578
202405271230_50,85.3,86.17873,2.306041
202405271230_50,85.3,84.34551,2.2754114
202405271230_50,85.3,86.534325,2.311485
202405271230_50,85.3,84.88149,2.2780573
202405271230_50,85.3,85.00548,2.2832398
202405271230_50,85.3,84.498985,2.276024
202405271230_50,85.3,86.11173,2.3028612
202405271230_50,85.3,87.17766,2.3184109
202405271230_50,85.3,86.897736,2.3172362
202405271230_50,85.3,85.352066,2.2872012
202405271230_50,85.3,86.668785,2.3136718
202405271230_50,85.3,85.0909,2.284089
202405271230_50,85.3,86.92985,2.3188462
202405271230_50,85.3,85.56857,2.2910514
202405271230_50,85.3,86.43368,2.308951
202405271230_50,85.3,85.39183,2.289275
202405271230_50,85.3,85.256256,2.2844906
202405271230_50,85.3,87.31751,2.3147073
202405271230_51,87.0,84.65001,2.2809358
202405271230_51,87.0,83.75066,2.2646399
202405271230_51,87.0,84.11653,2.2722979
202405271230_51,87.0,83.56347,2.2648873
202405271230_51,87.0,84.38461,2.277093
202405271230_51,87.0,82.94171,2.2505913
202405271230_51,87.0,84.222855,2.2688298
202405271230_51,87.0,83.55403,2.26327
202405271230_51,87.0,82.53024,2.2490768
202405271230_51,87.0,85.424286,2.2962897
202405271230_51,87.0,84.62411,2.2832494
202405271230_51,87.0,83.51918,2.266868
202405271230_51,87.0,84.1596,2.277567
202405271230_51,87.0,83.731316,2.2717967
202405271230_51,87.0,84.46802,2.2819061
202405271230_51,87.0,83.58944,2.2683263
202405271230_51,87.0,83.1795,2.258143
202405271230_51,87.0,83.58785,2.2692225
202405271230_51,87.0,82.88113,2.2505782
202405271230_51,87.0,84.708954,2.275795
202405271230_52,91.1,88.86713,2.3504345
202405271230_52,91.1,86.237366,2.3039274
202405271230_52,91.1,88.15127,2.339276
202405271230_52,91.1,86.34668,2.30765
202405271230_52,91.1,88.48523,2.3443367
202405271230_52,91.1,86.6157,2.3138404
202405271230_52,91.1,86.719475,2.3139098
202405271230_52,91.1,86.2341,2.3050618
202405271230_52,91.1,87.62314,2.3240373
202405271230_52,91.1,87.11112,2.312478
202405271230_52,91.1,86.38951,2.3015182
202405271230_52,91.1,86.910614,2.3087568
202405271230_52,91.1,85.86391,2.2904086
202405271230_52,91.1,86.62324,2.3005662
202405271230_52,91.1,86.09098,2.2950058
202405271230_52,91.1,86.84934,2.3095434
202405271230_52,91.1,87.2937,2.314045
202405271230_52,91.1,86.76441,2.3042874
202405271230_52,91.1,86.70509,2.3079998
202405271230_52,91.1,87.62746,2.3209198
202405271230_53,80.0,81.74662,2.2334957
202405271230_53,80.0,80.97765,2.2226603
202405271230_53,80.0,81.882095,2.2427237
202405271230_53,80.0,81.92003,2.248254
202405271230_53,80.0,81.650604,2.234294
202405271230_53,80.0,81.2293,2.2282915
202405271230_53,80.0,81.66971,2.2306378
202405271230_53,80.0,81.40857,2.2346907
202405271230_53,80.0,80.96779,2.2169902
202405271230_53,80.0,82.88447,2.2567534
202405271230_53,80.0,79.94358,2.200397
202405271230_53,80.0,79.994965,2.194938
202405271230_53,80.0,79.698944,2.1989083
202405271230_53,80.0,79.846344,2.196344
202405271230_53,80.0,79.584366,2.1946197
202405271230_53,80.0,82.16392,2.237675
202405271230_53,80.0,80.35996,2.2020385
202405271230_53,80.0,79.7797,2.1932323
202405271230_53,80.0,80.520584,2.2134333
202405271230_53,80.0,82.7086,2.2381225
202405271230_54,85.7,84.00389,2.2593715
202405271230_54,85.7,82.63751,2.2349718
202405271230_54,85.7,84.10649,2.264829
202405271230_54,85.7,83.0292,2.2459965
202405271230_54,85.7,84.05275,2.261368
202405271230_54,85.7,81.818275,2.2239702
202405271230_54,85.7,82.64214,2.229175
202405271230_54,85.7,82.66641,2.2374322
202405271230_54,85.7,82.77425,2.245543
202405271230_54,85.7,84.6611,2.2772985
202405271230_54,85.7,83.469696,2.2565246
202405271230_54,85.7,83.0765,2.2485416
202405271230_54,85.7,83.3552,2.2569826
202405271230_54,85.7,83.77383,2.263145
202405271230_54,85.7,83.28798,2.255368
202405271230_54,85.7,82.93042,2.2467022
202405271230_54,85.7,83.51755,2.2555869
202405271230_54,85.7,83.305504,2.2535307
202405271230_54,85.7,83.42255,2.2566667
202405271230_54,85.7,84.96913,2.275078
202405271230_55,86.1,84.0444,2.2643287
202405271230_55,86.1,84.0223,2.2689347
202405271230_55,86.1,84.020096,2.2673826
202405271230_55,86.1,84.290306,2.2754037
202405271230_55,86.1,84.08974,2.2667894
202405271230_55,86.1,83.437546,2.2576444
202405271230_55,86.1,84.48385,2.2716699
202405271230_55,86.1,84.10589,2.2715232
202405271230_55,86.1,84.23739,2.2731285
202405271230_55,86.1,83.991005,2.2672446
202405271230_55,86.1,84.06843,2.272268
202405271230_55,86.1,84.918846,2.2884443
202405271230_55,86.1,83.5657,2.2676427
202405271230_55,86.1,84.77116,2.2880676
202405271230_55,86.1,83.422035,2.2622895
202405271230_55,86.1,84.76864,2.2855148
202405271230_55,86.1,85.59715,2.3012772
202405271230_55,86.1,84.82848,2.2883189
202405271230_55,86.1,84.04932,2.2755718
202405271230_55,86.1,84.7504,2.2790048
202405271230_56,85.2,84.77782,2.2837644
202405271230_56,85.2,84.69839,2.2882347
202405271230_56,85.2,84.34715,2.2803326
202405271230_56,85.2,84.38439,2.2824476
202405271230_56,85.2,84.78959,2.2869005
202405271230_56,85.2,84.42835,2.2837865
202405271230_56,85.2,84.58181,2.2857707
202405271230_56,85.2,84.66056,2.2885046
202405271230_56,85.2,83.59898,2.2666116
202405271230_56,85.2,80.893776,2.2175503
202405271230_56,85.2,83.53054,2.2591612
202405271230_56,85.2,83.92065,2.2779245
202405271230_56,85.2,83.04138,2.252757
202405271230_56,85.2,83.471664,2.2673643
202405271230_56,85.2,83.334465,2.2565517
202405271230_56,85.2,83.153595,2.2580185
202405271230_56,85.2,83.32047,2.2683856
202405271230_56,85.2,83.73579,2.2734392
202405271230_56,85.2,82.72917,2.2496293
202405271230_56,85.2,81.306366,2.2210014
202405271230_57,88.4,85.53796,2.3023343
202405271230_57,88.4,85.73319,2.3066988
202405271230_57,88.4,85.385544,2.3029053
202405271230_57,88.4,85.393005,2.300572
202405271230_57,88.4,85.68326,2.3076577
202405271230_57,88.4,86.74589,2.3295455
202405271230_57,88.4,85.2688,2.292475
202405271230_57,88.4,85.74691,2.3081853
202405271230_57,88.4,83.89288,2.2685044
202405271230_57,88.4,84.591324,2.2764606
202405271230_57,88.4,85.9996,2.3139565
202405271230_57,88.4,87.71253,2.3454206
202405271230_57,88.4,86.07176,2.3164082
202405271230_57,88.4,88.10389,2.354359
202405271230_57,88.4,86.10741,2.3173306
202405271230_57,88.4,88.34805,2.3597622
202405271230_57,88.4,88.06952,2.3502889
202405271230_57,88.4,87.77115,2.3478522
202405271230_57,88.4,82.8196,2.2403302
202405271230_57,88.4,86.831696,2.3145158
202405271230_58,90.5,87.234566,2.3254483
202405271230_58,90.5,90.53244,2.3973608
202405271230_58,90.5,86.67652,2.3167672
202405271230_58,90.5,88.9481,2.3692749
202405271230_58,90.5,87.27184,2.3271246
202405271230_58,90.5,90.44753,2.3966637
202405271230_58,90.5,88.96974,2.365728
202405271230_58,90.5,89.98279,2.3872006
202405271230_58,90.5,85.74063,2.3008115
202405271230_58,90.5,86.03197,2.3002896
202405271230_58,90.5,87.43879,2.3386543
202405271230_58,90.5,87.37525,2.3387563
202405271230_58,90.5,87.05958,2.3366787
202405271230_58,90.5,87.530235,2.3454187
202405271230_58,90.5,87.174225,2.3357189
202405271230_58,90.5,87.836044,2.3486485
202405271230_58,90.5,86.24711,2.320684
202405271230_58,90.5,87.50393,2.3426757
202405271230_58,90.5,85.09628,2.2953436
202405271230_58,90.5,87.61712,2.3351235
202405271230_59,81.9,83.29261,2.2575624
202405271230_59,81.9,80.68021,2.2174513
202405271230_59,81.9,83.76127,2.2700524
202405271230_59,81.9,81.75605,2.239348
202405271230_59,81.9,83.43085,2.2634315
202405271230_59,81.9,81.256966,2.228656
202405271230_59,81.9,78.84655,2.172883
202405271230_59,81.9,81.06163,2.225918
202405271230_59,81.9,82.284744,2.2410328
202405271230_59,81.9,81.36272,2.2259557
202405271230_59,81.9,81.02336,2.214855
202405271230_59,81.9,82.7863,2.2438512
202405271230_59,81.9,81.365105,2.2208476
202405271230_59,81.9,83.244026,2.253819
202405271230_59,81.9,80.922424,2.2134113
202405271230_59,81.9,83.20675,2.2529848
202405271230_59,81.9,84.11266,2.2707386
202405271230_59,81.9,82.92515,2.2475877
202405271230_59,81.9,81.88021,2.2382674
202405271230_59,81.9,83.20201,2.245676
202405271230_6,83.0,84.2789,2.262325
202405271230_6,83.0,83.72164,2.2489328
202405271230_6,83.0,85.38566,2.2873313
202405271230_6,83.0,83.9059,2.258489
202405271230_6,83.0,84.66811,2.2720225
202405271230_6,83.0,83.380974,2.2455428
202405271230_6,83.0,84.23611,2.2595258
202405271230_6,83.0,83.76787,2.2525446
202405271230_6,83.0,84.17083,2.265433
202405271230_6,83.0,84.450165,2.2653713
202405271230_6,83.0,84.465645,2.2690635
202405271230_6,83.0,83.48944,2.248483
202405271230_6,83.0,84.47189,2.2687833
202405271230_6,83.0,83.89055,2.2568364
202405271230_6,83.0,84.31577,2.2661505
202405271230_6,83.0,83.452866,2.249645
202405271230_6,83.0,83.52441,2.246449
202405271230_6,83.0,83.53028,2.2498784
202405271230_6,83.0,83.44733,2.2512698
202405271230_6,83.0,85.7815,2.2923903
202405271230_60,83.4,81.97932,2.2254865
202405271230_60,83.4,82.359985,2.2352595
202405271230_60,83.4,82.22863,2.234364
202405271230_60,83.4,82.60237,2.2448523
202405271230_60,83.4,82.00904,2.2278626
202405271230_60,83.4,82.3132,2.2349443
202405271230_60,83.4,82.592606,2.2409394
202405271230_60,83.4,82.08667,2.2323554
202405271230_60,83.4,80.884094,2.2097034
202405271230_60,83.4,83.29742,2.2516153
202405271230_60,83.4,81.72821,2.228312
202405271230_60,83.4,83.09535,2.2489347
202405271230_60,83.4,81.70696,2.231382
202405271230_60,83.4,83.003426,2.2510495
202405271230_60,83.4,81.70319,2.229377
202405271230_60,83.4,84.10417,2.2734284
202405271230_60,83.4,82.46883,2.2419257
202405271230_60,83.4,82.95717,2.2483547
202405271230_60,83.4,82.045845,2.2287207
202405271230_60,83.4,83.78731,2.2584827
202405271230_61,81.7,81.206726,2.2159257
202405271230_61,81.7,80.426476,2.2007265
202405271230_61,81.7,81.46722,2.2240496
202405271230_61,81.7,80.34701,2.203147
202405271230_61,81.7,81.354095,2.2204714
202405271230_61,81.7,80.62372,2.2056954
202405271230_61,81.7,80.35928,2.1895075
202405271230_61,81.7,80.47856,2.2037537
202405271230_61,81.7,81.7759,2.2251134
202405271230_61,81.7,81.96286,2.2242775
202405271230_61,81.7,82.05939,2.230003
202405271230_61,81.7,81.50684,2.2212017
202405271230_61,81.7,81.746765,2.2265975
202405271230_61,81.7,80.791565,2.2092197
202405271230_61,81.7,82.00696,2.230638
202405271230_61,81.7,81.42651,2.2221935
202405271230_61,81.7,80.1921,2.1935406
202405271230_61,81.7,81.1787,2.2156568
202405271230_61,81.7,80.84041,2.2058208
202405271230_61,81.7,82.93039,2.2355042
202405271230_62,84.7,82.73623,2.2389162
202405271230_62,84.7,85.02308,2.2876675
202405271230_62,84.7,82.337296,2.234952
202405271230_62,84.7,84.35288,2.2744117
202405271230_62,84.7,82.84192,2.2432194
202405271230_62,84.7,84.17112,2.2703562
202405271230_62,84.7,85.42812,2.296296
202405271230_62,84.7,84.80197,2.2832558
202405271230_62,84.7,81.57579,2.216062
202405271230_62,84.7,83.14761,2.2478323
202405271230_62,84.7,82.17592,2.2334056
202405271230_62,84.7,83.86091,2.2686746
202405271230_62,84.7,81.3081,2.2183251
202405271230_62,84.7,84.10737,2.2754686
202405271230_62,84.7,81.74472,2.2260678
202405271230_62,84.7,83.754135,2.267131
202405271230_62,84.7,83.532936,2.2622995
202405271230_62,84.7,83.98549,2.2716231
202405271230_62,84.7,81.295555,2.2111874
202405271230_62,84.7,83.992195,2.2624376
202405271230_63,81.4,82.832726,2.2465892
202405271230_63,81.4,82.00832,2.2332828
202405271230_63,81.4,81.21844,2.2213151
202405271230_63,81.4,81.78153,2.2332327
202405271230_63,81.4,81.69284,2.2270434
202405271230_63,81.4,82.02678,2.234536
202405271230_63,81.4,83.88809,2.2681856
202405271230_63,81.4,81.7575,2.2300003
202405271230_63,81.4,81.04891,2.2155597
202405271230_63,81.4,81.2353,2.2256484
202405271230_63,81.4,80.65346,2.2059622
202405271230_63,81.4,80.507286,2.20583
202405271230_63,81.4,80.00476,2.1951854
202405271230_63,81.4,80.98462,2.2151165
202405271230_63,81.4,79.97529,2.1954825
202405271230_63,81.4,80.9675,2.2130635
202405271230_63,81.4,80.41053,2.2047942
202405271230_63,81.4,80.26108,2.2012472
202405271230_63,81.4,81.99628,2.2374544
202405271230_63,81.4,79.26473,2.185255
202405271230_64,82.2,80.33963,2.205646
202405271230_64,82.2,80.076,2.1959674
202405271230_64,82.2,79.62022,2.1951067
202405271230_64,82.2,79.67299,2.1905
202405271230_64,82.2,80.14901,2.2027905
202405271230_64,82.2,79.763435,2.1925373
202405271230_64,82.2,80.30112,2.1955435
202405271230_64,82.2,79.997375,2.195637
202405271230_64,82.2,80.33694,2.2066097
202405271230_64,82.2,81.402016,2.2119331
202405271230_64,82.2,82.3249,2.2369604
202405271230_64,82.2,82.57754,2.2362323
202405271230_64,82.2,82.061455,2.2346482
202405271230_64,82.2,82.192726,2.2299283
202405271230_64,82.2,82.144165,2.2351146
202405271230_64,82.2,82.90105,2.242513
202405271230_64,82.2,81.50259,2.2192352
202405271230_64,82.2,82.352425,2.2321768
202405271230_64,82.2,81.29922,2.2227972
202405271230_64,82.2,83.26279,2.2468731
202405271230_65,85.5,83.51242,2.2653992
202405271230_65,85.5,84.30765,2.2836065
202405271230_65,85.5,84.5485,2.288736
202405271230_65,85.5,84.59956,2.2898376
202405271230_65,85.5,83.896324,2.274359
202405271230_65,85.5,84.54319,2.2883542
202405271230_65,85.5,84.368744,2.2789824
202405271230_65,85.5,84.48098,2.287461
202405271230_65,85.5,83.4481,2.25887
202405271230_65,85.5,83.68798,2.2610705
202405271230_65,85.5,83.85879,2.269897
202405271230_65,85.5,83.30963,2.2573292
202405271230_65,85.5,84.17575,2.2769163
202405271230_65,85.5,83.89202,2.2682073
202405271230_65,85.5,84.04269,2.274285
202405271230_65,85.5,83.5967,2.2633085
202405271230_65,85.5,82.26523,2.2371604
202405271230_65,85.5,83.55765,2.2625008
202405271230_65,85.5,83.80176,2.2740695
202405271230_65,85.5,82.61432,2.235629
202405271230_66,73.4,72.08222,2.056204
202405271230_66,73.4,72.69676,2.0736203
202405271230_66,73.4,72.33407,2.0647824
202405271230_66,73.4,72.847305,2.0772624
202405271230_66,73.4,71.90379,2.0550861
202405271230_66,73.4,73.26227,2.082883
202405271230_66,73.4,71.799644,2.0596688
202405271230_66,73.4,72.76498,2.074626
202405271230_66,73.4,76.01849,2.1256807
202405271230_66,73.4,74.11016,2.099005
202405271230_66,73.4,71.79542,2.0672767
202405271230_66,73.4,70.63683,2.049663
202405271230_66,73.4,72.60578,2.0845358
202405271230_66,73.4,72.16102,2.0745647
202405271230_66,73.4,72.134476,2.0734365
202405271230_66,73.4,71.73515,2.0644374
202405271230_66,73.4,72.87278,2.0890737
202405271230_66,73.4,71.23408,2.0590997
202405271230_66,73.4,76.86953,2.1408138
202405271230_66,73.4,73.56607,2.0917969
202405271230_67,86.1,85.019875,2.2908516
202405271230_67,86.1,84.99874,2.2928052
202405271230_67,86.1,84.55958,2.285197
202405271230_67,86.1,83.95971,2.27617
202405271230_67,86.1,84.8522,2.2887478
202405271230_67,86.1,85.01011,2.2905917
202405271230_67,86.1,83.03417,2.2515767
202405271230_67,86.1,84.56179,2.285525
202405271230_67,86.1,84.1501,2.268608
202405271230_67,86.1,82.83707,2.2472641
202405271230_67,86.1,84.571526,2.2775347
202405271230_67,86.1,85.703316,2.2950523
202405271230_67,86.1,82.96768,2.2495718
202405271230_67,86.1,84.02387,2.2641828
202405271230_67,86.1,83.968475,2.2678752
202405271230_67,86.1,85.252525,2.288697
202405271230_67,86.1,85.131,2.2865715
202405271230_67,86.1,84.91195,2.2804756
202405271230_67,86.1,84.722244,2.2884352
202405271230_67,86.1,84.51727,2.2701936
202405271230_68,85.1,85.39765,2.3101602
202405271230_68,85.1,85.755615,2.3140461
202405271230_68,85.1,83.74282,2.2789185
202405271230_68,85.1,83.85309,2.2786872
202405271230_68,85.1,84.70027,2.2975302
202405271230_68,85.1,83.96424,2.2774515
202405271230_68,85.1,82.49627,2.2473342
202405271230_68,85.1,84.8086,2.2953718
202405271230_68,85.1,83.6886,2.2619717
202405271230_68,85.1,82.63822,2.2480578
202405271230_68,85.1,86.23092,2.3208916
202405271230_68,85.1,86.840935,2.3379076
202405271230_68,85.1,84.68274,2.2887306
202405271230_68,85.1,83.89736,2.2800775
202405271230_68,85.1,85.55075,2.306268
202405271230_68,85.1,85.47422,2.311193
202405271230_68,85.1,86.182915,2.3257031
202405271230_68,85.1,85.26593,2.3067634
202405271230_68,85.1,82.77592,2.239097
202405271230_68,85.1,82.919044,2.257676
202405271230_69,78.9,80.604935,2.2133915
