true,predicted,predicted_std,lower_95CI,upper_95CI
70.77,92.07708,47.730885,-1.4754562,185.62961
70.77,91.63341,47.50624,-1.4788284,184.74564
70.77,92.49099,47.95166,-1.4942627,186.47624
70.77,95.04581,49.221188,-1.4277191,191.51933
70.77,92.71066,48.066948,-1.500557,186.92188
70.77,96.0757,49.739235,-1.4132004,193.5646
70.77,95.51818,49.461216,-1.4258041,192.46216
70.77,95.6204,49.509777,-1.4187622,192.65956
70.77,94.74541,49.069534,-1.4308853,190.92169
70.77,95.84917,49.62737,-1.4204788,193.1188
70.77,95.13478,49.26082,-1.4164276,191.68599
70.77,94.7762,49.069065,-1.3991699,190.95157
70.77,95.09004,49.24619,-1.4324875,191.61258
70.77,95.35942,49.364754,-1.3955002,192.11435
70.77,95.84957,49.642822,-1.4503632,193.1495
116.74,121.908646,61.532295,1.3053436,242.51195
116.74,121.70303,61.453213,1.2547379,242.15134
116.74,121.41818,61.33257,1.2063446,241.63002
116.74,122.13585,61.634308,1.3326035,242.93909
116.74,121.90093,61.533295,1.2956696,242.5062
116.74,121.36598,61.311375,1.1956863,241.53629
116.74,123.18853,62.082478,1.5068741,244.87018
116.74,121.9456,61.556797,1.294281,242.59692
116.74,122.035706,61.602634,1.2945404,242.77687
116.74,125.06224,62.86687,1.8431702,248.28131
116.74,122.61926,61.8599,1.3738556,243.86467
116.74,122.37404,61.746532,1.3508301,243.39725
116.74,121.223114,61.263767,1.1461258,241.30011
116.74,120.624664,60.993385,1.0776291,240.17169
116.74,121.97842,61.585575,1.2706833,242.68616
116.74,121.41567,61.350327,1.1690292,241.66232
116.74,122.033615,61.60437,1.2890472,242.77818
116.74,121.61253,61.42193,1.2255478,241.99951
116.74,121.48926,61.36727,1.209404,241.7691
116.74,121.074646,61.226856,1.0700073,241.07928
35.81,96.47206,50.212967,-1.9453583,194.88948
35.81,96.125885,49.98722,-1.8490677,194.10083
35.81,96.41308,50.173645,-1.927269,194.75342
35.81,95.77428,49.809547,-1.8524399,193.401
35.81,96.264725,50.11429,-1.9592819,194.48874
35.81,96.00127,49.925312,-1.8523483,193.85489
35.81,96.40708,50.12167,-1.8313904,194.64555
35.81,95.92179,49.892616,-1.8677368,193.71132
35.81,99.07663,51.487427,-1.8387299,199.99199
35.81,93.78082,48.77375,-1.8157272,189.37738
35.81,97.54031,50.735916,-1.9020844,196.98271
35.81,96.76969,50.347385,-1.9111862,195.45056
35.81,97.45975,50.68793,-1.8886032,196.8081
35.81,96.26364,50.103413,-1.9390488,194.46634
35.81,97.17384,50.55907,-1.921936,196.26962
35.81,96.20494,50.053448,-1.8998184,194.3097
35.81,98.06753,51.037334,-1.9656525,198.10071
35.81,96.419205,50.180897,-1.9353561,194.77377
35.81,99.13313,51.510704,-1.8278503,200.09412
35.81,95.22647,49.507687,-1.8085938,192.26154
77.45,99.36313,51.52564,-1.6271286,200.3534
77.45,100.19624,51.89892,-1.5256348,201.91812
77.45,98.691536,51.157818,-1.5777893,198.96086
77.45,101.00995,52.2698,-1.438858,203.45876
77.45,99.30675,51.482563,-1.5990753,200.21257
77.45,99.339165,51.453728,-1.5101471,200.18848
77.45,97.82989,50.752686,-1.6453781,197.30515
77.45,100.800964,52.17868,-1.4692535,203.07118
77.45,100.06962,51.85591,-1.5679703,201.70721
77.45,96.20911,49.899776,-1.5944595,194.01266
77.45,101.76885,52.655537,-1.4360046,204.97371
77.45,101.25834,52.399666,-1.4450073,203.96169
77.45,101.19389,52.368855,-1.4490662,203.83685
77.45,99.359085,51.47803,-1.537857,200.25603
77.45,101.60401,52.570023,-1.4332352,204.64127
77.45,99.07037,51.376537,-1.6276398,199.76839
77.45,100.21897,51.904125,-1.5131149,201.95105
77.45,100.33104,51.960846,-1.5122223,202.1743
77.45,99.6604,51.594086,-1.4640121,200.78482
77.45,95.10289,49.352985,-1.6289597,191.83475
30.44,86.72838,45.07648,-1.6215286,175.07828
30.44,87.04654,45.25848,-1.66008,175.75316
30.44,86.97337,45.18285,-1.5850143,175.53177
30.44,87.21812,45.32358,-1.6161041,176.05234
30.44,86.82843,45.11084,-1.5888214,175.24568
30.44,86.10271,44.8023,-1.7098007,173.91522
30.44,88.03663,45.75855,-1.6501312,177.72339
30.44,87.00076,45.222813,-1.6359482,175.63748
30.44,88.80177,46.110653,-1.5751114,179.17865
30.44,88.819984,46.189564,-1.7115631,179.35153
30.44,85.161255,44.21281,-1.4958572,171.81836
30.44,86.08894,44.738274,-1.5980759,173.77597
30.44,85.50012,44.397823,-1.5196152,172.51987
30.44,86.47632,44.967197,-1.6593933,174.61203
30.44,85.08116,44.1648,-1.481842,171.64417
30.44,86.10011,44.756058,-1.6217651,173.82199
30.44,87.3172,45.409355,-1.6851349,176.31953
30.44,86.17986,44.79842,-1.6250381,173.98477
30.44,86.81151,45.11284,-1.6096573,175.23267
30.44,88.16309,45.823605,-1.6511765,177.97736
69.33,82.53018,42.572723,-0.91236115,165.97272
69.33,83.98917,43.40414,-1.0829544,169.06128
69.33,82.66608,42.658405,-0.944397,166.27655
69.33,83.39601,43.05588,-0.993515,167.78554
69.33,82.2787,42.428753,-0.88165283,165.43906
69.33,84.69541,43.816353,-1.184639,170.57547
69.33,83.38338,43.04524,-0.9852905,167.75204
69.33,83.61757,43.18876,-1.032402,168.26755
69.33,81.54889,41.950226,-0.67355347,163.77133
69.33,82.349625,42.512848,-0.9755554,165.6748
69.33,88.364624,45.84949,-1.5003815,178.22963
69.33,86.065994,44.592434,-1.3351746,173.46716
69.33,86.6137,44.946037,-1.4805374,174.70795
69.33,85.15642,44.07692,-1.2343445,171.54718
69.33,87.59434,45.45707,-1.5015182,176.69019
69.33,84.07311,43.427242,-1.044281,169.1905
69.33,89.203766,46.27081,-1.4870224,179.89456
69.33,85.46333,44.246437,-1.2596817,172.18634
69.33,88.23357,45.807514,-1.5491638,178.0163
69.33,83.85278,43.389133,-1.1899185,168.89548
23.42,87.709335,45.828762,-2.1150436,177.53372
23.42,87.577835,45.72731,-2.0476913,177.20337
23.42,87.52257,45.72441,-2.0972824,177.14243
23.42,88.09777,45.97574,-2.014679,178.21022
23.42,87.61158,45.777042,-2.1114273,177.3346
23.42,88.57095,46.219814,-2.0198822,179.16179
23.42,86.67497,45.252354,-2.0196457,175.3696
23.42,87.80333,45.841057,-2.0451431,177.6518
23.42,84.22477,43.901344,-1.8218689,170.27141
23.42,87.18206,45.4467,-1.8934784,176.2576
23.42,87.206696,45.57577,-2.1218185,176.53522
23.42,86.89476,45.389755,-2.0691605,175.85867
23.42,85.82904,44.8468,-2.070694,173.72878
23.42,85.16283,44.463924,-1.9864655,172.31212
23.42,86.58476,45.249645,-2.1045456,175.27408
23.42,87.25789,45.586052,-2.0907745,176.60655
23.42,85.68781,44.741016,-2.0045776,173.3802
23.42,85.90529,44.875088,-2.0498886,173.86047
23.42,89.04474,46.48461,-2.0651016,180.15457
23.42,86.74773,45.292336,-2.0252533,175.5207
82.32,104.40332,53.771873,-0.98955536,209.7962
82.32,105.41498,54.220787,-0.8577652,211.68771
82.32,105.530914,54.275036,-0.8481598,211.90999
82.32,107.55392,55.181343,-0.6015167,215.70935
82.32,104.47654,53.805264,-0.981781,209.93486
82.32,105.21208,54.120876,-0.86483765,211.289
82.32,104.73593,53.92991,-0.96669006,210.43855
82.32,106.04979,54.50396,-0.777977,212.87756
82.32,110.79399,56.636192,-0.21295166,221.80093
82.32,103.18773,53.222717,-1.1287994,207.50426
82.32,109.98952,56.273182,-0.30592346,220.28496
82.32,106.86484,54.86762,-0.6756973,214.40536
82.32,107.6402,55.209717,-0.57084656,215.85124
82.32,108.217545,55.46699,-0.49775696,216.93285
82.32,108.45504,55.580914,-0.48355103,217.39363
82.32,107.61892,55.20437,-0.58164215,215.81949
82.32,106.56409,54.737404,-0.72122955,213.8494
82.32,106.5496,54.72344,-0.7083435,213.80754
82.32,104.63899,53.861496,-0.92954254,210.20752
82.32,111.14941,56.77783,-0.13513947,222.43396
111.86,101.70793,52.482113,-1.1570129,204.57288
111.86,101.86696,52.56357,-1.1576385,204.89156
111.86,102.29125,52.75858,-1.1155624,205.69806
111.86,101.886986,52.57743,-1.1647797,204.93875
111.86,101.68818,52.473724,-1.1603241,204.53668
111.86,102.466064,52.84712,-1.1142883,206.04642
111.86,101.35862,52.33156,-1.211235,203.92847
111.86,101.69273,52.483536,-1.1749954,204.56046
111.86,102.29079,52.76567,-1.1299286,205.7115
111.86,101.29584,52.30373,-1.2194748,203.81116
111.86,101.322464,52.31267,-1.2103729,203.8553
111.86,101.2759,52.29697,-1.2261658,203.77797
111.86,101.2629,52.26748,-1.1813583,203.70715
111.86,101.17213,52.238476,-1.2152863,203.55954
111.86,101.14287,52.220207,-1.2087402,203.49448
111.86,101.711266,52.48695,-1.1631546,204.5857
111.86,101.64368,52.45308,-1.16436,204.45172
111.86,101.11303,52.21376,-1.2259445,203.452
111.86,101.18698,52.274445,-1.270935,203.6449
111.86,101.26518,52.312984,-1.2682724,203.79865
45.35,105.78764,54.544846,-1.1202545,212.69554
45.35,104.64879,54.040276,-1.2701569,210.56773
45.35,107.629845,55.366234,-0.8879776,216.14767
45.35,108.42244,55.75574,-0.85881805,217.7037
45.35,106.78569,54.988834,-0.992424,214.56381
45.35,107.1983,55.13652,-0.86927795,215.26588
45.35,110.03143,56.483032,-0.67531586,220.73819
45.35,106.377396,54.831684,-1.0927048,213.8475
45.35,110.81168,56.826313,-0.567894,222.19125
45.35,118.9895,60.537785,0.3354416,237.64355
45.35,112.781525,57.769413,-0.44652557,226.00958
45.35,111.7429,57.293858,-0.55306244,224.03885
45.35,116.755325,59.540375,0.05619049,233.45447
45.35,113.31585,57.960236,-0.28621674,226.91791
45.35,113.65117,58.15999,-0.34240723,227.64474
45.35,114.8931,58.73301,-0.2236023,230.0098
45.35,116.140976,59.297813,-0.08274078,232.36469
45.35,111.5281,57.176914,-0.53865814,223.59485
45.35,109.62996,56.278793,-0.6764755,219.9364
45.35,117.72237,59.930004,0.25955963,235.18518
259.42,123.318695,62.027233,1.7453156,244.89207
259.42,123.31272,62.039,1.7162781,244.90916
259.42,118.6944,60.027393,1.0407028,236.34808
259.42,122.67859,61.76956,1.6102448,243.74693
259.42,120.954506,61.021282,1.3527908,240.55621
259.42,123.21297,61.993076,1.7065353,244.71939
259.42,122.451035,61.679913,1.558403,243.34366
259.42,123.12633,61.95853,1.6876068,244.56505
259.42,121.07907,61.08597,1.350563,240.80759
259.42,118.17266,59.809475,0.9460907,235.39923
259.42,120.19279,60.694645,1.2312775,239.1543
259.42,118.315216,59.87813,0.9540787,235.67636
259.42,119.271935,60.287277,1.1088715,237.435
259.42,118.73761,60.064068,1.0120316,236.4632
259.42,119.70041,60.474716,1.16996,238.23087
259.42,117.91078,59.69252,0.9134369,234.90813
259.42,118.224396,59.836205,0.9454346,235.50336
259.42,118.52348,59.969227,0.98379517,236.06317
259.42,123.02582,61.904076,1.6938248,244.35782
259.42,117.37835,59.454014,0.8484802,233.90822
182.79,121.156555,61.14933,1.3038635,241.00925
182.79,122.50506,61.72257,1.5288239,243.4813
182.79,119.00536,60.198597,1.0161133,236.99461
182.79,121.50126,61.294304,1.364418,241.63809
182.79,120.00044,60.636875,1.1521683,238.84872
182.79,122.1889,61.584686,1.4829178,242.8949
182.79,122.560585,61.73782,1.5544586,243.56671
182.79,122.01787,61.513344,1.4517136,242.58401
182.79,124.57944,62.589027,1.9049377,247.25394
182.79,126.84685,63.558083,2.2730026,251.42068
182.79,121.85978,61.45365,1.4106216,242.30893
182.79,122.39685,61.68097,1.5021515,243.29155
182.79,120.942726,61.058075,1.268898,240.61655
182.79,120.44609,60.84106,1.197609,239.69458
182.79,121.905685,61.471268,1.4219971,242.38937
182.79,122.71622,61.82325,1.5426483,243.88979
182.79,120.75876,60.980328,1.2373123,240.28021
182.79,121.54636,61.32196,1.3553085,241.7374
182.79,125.03913,62.81482,1.922081,248.15619
182.79,123.4046,62.096806,1.6948624,245.11435
101.77,114.37233,58.23153,0.23853302,228.50613
101.77,113.66649,57.91587,0.15138245,227.1816
101.77,114.186104,58.14055,0.23062897,228.14157
101.77,111.54631,56.95221,-0.08002472,223.17264
101.77,114.05963,58.08762,0.20789337,227.91138
101.77,113.566666,57.85699,0.16696167,226.96637
101.77,112.33413,57.301647,0.022895813,224.64536
101.77,112.70654,57.478733,0.048225403,225.36487
101.77,114.70185,58.36602,0.304451,229.09924
101.77,117.73305,59.767426,0.5888901,234.8772
101.77,115.338455,58.653828,0.37695312,230.29996
101.77,114.691765,58.370026,0.28651428,229.09702
101.77,114.95462,58.473354,0.3468399,229.56241
101.77,114.09348,58.09521,0.22686768,227.9601
101.77,115.24362,58.60549,0.37685394,230.11038
101.77,114.05748,58.073387,0.23364258,227.88132
101.77,113.38037,57.776684,0.13806915,226.62268
101.77,114.47806,58.272358,0.26423645,228.69188
101.77,115.766815,58.854202,0.41257477,231.12106
101.77,117.19653,59.507874,0.5610962,233.83197
51.01,111.70795,57.123447,-0.25401306,223.6699
51.01,108.674576,55.754784,-0.604805,217.95395
51.01,110.49358,56.59532,-0.43325043,221.42041
51.01,109.12142,55.97396,-0.5875473,218.83038
51.01,111.04709,56.83328,-0.346138,222.4403
51.01,110.73655,56.727173,-0.4487152,221.92181
51.01,108.890625,55.888165,-0.650177,218.43143
51.01,108.663185,55.75986,-0.6261444,217.95251
51.01,109.84589,56.29444,-0.49121857,220.18298
51.01,114.28993,58.28534,0.05066681,228.5292
51.01,111.55366,57.090797,-0.34430695,223.45163
51.01,112.60693,57.558186,-0.20711517,225.42099
51.01,112.33237,57.46563,-0.30027008,224.965
51.01,112.85499,57.687492,-0.21250153,225.92249
51.01,111.7223,57.18073,-0.35193634,223.79654
51.01,112.456726,57.49918,-0.2416687,225.15512
51.01,113.00457,57.724804,-0.13604736,226.14519
51.01,112.52623,57.52995,-0.23247528,225.28494
51.01,113.82466,58.075188,-0.002708435,227.65204
51.01,114.443924,58.34017,0.09718323,228.79066
158.77,112.85657,57.481964,0.19191742,225.52121
158.77,111.875656,57.02126,0.113983154,223.63733
158.77,111.546936,56.895508,0.03173828,223.06213
158.77,110.01897,56.192657,-0.118644714,220.15659
158.77,111.78426,57.002335,0.059684753,223.50885
158.77,110.971085,56.61878,-0.0017242432,221.9439
158.77,111.882126,57.035126,0.09327698,223.67097
158.77,110.66861,56.48284,-0.037765503,221.37498
158.77,118.43182,59.969482,0.8916397,235.97202
158.77,117.24167,59.44857,0.7224655,233.76086
158.77,109.80705,56.118515,-0.1852417,219.79935
158.77,110.49607,56.421093,-0.089271545,221.08142
158.77,109.230125,55.860188,-0.25584412,218.7161
158.77,109.50156,55.976124,-0.21164703,219.21475
158.77,109.80998,56.117874,-0.18105316,219.80103
158.77,110.92623,56.613945,-0.037101746,221.88956
158.77,111.48092,56.859543,0.036209106,222.92563
158.77,110.20509,56.28996,-0.12322998,220.53342
158.77,112.13653,57.154537,0.1136322,224.15942
158.77,114.718254,58.32607,0.39915466,229.03735
136.25,113.5478,57.811794,0.23667908,226.85892
136.25,114.29341,58.14554,0.32815552,228.25867
136.25,115.43453,58.670387,0.44057465,230.4285
136.25,115.84778,58.85089,0.5000305,231.19553
136.25,114.66239,58.31597,0.3630829,228.9617
136.25,113.54071,57.809616,0.23386383,226.84756
136.25,113.323074,57.72359,0.18483734,226.4613
136.25,114.95228,58.44375,0.40252686,229.50203
136.25,118.19179,59.903606,0.78071594,235.60286
136.25,114.4933,58.250996,0.3213501,228.66525
136.25,114.25917,58.14537,0.29424286,228.22409
136.25,116.999374,59.369423,0.6352997,233.36345
136.25,116.61036,59.1993,0.5797348,232.64099
136.25,117.811646,59.73688,0.72735596,234.89594
136.25,115.806625,58.8393,0.4815979,231.13165
136.25,116.93846,59.337383,0.63718414,233.23975
136.25,117.74713,59.713726,0.70822906,234.78604
136.25,117.41374,59.555508,0.68494415,234.14255
136.25,114.67904,58.325623,0.36081696,228.99725
136.25,116.81358,59.291622,0.602005,233.02516
107.68,120.51016,60.95399,1.0403366,239.97998
107.68,120.719986,61.055367,1.0514679,240.3885
107.68,120.89939,61.135864,1.0730972,240.72568
107.68,120.87488,61.129593,1.0608749,240.68887
107.68,120.52456,60.96672,1.0297852,240.01933
107.68,120.91122,61.136852,1.0829849,240.73944
107.68,120.43576,60.938354,0.99658203,239.87494
107.68,120.55319,60.98446,1.0236511,240.08273
107.68,119.69451,60.60722,0.9043579,238.48466
107.68,122.81491,61.954544,1.3840027,244.24582
107.68,120.433014,60.92075,1.0283432,239.83768
107.68,119.092125,60.3412,0.82336426,237.36089
107.68,120.7855,61.070656,1.0870132,240.48398
107.68,119.13043,60.363388,0.8181915,237.44267
107.68,120.55022,60.968876,1.0512161,240.04922
107.68,119.20892,60.39587,0.83301544,237.58484
107.68,119.047714,60.32495,0.8108063,237.28462
107.68,119.02937,60.317616,0.8068466,237.25189
107.68,121.05194,61.197052,1.1057129,240.99817
107.68,120.262314,60.85107,0.9942169,239.53041
203.14,120.29803,60.784283,1.1608276,239.43523
203.14,120.04145,60.676964,1.1146011,238.96829
203.14,120.38041,60.819397,1.1743851,239.58643
203.14,120.3418,60.81391,1.1465302,239.53706
203.14,120.38901,60.822556,1.176796,239.60123
203.14,120.25934,60.777355,1.1357193,239.38297
203.14,120.92696,61.063667,1.2421722,240.61176
203.14,120.12657,60.717255,1.1207504,239.13239
203.14,121.35339,61.250916,1.3015976,241.40518
203.14,120.403404,60.83642,1.1640244,239.64279
