DataKey,true_SPAD,predicted_SPAD,predicted_std_SPAD
202405311536_46,57.0,56.322376,1.9617605
202405311536_46,57.0,55.614445,1.949916
202405311536_46,57.0,56.134155,1.9582412
202405311536_46,57.0,57.65492,1.9905231
202405311536_46,57.0,56.649315,1.9694113
202405311536_46,57.0,57.688503,1.9913887
202405311536_46,57.0,56.379154,1.9634482
202405311536_46,57.0,57.96426,1.9973644
202405311536_46,57.0,57.74775,1.9921895
202405311536_46,57.0,57.63562,1.9901977
202405311536_46,57.0,57.14975,1.9799277
202405311536_46,57.0,56.009342,1.9570289
202405311536_47,56.6,55.735664,1.9491105
202405311536_47,56.6,55.013367,1.9340185
202405311536_47,56.6,55.760506,1.9496286
202405311536_47,56.6,55.292313,1.9400394
202405311536_47,56.6,55.796364,1.9502349
202405311536_47,56.6,54.992958,1.9335718
202405311536_47,56.6,56.137066,1.9570358
202405311536_47,56.6,55.11483,1.9361817
202405311536_47,56.6,55.865788,1.951478
202405311536_47,56.6,54.632908,1.9281164
202405311536_47,56.6,57.73931,1.992447
202405311536_47,56.6,55.538548,1.9460697
202405311536_47,56.6,57.373356,1.9844834
202405311536_47,56.6,55.750008,1.9504716
202405311536_47,56.6,57.536854,1.9880751
202405311536_47,56.6,55.894875,1.9536519
202405311536_47,56.6,55.606358,1.9476281
202405311536_47,56.6,55.702705,1.94951
202405311536_47,56.6,55.880447,1.9525988
202405311536_47,56.6,56.05634,1.9595481
202405311536_48,56.4,56.89456,1.9753909
202405311536_48,56.4,57.858833,1.9974808
202405311536_48,56.4,56.970646,1.9766704
202405311536_48,56.4,57.93095,1.9984499
202405311536_48,56.4,56.87792,1.9749227
202405311536_48,56.4,57.533905,1.9899952
202405311536_48,56.4,56.527706,1.968713
202405311536_48,56.4,57.990284,2.0000021
202405311536_48,56.4,55.069668,1.9368066
202405311536_48,56.4,55.915146,1.9563776
202405311536_48,56.4,54.859573,1.9323664
202405311536_48,56.4,56.176674,1.9610816
202405311536_48,56.4,55.066353,1.936296
202405311536_48,56.4,55.765446,1.9519588
202405311536_48,56.4,55.01715,1.935423
202405311536_48,56.4,55.863712,1.9542961
202405311536_48,56.4,55.84296,1.9539826
202405311536_48,56.4,56.033604,1.9578321
202405311536_48,56.4,56.131382,1.9592937
202405311536_48,56.4,55.88909,1.9550529
202405311536_49,57.2,55.662582,1.9489112
202405311536_49,57.2,57.335712,1.9847541
202405311536_49,57.2,55.62735,1.9483207
202405311536_49,57.2,57.337288,1.9846371
202405311536_49,57.2,55.675156,1.9493539
202405311536_49,57.2,57.491783,1.9885418
202405311536_49,57.2,56.3237,1.963102
202405311536_49,57.2,57.474125,1.9876236
202405311536_49,57.2,56.543987,1.9671928
202405311536_49,57.2,54.77628,1.9346209
202405311536_49,57.2,58.86264,2.019801
202405311536_49,57.2,57.01482,1.9789035
202405311536_49,57.2,58.424026,2.0097823
202405311536_49,57.2,56.843483,1.9743521
202405311536_49,57.2,58.740562,2.0169177
202405311536_49,57.2,56.88302,1.9753609
202405311536_49,57.2,57.391617,1.9863534
202405311536_49,57.2,56.862144,1.9752345
202405311536_49,57.2,56.3364,1.9638597
202405311536_49,57.2,56.79642,1.9758661
202405311536_5,59.5,59.13337,2.0222714
202405311536_5,59.5,59.01563,2.0201569
202405311536_5,59.5,59.074074,2.0213404
202405311536_5,59.5,59.062008,2.0211053
202405311536_5,59.5,59.266796,2.025317
202405311536_5,59.5,59.073677,2.0220587
202405311536_5,59.5,59.399155,2.0279071
202405311536_5,59.5,59.179157,2.0236247
202405311536_5,59.5,57.86679,1.9954892
202405311536_5,59.5,57.44954,1.9875628
202405311536_5,59.5,59.34881,2.027646
202405311536_5,59.5,60.40358,2.0510368
202405311536_5,59.5,59.509388,2.0314734
202405311536_5,59.5,60.29033,2.0484617
202405311536_5,59.5,59.50515,2.0312457
202405311536_5,59.5,60.645176,2.056434
202405311536_5,59.5,60.194637,2.0467453
202405311536_5,59.5,60.45083,2.0520203
202405311536_5,59.5,58.975384,2.0190628
202405311536_5,59.5,58.24002,2.0060027
202405311536_50,55.5,55.713573,1.949621
202405311536_50,55.5,56.003643,1.9559877
202405311536_50,55.5,55.447994,1.944415
202405311536_50,55.5,56.200974,1.9604005
202405311536_50,55.5,55.67174,1.9489058
202405311536_50,55.5,55.83038,1.9527241
202405311536_50,55.5,56.47596,1.9664207
202405311536_50,55.5,56.120083,1.9585152
202405311536_50,55.5,57.07861,1.9779125
202405311536_50,55.5,54.753876,1.9304081
202405311536_50,55.5,55.22037,1.9394052
202405311536_50,55.5,54.020866,1.9146198
202405311536_50,55.5,55.297394,1.9412396
202405311536_50,55.5,54.392315,1.9221202
202405311536_50,55.5,55.26485,1.940436
202405311536_50,55.5,54.003624,1.9142637
202405311536_50,55.5,54.574394,1.9262375
202405311536_50,55.5,54.16122,1.9174039
202405311536_50,55.5,55.688877,1.9486783
202405311536_50,55.5,54.375984,1.9228455
202405311536_51,57.0,56.211014,1.9609951
202405311536_51,57.0,57.32481,1.9844288
202405311536_51,57.0,56.179657,1.960222
202405311536_51,57.0,57.393246,1.9860337
202405311536_51,57.0,56.12753,1.95928
202405311536_51,57.0,57.753563,1.9937576
202405311536_51,57.0,58.242554,2.0034623
202405311536_51,57.0,57.472248,1.9876002
202405311536_51,57.0,57.089558,1.9786886
202405311536_51,57.0,55.625824,1.9503454
202405311536_51,57.0,56.658527,1.969759
202405311536_51,57.0,56.932457,1.9756747
202405311536_51,57.0,56.542316,1.9670312
202405311536_51,57.0,57.04497,1.9776189
202405311536_51,57.0,56.620293,1.9688951
202405311536_51,57.0,56.802933,1.9727365
202405311536_51,57.0,57.052113,1.9784532
202405311536_51,57.0,57.103153,1.9790865
202405311536_51,57.0,56.345646,1.9634364
202405311536_51,57.0,55.813065,1.9542438
202405311536_52,56.3,56.78243,1.9721903
202405311536_52,56.3,57.47208,1.9877414
202405311536_52,56.3,55.87583,1.9529008
202405311536_52,56.3,56.981262,1.9768858
202405311536_52,56.3,56.61288,1.9685572
202405311536_52,56.3,56.822723,1.9737858
202405311536_52,56.3,56.754726,1.9720801
202405311536_52,56.3,57.356987,1.9851314
202405311536_52,56.3,56.729984,1.9709504
202405311536_52,56.3,55.842052,1.9553034
202405311536_52,56.3,56.25423,1.9624232
202405311536_52,56.3,56.121544,1.9586586
202405311536_52,56.3,55.796356,1.9523951
202405311536_52,56.3,55.795578,1.9516811
202405311536_52,56.3,56.11266,1.959143
202405311536_52,56.3,55.64077,1.9490172
202405311536_52,56.3,56.239883,1.9609953
202405311536_52,56.3,55.859215,1.9530857
202405311536_52,56.3,57.314636,1.9839768
202405311536_52,56.3,55.249477,1.9417183
202405311536_53,56.7,54.974426,1.9325434
202405311536_53,56.7,55.211735,1.9386694
202405311536_53,56.7,55.062214,1.9348047
202405311536_53,56.7,55.2087,1.9387622
202405311536_53,56.7,55.057106,1.934446
202405311536_53,56.7,54.91987,1.9327646
202405311536_53,56.7,55.52183,1.9450928
202405311536_53,56.7,55.220642,1.9389122
202405311536_53,56.7,55.195847,1.9382852
202405311536_53,56.7,54.28385,1.9204841
202405311536_53,56.7,54.889904,1.9312365
202405311536_53,56.7,55.28646,1.9412134
202405311536_53,56.7,54.86757,1.9310608
202405311536_53,56.7,55.347305,1.9424016
202405311536_53,56.7,54.840946,1.9302661
202405311536_53,56.7,55.13981,1.9381673
202405311536_53,56.7,54.940773,1.933944
202405311536_53,56.7,55.316357,1.9417523
202405311536_53,56.7,55.299667,1.940919
202405311536_53,56.7,54.958622,1.9349014
202405311536_54,53.8,53.915047,1.9127238
202405311536_54,53.8,54.263916,1.9194988
202405311536_54,53.8,54.395473,1.9227802
202405311536_54,53.8,54.61001,1.9268117
202405311536_54,53.8,54.231308,1.9193643
202405311536_54,53.8,54.978783,1.934416
202405311536_54,53.8,56.08226,1.9578058
202405311536_54,53.8,54.311657,1.9206008
202405311536_54,53.8,55.51437,1.9455684
202405311536_54,53.8,54.472095,1.9251761
202405311536_54,53.8,53.13608,1.8966358
202405311536_54,53.8,52.774616,1.8892974
202405311536_54,53.8,53.02871,1.8945645
202405311536_54,53.8,52.96426,1.8931051
202405311536_54,53.8,53.149334,1.896939
202405311536_54,53.8,52.92216,1.8921669
202405311536_54,53.8,54.80141,1.9305352
202405311536_54,53.8,52.78312,1.8894706
202405311536_54,53.8,55.69676,1.949301
202405311536_54,53.8,54.075226,1.9166423
202405311536_55,53.4,50.96095,1.8523308
202405311536_55,53.4,53.151154,1.8966084
202405311536_55,53.4,51.32785,1.8595997
202405311536_55,53.4,54.05715,1.9151667
202405311536_55,53.4,51.033295,1.8538504
202405311536_55,53.4,53.545273,1.9047606
202405311536_55,53.4,53.87541,1.911097
202405311536_55,53.4,53.663246,1.9071281
202405311536_55,53.4,51.547085,1.8649298
202405311536_55,53.4,52.12694,1.8770944
202405311536_55,53.4,53.79285,1.9115894
202405311536_55,53.4,52.06905,1.8756893
202405311536_55,53.4,53.68948,1.9091612
202405311536_55,53.4,52.21316,1.8783664
202405311536_55,53.4,54.053345,1.9167984
202405311536_55,53.4,52.493313,1.8840938
202405311536_55,53.4,51.98592,1.8736732
202405311536_55,53.4,52.306168,1.8803554
202405311536_55,53.4,53.198883,1.897594
202405311536_55,53.4,50.626057,1.8485978
202405311536_56,54.6,53.497093,1.9041072
202405311536_56,54.6,54.33714,1.92156
202405311536_56,54.6,53.496834,1.9044209
202405311536_56,54.6,54.54136,1.9257566
202405311536_56,54.6,53.481083,1.9039161
202405311536_56,54.6,54.73947,1.9301193
202405311536_56,54.6,53.90887,1.9126927
202405311536_56,54.6,54.435204,1.9233829
202405311536_56,54.6,53.198517,1.8987617
202405311536_56,54.6,53.033924,1.8954304
202405311536_56,54.6,54.538353,1.9261895
202405311536_56,54.6,55.04336,1.9370159
202405311536_56,54.6,54.769157,1.9311366
202405311536_56,54.6,54.464035,1.9247845
202405311536_56,54.6,54.65571,1.9286326
202405311536_56,54.6,54.846256,1.9327837
202405311536_56,54.6,54.658512,1.9283319
202405311536_56,54.6,54.771557,1.9311293
202405311536_56,54.6,53.88666,1.9128816
202405311536_56,54.6,54.20652,1.9195442
202405311536_57,50.9,50.602047,1.845327
202405311536_57,50.9,51.60177,1.8649929
202405311536_57,50.9,51.016987,1.8536339
202405311536_57,50.9,51.175407,1.8564115
202405311536_57,50.9,50.756065,1.8484993
202405311536_57,50.9,51.422165,1.8615061
202405311536_57,50.9,53.169247,1.8964508
202405311536_57,50.9,51.30753,1.859094
202405311536_57,50.9,54.141987,1.9171045
202405311536_57,50.9,50.501144,1.8447074
202405311536_57,50.9,51.200157,1.8586096
202405311536_57,50.9,50.794575,1.8507376
202405311536_57,50.9,51.07124,1.855782
202405311536_57,50.9,51.14312,1.8572272
202405311536_57,50.9,51.027233,1.8549843
202405311536_57,50.9,51.072575,1.8558184
202405311536_57,50.9,50.887234,1.851926
202405311536_57,50.9,50.961052,1.8538704
202405311536_57,50.9,52.44778,1.8828055
202405311536_57,50.9,49.487404,1.8255857
202405311536_58,55.3,55.019653,1.9359653
202405311536_58,55.3,54.619698,1.926897
202405311536_58,55.3,54.7566,1.9303162
202405311536_58,55.3,54.5624,1.9256905
202405311536_58,55.3,54.94473,1.9343503
202405311536_58,55.3,54.975773,1.934356
202405311536_58,55.3,54.619038,1.9264481
202405311536_58,55.3,54.7465,1.9294595
202405311536_58,55.3,54.460194,1.9222332
202405311536_58,55.3,54.55495,1.9271032
202405311536_58,55.3,54.55448,1.9255402
202405311536_58,55.3,54.723034,1.9286311
202405311536_58,55.3,54.44634,1.9230117
202405311536_58,55.3,55.035805,1.9348712
202405311536_58,55.3,54.515102,1.9245884
202405311536_58,55.3,55.65879,1.948284
202405311536_58,55.3,55.365547,1.9422832
202405311536_58,55.3,54.937542,1.9329051
202405311536_58,55.3,55.239704,1.9390622
202405311536_58,55.3,54.964195,1.9354391
202405311536_59,53.1,54.510834,1.9245065
202405311536_59,53.1,55.633183,1.9475694
202405311536_59,53.1,54.613556,1.9266641
202405311536_59,53.1,55.491158,1.9446735
202405311536_59,53.1,54.426224,1.9227786
202405311536_59,53.1,55.43003,1.9432709
202405311536_59,53.1,55.611305,1.9466984
202405311536_59,53.1,55.566887,1.946117
202405311536_59,53.1,55.82636,1.9511524
202405311536_59,53.1,52.880657,1.8928069
202405311536_59,53.1,55.47555,1.9441327
202405311536_59,53.1,55.711285,1.9489636
202405311536_59,53.1,55.292675,1.9400483
202405311536_59,53.1,55.713116,1.9489709
202405311536_59,53.1,55.276684,1.9398073
202405311536_59,53.1,55.606163,1.946644
202405311536_59,53.1,55.88738,1.9522092
202405311536_59,53.1,55.676167,1.9482431
202405311536_59,53.1,55.74627,1.9494851
202405311536_59,53.1,53.987576,1.9143635
202405311536_6,55.8,55.417576,1.9426035
202405311536_6,55.8,56.82402,1.97201
202405311536_6,55.8,55.247368,1.9389833
202405311536_6,55.8,56.844437,1.9726228
202405311536_6,55.8,55.318176,1.9404982
202405311536_6,55.8,57.025417,1.976348
202405311536_6,55.8,55.83451,1.9507475
202405311536_6,55.8,56.930935,1.974362
202405311536_6,55.8,56.60105,1.9689151
202405311536_6,55.8,55.8249,1.9528625
202405311536_6,55.8,56.168045,1.9584024
202405311536_6,55.8,57.019024,1.9771794
202405311536_6,55.8,56.095272,1.9568945
202405311536_6,55.8,56.709797,1.9708718
202405311536_6,55.8,56.21652,1.9594278
202405311536_6,55.8,56.354664,1.963684
202405311536_6,55.8,55.841255,1.9517415
202405311536_6,55.8,56.940056,1.9755764
202405311536_6,55.8,56.722725,1.9719071
202405311536_6,55.8,55.492634,1.946656
202405311536_60,54.7,54.72647,1.9284663
202405311536_60,54.7,54.85992,1.9307609
202405311536_60,54.7,54.34881,1.9208218
202405311536_60,54.7,54.434223,1.9221597
202405311536_60,54.7,54.53613,1.9245998
202405311536_60,54.7,54.768154,1.9290558
202405311536_60,54.7,54.19502,1.9173365
202405311536_60,54.7,54.770073,1.9289505
202405311536_60,54.7,55.085056,1.936264
202405311536_60,54.7,52.47833,1.8832402
202405311536_60,54.7,56.496616,1.9659566
202405311536_60,54.7,55.72814,1.9494605
202405311536_60,54.7,55.83241,1.9518776
202405311536_60,54.7,55.19039,1.9382505
202405311536_60,54.7,56.267677,1.961126
202405311536_60,54.7,55.75222,1.950097
202405311536_60,54.7,54.399967,1.9219618
202405311536_60,54.7,55.60402,1.9468323
202405311536_60,54.7,55.771442,1.9509809
202405311536_60,54.7,53.40508,1.9017923
202405311536_61,52.3,52.225086,1.8761805
202405311536_61,52.3,52.38164,1.8799343
202405311536_61,52.3,52.307407,1.8780954
202405311536_61,52.3,52.42816,1.8811874
202405311536_61,52.3,52.309628,1.878023
202405311536_61,52.3,52.26933,1.8775624
202405311536_61,52.3,52.94184,1.8919815
202405311536_61,52.3,52.476902,1.8819865
202405311536_61,52.3,53.128685,1.8972837
202405311536_61,52.3,52.419693,1.8834451
202405311536_61,52.3,52.10702,1.8748907
202405311536_61,52.3,52.628895,1.8855946
202405311536_61,52.3,52.008835,1.8727447
202405311536_61,52.3,52.895947,1.890944
202405311536_61,52.3,52.114567,1.8749024
202405311536_61,52.3,52.73196,1.887545
202405311536_61,52.3,52.24795,1.8777215
202405311536_61,52.3,52.87725,1.8906637
202405311536_61,52.3,53.416122,1.9036835
202405311536_61,52.3,52.259266,1.8804252
202405311536_62,51.8,48.341442,1.8027935
202405311536_62,51.8,48.302208,1.8010193
202405311536_62,51.8,48.9541,1.814588
202405311536_62,51.8,47.98407,1.7952793
202405311536_62,51.8,48.512524,1.806141
202405311536_62,51.8,48.228813,1.7998655
202405311536_62,51.8,45.56582,1.7523047
202405311536_62,51.8,48.077503,1.796857
202405311536_62,51.8,52.15166,1.8788133
202405311536_62,51.8,51.71818,1.8710818
202405311536_62,51.8,49.862587,1.831069
202405311536_62,51.8,50.90321,1.8517712
202405311536_62,51.8,49.968567,1.8329114
202405311536_62,51.8,51.114677,1.8559473
202405311536_62,51.8,49.857807,1.8308537
202405311536_62,51.8,51.123283,1.8562187
202405311536_62,51.8,49.681015,1.8274794
202405311536_62,51.8,51.01823,1.8540996
202405311536_62,51.8,52.10199,1.8772168
202405311536_62,51.8,51.488194,1.8659731
202405311536_63,55.4,54.945255,1.9341025
202405311536_63,55.4,54.734722,1.9288427
202405311536_63,55.4,55.64367,1.9484475
202405311536_63,55.4,55.033527,1.9351017
202405311536_63,55.4,55.206184,1.939455
202405311536_63,55.4,55.123924,1.9369509
202405311536_63,55.4,54.220463,1.9192301
202405311536_63,55.4,54.839886,1.9310155
202405311536_63,55.4,54.824963,1.9303904
202405311536_63,55.4,52.974262,1.8937986
202405311536_63,55.4,55.28153,1.9404764
202405311536_63,55.4,55.64218,1.9479402
202405311536_63,55.4,54.979614,1.9342463
202405311536_63,55.4,55.342987,1.9415828
202405311536_63,55.4,55.230274,1.9393345
202405311536_63,55.4,55.37844,1.9422307
202405311536_63,55.4,54.950283,1.9333025
202405311536_63,55.4,55.495255,1.9447927
202405311536_63,55.4,54.418053,1.921803
202405311536_63,55.4,53.711197,1.9090319
202405311536_64,53.1,52.4029,1.8802414
202405311536_64,53.1,51.339626,1.8588189
202405311536_64,53.1,52.607555,1.8843441
202405311536_64,53.1,51.481537,1.8615029
202405311536_64,53.1,52.491108,1.8819335
202405311536_64,53.1,51.033577,1.8530074
202405311536_64,53.1,52.226444,1.8764542
202405311536_64,53.1,51.202,1.8560582
202405311536_64,53.1,53.211906,1.8986905
202405311536_64,53.1,52.54128,1.8857965
202405311536_64,53.1,54.200245,1.9172235
202405311536_64,53.1,54.24451,1.918089
202405311536_64,53.1,54.30922,1.9193333
202405311536_64,53.1,54.195763,1.9169288
202405311536_64,53.1,54.230003,1.9177535
202405311536_64,53.1,54.050816,1.9139745
202405311536_64,53.1,53.397774,1.9006761
202405311536_64,53.1,54.205276,1.917174
202405311536_64,53.1,52.6133,1.8860766
202405311536_64,53.1,53.950726,1.9146283
202405311536_65,52.8,52.518764,1.8830196
202405311536_65,52.8,52.285374,1.8784558
202405311536_65,52.8,52.763718,1.8880769
202405311536_65,52.8,52.148174,1.8756646
202405311536_65,52.8,52.45857,1.8818382
202405311536_65,52.8,52.13899,1.8756822
202405311536_65,52.8,52.82126,1.8893602
202405311536_65,52.8,52.162052,1.8759538
202405311536_65,52.8,53.328808,1.9003657
202405311536_65,52.8,52.853603,1.8911179
202405311536_65,52.8,53.112797,1.8953216
202405311536_65,52.8,53.36127,1.9004998
202405311536_65,52.8,52.729713,1.8874425
202405311536_65,52.8,53.14936,1.8961304
202405311536_65,52.8,52.760273,1.8880643
202405311536_65,52.8,53.178864,1.8968959
202405311536_65,52.8,52.55773,1.8848314
202405311536_65,52.8,53.308826,1.8993685
202405311536_65,52.8,53.58078,1.9053907
202405311536_65,52.8,54.105015,1.9168886
202405311536_66,54.9,53.341686,1.9003241
202405311536_66,54.9,56.09266,1.9581361
202405311536_66,54.9,54.200794,1.9181722
202405311536_66,54.9,56.066208,1.9576629
202405311536_66,54.9,53.647823,1.9066963
202405311536_66,54.9,56.313522,1.9633348
202405311536_66,54.9,55.684002,1.9488559
202405311536_66,54.9,56.027428,1.95689
202405311536_66,54.9,53.2503,1.8989133
202405311536_66,54.9,53.522724,1.9066702
202405311536_66,54.9,54.966263,1.934238
202405311536_66,54.9,54.56288,1.92618
202405311536_66,54.9,55.40807,1.9435755
202405311536_66,54.9,54.637875,1.9275331
202405311536_66,54.9,55.28004,1.9408935
202405311536_66,54.9,54.80639,1.9315089
202405311536_66,54.9,55.155643,1.938386
202405311536_66,54.9,54.793934,1.9309646
202405311536_66,54.9,54.313644,1.9215134
202405311536_66,54.9,52.484314,1.8861686
202405311536_67,52.8,52.83857,1.8913908
202405311536_67,52.8,51.68663,1.8680714
202405311536_67,52.8,53.12079,1.89685
202405311536_67,52.8,51.98477,1.8737875
202405311536_67,52.8,52.9047,1.8926814
202405311536_67,52.8,52.027225,1.8750788
202405311536_67,52.8,52.23014,1.8783822
202405311536_67,52.8,51.822052,1.8706943
202405311536_67,52.8,54.027576,1.9145415
202405311536_67,52.8,50.00929,1.8357034
202405311536_67,52.8,53.916527,1.9124581
202405311536_67,52.8,52.993847,1.8934846
202405311536_67,52.8,53.873066,1.9114608
202405311536_67,52.8,53.083252,1.8953775
202405311536_67,52.8,54.031136,1.914733
202405311536_67,52.8,52.898827,1.8913639
202405311536_67,52.8,53.455845,1.9029437
202405311536_67,52.8,53.040237,1.8944998
202405311536_67,52.8,53.703167,1.9081216
202405311536_67,52.8,50.858242,1.8520404
202405311536_68,50.2,50.405563,1.8416586
202405311536_68,50.2,49.938206,1.8315449
202405311536_68,50.2,50.608513,1.8454227
202405311536_68,50.2,51.03795,1.8531215
202405311536_68,50.2,50.38051,1.8411095
202405311536_68,50.2,50.458607,1.8416196
202405311536_68,50.2,52.15561,1.8756285
202405311536_68,50.2,50.345787,1.8395106
202405311536_68,50.2,51.37506,1.8616359
202405311536_68,50.2,50.942406,1.8540007
202405311536_68,50.2,49.740807,1.8288653
202405311536_68,50.2,49.73945,1.8286471
202405311536_68,50.2,49.835922,1.8309277
202405311536_68,50.2,49.463295,1.823415
202405311536_68,50.2,49.709587,1.8283685
202405311536_68,50.2,49.94601,1.8327848
202405311536_68,50.2,49.36804,1.821265
202405311536_68,50.2,49.472492,1.823486
202405311536_68,50.2,50.976425,1.8540906
202405311536_68,50.2,51.040432,1.8562764
202405311536_69,51.0,50.979984,1.8527452
202405311536_69,51.0,50.27468,1.8393768
202405311536_69,51.0,51.09475,1.8553002
202405311536_69,51.0,50.918377,1.8520651
202405311536_69,51.0,50.906063,1.8514261
202405311536_69,51.0,50.833645,1.8503566
202405311536_69,51.0,50.956486,1.8525239
202405311536_69,51.0,50.402855,1.8417543
202405311536_69,51.0,52.883015,1.8917501
202405311536_69,51.0,51.093483,1.8563347
202405311536_69,51.0,49.945698,1.8320045
202405311536_69,51.0,50.20223,1.836967
202405311536_69,51.0,49.56318,1.824683
202405311536_69,51.0,50.25706,1.8381943
202405311536_69,51.0,49.77341,1.8286986
202405311536_69,51.0,50.257843,1.8385574
202405311536_69,51.0,50.31715,1.8391769
202405311536_69,51.0,50.13145,1.8356346
202405311536_69,51.0,51.007133,1.8541958
202405311536_69,51.0,51.01707,1.8547369
202405311536_7,56.2,54.91265,1.9330738
202405311536_7,56.2,55.229797,1.9405973
202405311536_7,56.2,55.614758,1.9476787
202405311536_7,56.2,55.732624,1.9510669
202405311536_7,56.2,55.287956,1.9409121
202405311536_7,56.2,55.912327,1.9551357
202405311536_7,56.2,56.61677,1.9698459
202405311536_7,56.2,55.386684,1.9438154
202405311536_7,56.2,56.96087,1.9749562
202405311536_7,56.2,55.539993,1.9487343
202405311536_7,56.2,55.77342,1.9526275
202405311536_7,56.2,55.846268,1.9535134
202405311536_7,56.2,55.492283,1.9463663
202405311536_7,56.2,55.752384,1.9510783
202405311536_7,56.2,55.762947,1.9522878
202405311536_7,56.2,55.322292,1.9422044
202405311536_7,56.2,55.649902,1.9490643
202405311536_7,56.2,56.00554,1.9566518
202405311536_7,56.2,56.709694,1.9707484
202405311536_7,56.2,55.46925,1.9461286
202405311536_70,54.3,52.673443,1.8849479
202405311536_70,54.3,51.943787,1.870895
202405311536_70,54.3,53.058475,1.8925676
202405311536_70,54.3,52.634438,1.8845507
202405311536_70,54.3,52.751793,1.8865086
202405311536_70,54.3,52.451035,1.8809719
202405311536_70,54.3,51.6145,1.8643181
202405311536_70,54.3,52.260677,1.8770665
202405311536_70,54.3,52.981636,1.8940485
202405311536_70,54.3,53.32001,1.9008107
202405311536_70,54.3,52.73743,1.8872736
202405311536_70,54.3,52.806,1.8882661
202405311536_70,54.3,52.40678,1.8804587
202405311536_70,54.3,52.592644,1.8840475
202405311536_70,54.3,52.56468,1.8837378
202405311536_70,54.3,52.613853,1.8845394
202405311536_70,54.3,52.55523,1.8832191
202405311536_70,54.3,52.620384,1.8845047
202405311536_70,54.3,53.664017,1.9082294
202405311536_70,54.3,53.005524,1.8948926
202405311536_71,58.1,55.814034,1.9518148
202405311536_71,58.1,56.710995,1.9712498
202405311536_71,58.1,55.982548,1.9553118
202405311536_71,58.1,56.951862,1.9761109
202405311536_71,58.1,55.778873,1.9511085
202405311536_71,58.1,56.698612,1.970467
202405311536_71,58.1,56.81767,1.9730126
202405311536_71,58.1,56.923058,1.975637
202405311536_71,58.1,56.546425,1.9666513
202405311536_71,58.1,53.867264,1.9130418
202405311536_71,58.1,55.33286,1.941834
202405311536_71,58.1,55.922615,1.9535091
202405311536_71,58.1,55.52395,1.9455148
202405311536_71,58.1,56.193176,1.9589621
202405311536_71,58.1,55.384495,1.942751
202405311536_71,58.1,56.02594,1.9555172
202405311536_71,58.1,55.808113,1.9511659
202405311536_71,58.1,56.12909,1.9577255
202405311536_71,58.1,55.791203,1.9508522
202405311536_71,58.1,55.72872,1.9511212
202405311536_72,57.2,56.48231,1.9642757
202405311536_72,57.2,56.60748,1.967299
202405311536_72,57.2,56.08387,1.9555441
202405311536_72,57.2,56.39041,1.9625373
202405311536_72,57.2,56.443684,1.9632965
202405311536_72,57.2,56.5555,1.9660642
202405311536_72,57.2,55.478535,1.9432191
202405311536_72,57.2,56.565968,1.9663867
202405311536_72,57.2,55.862152,1.9524914
202405311536_72,57.2,55.142902,1.938681
202405311536_72,57.2,57.374233,1.9840709
202405311536_72,57.2,58.153736,2.0006757
202405311536_72,57.2,57.225502,1.9804308
202405311536_72,57.2,57.92467,1.9955282
202405311536_72,57.2,57.438293,1.9851515
202405311536_72,57.2,58.272118,2.00311
202405311536_72,57.2,57.40103,1.9839636
202405311536_72,57.2,58.17228,2.0009334
202405311536_72,57.2,56.981903,1.9766401
202405311536_72,57.2,55.5581,1.9474361
202405311536_73,55.5,54.303238,1.9207878
202405311536_73,55.5,54.234283,1.9201947
202405311536_73,55.5,54.5414,1.9258466
202405311536_73,55.5,54.64226,1.9290107
202405311536_73,55.5,54.399963,1.9228668
202405311536_73,55.5,54.14019,1.9178827
202405311536_73,55.5,53.698082,1.9089469
202405311536_73,55.5,54.413803,1.9240329
202405311536_73,55.5,53.42674,1.9021833
202405311536_73,55.5,53.214348,1.899508
202405311536_73,55.5,54.06541,1.9158669
202405311536_73,55.5,54.540188,1.925909
202405311536_73,55.5,54.25116,1.9198868
202405311536_73,55.5,54.604557,1.9271898
202405311536_73,55.5,54.194427,1.9185921
202405311536_73,55.5,54.266037,1.9200077
202405311536_73,55.5,54.33508,1.9216465
202405311536_73,55.5,54.542786,1.9259534
202405311536_73,55.5,54.79272,1.9298964
202405311536_73,55.5,54.41561,1.9253802
202405311536_74,55.8,55.51012,1.9455181
202405311536_74,55.8,54.157867,1.9175127
202405311536_74,55.8,55.154667,1.938042
202405311536_74,55.8,54.246216,1.9196671
202405311536_74,55.8,55.260216,1.9401994
202405311536_74,55.8,54.113995,1.9167497
202405311536_74,55.8,53.925766,1.9131323
202405311536_74,55.8,54.356724,1.921806
202405311536_74,55.8,54.441093,1.9227406
202405311536_74,55.8,53.08447,1.8964739
202405311536_74,55.8,54.434647,1.9239701
202405311536_74,55.8,54.899326,1.9333953
202405311536_74,55.8,54.411793,1.9232367
202405311536_74,55.8,54.50745,1.925443
202405311536_74,55.8,54.421345,1.9235085
202405311536_74,55.8,54.81452,1.9317279
202405311536_74,55.8,53.77567,1.910268
202405311536_74,55.8,54.862953,1.932726
202405311536_74,55.8,53.49338,1.9034882
202405311536_74,55.8,53.095646,1.8972791
202405311536_75,54.6,52.933144,1.8923997
202405311536_75,54.6,53.67561,1.9078971
202405311536_75,54.6,52.55073,1.8847208
202405311536_75,54.6,53.309345,1.9007552
202405311536_75,54.6,52.71651,1.8880627
202405311536_75,54.6,53.729973,1.9091403
