DataKey,label,(times),DATE,SPAD,LAI,oldTotEarNum,totEarWeight,totEarNum,totalSeedNum,totalSeedWeightBeforeDry,totalSeedWeightAfterDry
202505070918_31,31,9,7/5/2025,49.7,3.573,340,798.88,350,11297,519.6,519.6
202505070918_32,32,9,7/5/2025,49.1,4.150,459,828.36,362,12643,517.2,517.2
202505070918_33,33,9,7/5/2025,47.6,6.047,448,648.27,284,10003,400,400
202505070918_34,34,9,7/5/2025,50.4,3.233,311,637.96,279,8979,332.6,332.6
202505070918_35,35,9,7/5/2025,51.3,4.327,397,845.38,370,13305,499.3,499.3
202505070918_36,36,9,7/5/2025,47.7,3.993,367,594.23,260,9285,332.5,332.5
202505070918_37,37,9,7/5/2025,48.5,4.715,312,698.66,306,9013,375.9,375.9
202505070918_38,38,9,7/5/2025,51.7,4.529,391,591.29,259,9243,381,381
202505070918_39,39,9,7/5/2025,51.8,2.963,245,567.4,248,18379,723.5,723.5
202505070918_40,40,9,7/5/2025,52.2,2.939,309,841.91,368,9991,411,411
202505070918_41,41,9,7/5/2025,48.7,4.881,397,1124.94,492,11808,484.4,484.4
202505070918_42,42,9,7/5/2025,47.9,2.323,209,514.68,225,7241,270.8,270.8
202505070918_43,43,9,7/5/2025,51.9,3.108,413,798.73,350,11845,473.8,473.8
202505070918_44,44,9,7/5/2025,49.4,2.842,212,461.12,202,7199,276.2,276.2
202505070918_45,45,9,7/5/2025,50.4,5.762,453,668.91,293,18130,728.9,728.9
202505070918_46,46,9,7/5/2025,50.2,4.684,357,706.24,309,10792,376.7,376.7
202505070918_47,47,9,7/5/2025,50.3,3.371,360,968.87,424,14939,561.7,561.7
202505070918_48,48,9,7/5/2025,47.1,3.548,287,790,346,13025,504.3,504.3
202505070918_49,49,9,7/5/2025,53.9,5.763,321,867,379,12236,483.9,483.9
202505070918_50,50,9,7/5/2025,53.3,4.809,288,985.59,431,14786,586.9,586.9
202505070918_51,51,9,7/5/2025,47.0,6.697,420,957.22,419,14298,556.5,556.5
202505070918_52,52,9,7/5/2025,53.5,3.542,369,791.43,346,9911,402.8,402.8
202505070918_53,53,9,7/5/2025,49.7,4.283,409,823.26,360,11703,477,477
202505070918_54,54,9,7/5/2025,48.4,4.869,343,733.45,321,11065,428.4,428.4
202505070918_55,55,9,7/5/2025,53.2,4.711,373,737.68,323,12514,528.2,528.2
202505070918_56,56,9,7/5/2025,50.3,5.682,330,874.83,383,11094,456.3,456.3
202505070918_57,57,9,7/5/2025,52.7,4.539,342,894.64,391,13015,511.6,511.6
202505070918_58,58,9,7/5/2025,53.3,3.502,283,940.89,412,15276,620.4,620.4
202505070918_59,59,9,7/5/2025,46.7,4.137,390,583.37,255,8387,340.8,340.8
202505070918_60,60,9,7/5/2025,46.1,5.067,319,964.19,422,15682,634.4,634.4
202505161016_1,1,10,16/5/2025,50.7,3.777,594,978.48,428,14332,509.1,509.1
202505161016_2,2,10,16/5/2025,55.8,3.673,442,752.59,329,12649,455.2,455.2
202505161016_3,3,10,16/5/2025,49.3,2.716,340,724.59,317,8320,271.5,271.5
202505161016_4,4,10,16/5/2025,55.4,3.478,436,865.89,379,12101,439.2,439.2
202505161016_5,5,10,16/5/2025,54.8,4.063,438,986.5,432,16232,568.8,568.8
202505161016_6,6,10,16/5/2025,53.3,2.985,541,1200.58,525,18793,665.4,665.4
202505161016_7,7,10,16/5/2025,50.5,2.060,322,737.74,323,18140,642.7,642.7
202505161016_8,8,10,16/5/2025,49.2,6.152,452,1029.47,450,11306,375.9,375.9
202505161016_9,9,10,16/5/2025,51.1,4.171,560,1186.72,519,8326,295.2,295.2
202505161016_10,10,10,16/5/2025,54.3,4.243,487,938.33,411,14029,518.5,518.5
202505161016_11,11,10,16/5/2025,50.8,2.870,437,1334.87,584,19844,774,774
202505161016_12,12,10,16/5/2025,49.7,4.537,446,828.36,362,12197,441.9,441.9
202505161016_13,13,10,16/5/2025,54.2,3.626,390,972.23,425,15863,569,569
202505161016_14,14,10,16/5/2025,54.4,3.263,371,1076.89,471,16373,639.9,639.9
202505161016_15,15,10,16/5/2025,54.2,4.198,530,1380.04,604,18955,795.1,795.1
202505161016_16,16,10,16/5/2025,50.0,4.341,325,760,333,11706,466.3,466.3
202505161016_17,17,10,16/5/2025,52.0,4.024,406,1036.17,453,16574,679.5,679.5
202505161016_18,18,10,16/5/2025,51.1,3.591,376,835.77,366,10869,425.1,425.1
202505161016_19,19,10,16/5/2025,50.0,3.561,481,872.05,382,13736,492.5,492.5
202505161016_20,20,10,16/5/2025,52.5,3.445,399,915.38,401,11978,461.4,461.4
202505161016_21,21,10,16/5/2025,52.3,3.276,434,866.14,379,11435,410,410
202505161016_22,22,10,16/5/2025,50.9,3.365,328,599.87,262,8056,268.3,268.3
202505161016_23,23,10,16/5/2025,53.9,2.148,347,1019.55,446,12866,490.1,490.1
202505161016_24,24,10,16/5/2025,50.4,4.576,588,1185.78,519,14804,612.5,612.5
202505161016_25,25,10,16/5/2025,53.9,4.430,435,826.52,362,11871,452.2,452.2
202505161016_26,26,10,16/5/2025,53.7,4.179,407,1048.12,459,13984,534.9,534.9
202505161016_27,27,10,16/5/2025,53.5,5.719,424,658.45,288,9040,332.1,332.1
202505161016_28,28,10,16/5/2025,51.3,6.328,419,1048.12,459,14474,6147,6147
202505161016_29,29,10,16/5/2025,53.4,6.649,518,1170,512,18380,741.1,741.1
202505161016_30,30,10,16/5/2025,55.5,4.309,488,1157.54,507,9398,334.6,334.6
202505161016_31,31,10,16/5/2025,52.8,3.976,340,798.88,350,11297,519.6,519.6
202505161016_32,32,10,16/5/2025,51.2,5.097,459,828.36,362,12643,517.2,517.2
202505161016_33,33,10,16/5/2025,52.5,5.085,448,648.27,284,10003,400,400
202505161016_34,34,10,16/5/2025,52.9,3.638,311,637.96,279,8979,332.6,332.6
202505161016_35,35,10,16/5/2025,51.5,4.636,397,845.38,370,13305,499.3,499.3
202505161016_36,36,10,16/5/2025,54.7,4.811,367,594.23,260,9285,332.5,332.5
202505161016_37,37,10,16/5/2025,53.1,4.452,312,698.66,306,9013,375.9,375.9
202505161016_38,38,10,16/5/2025,54.6,5.393,391,591.29,259,9243,381,381
202505161016_39,39,10,16/5/2025,54.3,3.296,245,567.4,248,18379,723.5,723.5
202505161016_40,40,10,16/5/2025,54.2,3.997,309,841.91,368,9991,411,411
202505161016_41,41,10,16/5/2025,47.6,4.707,397,1124.94,492,11808,484.4,484.4
202505161016_42,42,10,16/5/2025,50.4,2.933,209,514.68,225,7241,270.8,270.8
202505161016_43,43,10,16/5/2025,52.3,3.815,413,798.73,350,11845,473.8,473.8
202505161016_44,44,10,16/5/2025,48.2,2.507,212,461.12,202,7199,276.2,276.2
202505161016_45,45,10,16/5/2025,51.8,4.271,453,668.91,293,18130,728.9,728.9
202505161016_46,46,10,16/5/2025,56.6,3.474,357,706.24,309,10792,376.7,376.7
202505161016_47,47,10,16/5/2025,51.0,4.644,360,968.87,424,14939,561.7,561.7
202505161016_48,48,10,16/5/2025,52.6,6.848,287,790,346,13025,504.3,504.3
202505161016_49,49,10,16/5/2025,55.9,4.789,321,867,379,12236,483.9,483.9
202505161016_50,50,10,16/5/2025,56.7,5.324,288,985.59,431,14786,586.9,586.9
202505161016_51,51,10,16/5/2025,51.2,4.306,420,957.22,419,14298,556.5,556.5
202505161016_52,52,10,16/5/2025,51.2,3.546,369,791.43,346,9911,402.8,402.8
202505161016_53,53,10,16/5/2025,51.3,3.901,409,823.26,360,11703,477,477
202505161016_54,54,10,16/5/2025,49.9,3.310,343,733.45,321,11065,428.4,428.4
202505161016_55,55,10,16/5/2025,54.0,4.989,373,737.68,323,12514,528.2,528.2
202505161016_56,56,10,16/5/2025,54.1,4.023,330,874.83,383,11094,456.3,456.3
202505161016_57,57,10,16/5/2025,55.4,4.187,342,894.64,391,13015,511.6,511.6
202505161016_58,58,10,16/5/2025,55.7,3.715,283,940.89,412,15276,620.4,620.4
202505161016_59,59,10,16/5/2025,52.5,4.797,390,583.37,255,8387,340.8,340.8
202505161016_60,60,10,16/5/2025,53.8,5.626,319,964.19,422,15682,634.4,634.4
202505201058_1,1,11,20/5/2025,50.9,7.168,594,978.48,428,14332,509.1,509.1
202505201058_2,2,11,20/5/2025,52.5,4.571,442,752.59,329,12649,455.2,455.2
202505201058_3,3,11,20/5/2025,52.2,3.865,340,724.59,317,8320,271.5,271.5
202505201058_4,4,11,20/5/2025,59.5,3.863,436,865.89,379,12101,439.2,439.2
202505201058_5,5,11,20/5/2025,52.5,6.553,438,986.5,432,16232,568.8,568.8
202505201058_6,6,11,20/5/2025,54.1,4.934,541,1200.58,525,18793,665.4,665.4
202505201058_7,7,11,20/5/2025,53.3,4.246,322,737.74,323,18140,642.7,642.7
202505201058_8,8,11,20/5/2025,54.1,5.049,452,1029.47,450,11306,375.9,375.9
202505201058_9,9,11,20/5/2025,53.3,5.238,560,1186.72,519,8326,295.2,295.2
202505201058_10,10,11,20/5/2025,53.5,5.392,487,938.33,411,14029,518.5,518.5
202505201058_11,11,11,20/5/2025,54.5,3.986,437,1334.87,584,19844,774,774
202505201058_12,12,11,20/5/2025,51.2,6.427,446,828.36,362,12197,441.9,441.9
202505201058_13,13,11,20/5/2025,54.6,5.145,390,972.23,425,15863,569,569
202505201058_14,14,11,20/5/2025,56.2,4.076,371,1076.89,471,16373,639.9,639.9
202505201058_15,15,11,20/5/2025,53.0,5.669,530,1380.04,604,18955,795.1,795.1
202505201058_16,16,11,20/5/2025,51.6,5.101,325,760,333,11706,466.3,466.3
202505201058_17,17,11,20/5/2025,49.4,4.849,406,1036.17,453,16574,679.5,679.5
202505201058_18,18,11,20/5/2025,55.2,4.266,376,835.77,366,10869,425.1,425.1
202505201058_19,19,11,20/5/2025,50.8,4.388,481,872.05,382,13736,492.5,492.5
202505201058_20,20,11,20/5/2025,55.0,5.724,399,915.38,401,11978,461.4,461.4
202505201058_21,21,11,20/5/2025,50.4,5.562,434,866.14,379,11435,410,410
202505201058_22,22,11,20/5/2025,53.9,4.044,328,599.87,262,8056,268.3,268.3
202505201058_23,23,11,20/5/2025,53.9,4.687,347,1019.55,446,12866,490.1,490.1
202505201058_24,24,11,20/5/2025,50.4,4.390,588,1185.78,519,14804,612.5,612.5
202505201058_25,25,11,20/5/2025,53.2,4.957,435,826.52,362,11871,452.2,452.2
202505201058_26,26,11,20/5/2025,52.0,5.308,407,1048.12,459,13984,534.9,534.9
202505201058_27,27,11,20/5/2025,56.7,6.217,424,658.45,288,9040,332.1,332.1
202505201058_28,28,11,20/5/2025,52.9,4.681,419,1048.12,459,14474,6147,6147
202505201058_29,29,11,20/5/2025,54.9,7.091,518,1170,512,18380,741.1,741.1
202505201058_30,30,11,20/5/2025,53.5,5.570,488,1157.54,507,9398,334.6,334.6
202505201058_31,31,11,20/5/2025,52.0,4.089,340,798.88,350,11297,519.6,519.6
202505201058_32,32,11,20/5/2025,51.5,5.105,459,828.36,362,12643,517.2,517.2
202505201058_33,33,11,20/5/2025,54.9,4.703,448,648.27,284,10003,400,400
202505201058_34,34,11,20/5/2025,54.4,3.915,311,637.96,279,8979,332.6,332.6
202505201058_35,35,11,20/5/2025,55.8,5.076,397,845.38,370,13305,499.3,499.3
202505201058_36,36,11,20/5/2025,55.1,5.695,367,594.23,260,9285,332.5,332.5
202505201058_37,37,11,20/5/2025,53.6,5.400,312,698.66,306,9013,375.9,375.9
202505201058_38,38,11,20/5/2025,50.9,4.284,391,591.29,259,9243,381,381
202505201058_39,39,11,20/5/2025,56.7,3.857,245,567.4,248,18379,723.5,723.5
202505201058_40,40,11,20/5/2025,54.6,4.306,309,841.91,368,9991,411,411
202505201058_41,41,11,20/5/2025,53.5,4.736,397,1124.94,492,11808,484.4,484.4
202505201058_42,42,11,20/5/2025,52.6,3.098,209,514.68,225,7241,270.8,270.8
202505201058_43,43,11,20/5/2025,51.5,5.325,413,798.73,350,11845,473.8,473.8
202505201058_44,44,11,20/5/2025,48.9,3.019,212,461.12,202,7199,276.2,276.2
202505201058_45,45,11,20/5/2025,52.1,5.138,453,668.91,293,18130,728.9,728.9
202505201058_46,46,11,20/5/2025,54.3,5.011,357,706.24,309,10792,376.7,376.7
202505201058_47,47,11,20/5/2025,52.2,4.965,360,968.87,424,14939,561.7,561.7
202505201058_48,48,11,20/5/2025,54.5,3.624,287,790,346,13025,504.3,504.3
202505201058_49,49,11,20/5/2025,50.7,6.438,321,867,379,12236,483.9,483.9
202505201058_50,50,11,20/5/2025,54.6,4.429,288,985.59,431,14786,586.9,586.9
202505201058_51,51,11,20/5/2025,52.5,4.444,420,957.22,419,14298,556.5,556.5
202505201058_52,52,11,20/5/2025,49.4,4.937,369,791.43,346,9911,402.8,402.8
202505201058_53,53,11,20/5/2025,51.2,3.703,409,823.26,360,11703,477,477
202505201058_54,54,11,20/5/2025,53.4,5.127,343,733.45,321,11065,428.4,428.4
202505201058_55,55,11,20/5/2025,58.4,4.809,373,737.68,323,12514,528.2,528.2
202505201058_56,56,11,20/5/2025,53.9,5.318,330,874.83,383,11094,456.3,456.3
202505201058_57,57,11,20/5/2025,55.9,5.494,342,894.64,391,13015,511.6,511.6
202505201058_58,58,11,20/5/2025,53.3,3.691,283,940.89,412,15276,620.4,620.4
202505201058_59,59,11,20/5/2025,52.9,5.166,390,583.37,255,8387,340.8,340.8
202505201058_60,60,11,20/5/2025,51.7,5.904,319,964.19,422,15682,634.4,634.4
202505291010_1,1,12,29/5/2025,54.1,4.880,594,978.48,428,14332,509.1,509.1
202505291010_2,2,12,29/5/2025,57.6,5.429,442,752.59,329,12649,455.2,455.2
202505291010_3,3,12,29/5/2025,53.7,2.981,340,724.59,317,8320,271.5,271.5
202505291010_4,4,12,29/5/2025,54.2,3.208,436,865.89,379,12101,439.2,439.2
202505291010_5,5,12,29/5/2025,52.4,3.425,438,986.5,432,16232,568.8,568.8
202505291010_6,6,12,29/5/2025,56.5,3.798,541,1200.58,525,18793,665.4,665.4
202505291010_7,7,12,29/5/2025,52.5,3.102,322,737.74,323,18140,642.7,642.7
202505291010_8,8,12,29/5/2025,51.0,3.350,452,1029.47,450,11306,375.9,375.9
202505291010_9,9,12,29/5/2025,53.1,5.058,560,1186.72,519,8326,295.2,295.2
202505291010_10,10,12,29/5/2025,57.7,4.719,487,938.33,411,14029,518.5,518.5
202505291010_11,11,12,29/5/2025,53.0,2.107,437,1334.87,584,19844,774,774
202505291010_12,12,12,29/5/2025,52.4,4.217,446,828.36,362,12197,441.9,441.9
202505291010_13,13,12,29/5/2025,55.3,4.336,390,972.23,425,15863,569,569
202505291010_14,14,12,29/5/2025,58.3,3.476,371,1076.89,471,16373,639.9,639.9
202505291010_15,15,12,29/5/2025,47.9,3.323,530,1380.04,604,18955,795.1,795.1
202505291010_16,16,12,29/5/2025,40.7,8.079,325,760,333,11706,466.3,466.3
202505291010_17,17,12,29/5/2025,53.1,3.481,406,1036.17,453,16574,679.5,679.5
202505291010_18,18,12,29/5/2025,56.3,3.310,376,835.77,366,10869,425.1,425.1
202505291010_19,19,12,29/5/2025,54.1,3.780,481,872.05,382,13736,492.5,492.5
202505291010_20,20,12,29/5/2025,55.7,4.458,399,915.38,401,11978,461.4,461.4
202505291010_21,21,12,29/5/2025,50.6,3.267,434,866.14,379,11435,410,410
202505291010_22,22,12,29/5/2025,53.7,3.793,328,599.87,262,8056,268.3,268.3
202505291010_23,23,12,29/5/2025,55.8,3.074,347,1019.55,446,12866,490.1,490.1
202505291010_24,24,12,29/5/2025,50.1,3.596,588,1185.78,519,14804,612.5,612.5
202505291010_25,25,12,29/5/2025,53.7,3.776,435,826.52,362,11871,452.2,452.2
202505291010_26,26,12,29/5/2025,56.3,3.674,407,1048.12,459,13984,534.9,534.9
202505291010_27,27,12,29/5/2025,55.5,5.810,424,658.45,288,9040,332.1,332.1
202505291010_28,28,12,29/5/2025,50.3,2.892,419,1048.12,459,14474,6147,6147
202505291010_29,29,12,29/5/2025,52.8,5.324,518,1170,512,18380,741.1,741.1
202505291010_30,30,12,29/5/2025,54.5,4.228,488,1157.54,507,9398,334.6,334.6
202505291010_31,31,12,29/5/2025,48.8,3.910,340,798.88,350,11297,519.6,519.6
202505291010_32,32,12,29/5/2025,46.9,2.171,459,828.36,362,12643,517.2,517.2
202505291010_33,33,12,29/5/2025,50.1,3.516,448,648.27,284,10003,400,400
202505291010_34,34,12,29/5/2025,54.2,2.447,311,637.96,279,8979,332.6,332.6
202505291010_35,35,12,29/5/2025,50.6,3.358,397,845.38,370,13305,499.3,499.3
202505291010_36,36,12,29/5/2025,52.6,3.304,367,594.23,260,9285,332.5,332.5
202505291010_37,37,12,29/5/2025,58.1,4.821,312,698.66,306,9013,375.9,375.9
202505291010_38,38,12,29/5/2025,52.0,4.174,391,591.29,259,9243,381,381
202505291010_39,39,12,29/5/2025,55.4,3.760,245,567.4,248,18379,723.5,723.5
202505291010_40,40,12,29/5/2025,56.4,6.143,309,841.91,368,9991,411,411
202505291010_41,41,12,29/5/2025,48.1,3.677,397,1124.94,492,11808,484.4,484.4
202505291010_42,42,12,29/5/2025,54.8,2.939,209,514.68,225,7241,270.8,270.8
202505291010_43,43,12,29/5/2025,54.1,3.677,413,798.73,350,11845,473.8,473.8
202505291010_44,44,12,29/5/2025,52.8,4.816,212,461.12,202,7199,276.2,276.2
202505291010_45,45,12,29/5/2025,56.1,6.273,453,668.91,293,18130,728.9,728.9
202505291010_46,46,12,29/5/2025,55.7,3.327,357,706.24,309,10792,376.7,376.7
202505291010_47,47,12,29/5/2025,49.8,5.560,360,968.87,424,14939,561.7,561.7
202505291010_48,48,12,29/5/2025,50.5,5.151,287,790,346,13025,504.3,504.3
202505291010_49,49,12,29/5/2025,54.4,4.170,321,867,379,12236,483.9,483.9
202505291010_50,50,12,29/5/2025,54.0,3.239,288,985.59,431,14786,586.9,586.9
202505291010_51,51,12,29/5/2025,50.6,3.890,420,957.22,419,14298,556.5,556.5
202505291010_52,52,12,29/5/2025,54.3,3.998,369,791.43,346,9911,402.8,402.8
202505291010_53,53,12,29/5/2025,57.7,4.461,409,823.26,360,11703,477,477
202505291010_54,54,12,29/5/2025,54.6,5.098,343,733.45,321,11065,428.4,428.4
202505291010_55,55,12,29/5/2025,52.4,4.660,373,737.68,323,12514,528.2,528.2
202505291010_56,56,12,29/5/2025,54.1,5.193,330,874.83,383,11094,456.3,456.3
202505291010_57,57,12,29/5/2025,61.5,2.580,342,894.64,391,13015,511.6,511.6
202505291010_58,58,12,29/5/2025,50.7,3.695,283,940.89,412,15276,620.4,620.4
202505291010_59,59,12,29/5/2025,54.4,3.404,390,583.37,255,8387,340.8,340.8
202505291010_60,60,12,29/5/2025,51.6,4.152,319,964.19,422,15682,634.4,634.4
202506021002_1,1,13,2/6/2025,57.5,4.466,594,978.48,428,14332,509.1,509.1
202506021002_2,2,13,2/6/2025,58.5,3.516,442,752.59,329,12649,455.2,455.2
202506021002_3,3,13,2/6/2025,50.1,3.574,340,724.59,317,8320,271.5,271.5
202506021002_4,4,13,2/6/2025,52.7,5.154,436,865.89,379,12101,439.2,439.2
202506021002_5,5,13,2/6/2025,55.8,4.423,438,986.5,432,16232,568.8,568.8
202506021002_6,6,13,2/6/2025,54.1,4.415,541,1200.58,525,18793,665.4,665.4
202506021002_7,7,13,2/6/2025,52.0,5.401,322,737.74,323,18140,642.7,642.7
202506021002_8,8,13,2/6/2025,51.0,5.283,452,1029.47,450,11306,375.9,375.9
202506021002_9,9,13,2/6/2025,50.6,5.808,560,1186.72,519,8326,295.2,295.2
202506021002_10,10,13,2/6/2025,53.9,5.518,487,938.33,411,14029,518.5,518.5
202506021002_11,11,13,2/6/2025,54.3,4.662,437,1334.87,584,19844,774,774
202506021002_12,12,13,2/6/2025,47.5,5.018,446,828.36,362,12197,441.9,441.9
202506021002_13,13,13,2/6/2025,53.4,5.191,390,972.23,425,15863,569,569
202506021002_14,14,13,2/6/2025,46.4,4.765,371,1076.89,471,16373,639.9,639.9
202506021002_15,15,13,2/6/2025,49.6,5.156,530,1380.04,604,18955,795.1,795.1
202506021002_16,16,13,2/6/2025,53.8,4.564,325,760,333,11706,466.3,466.3
202506021002_17,17,13,2/6/2025,42.1,4.737,406,1036.17,453,16574,679.5,679.5
202506021002_18,18,13,2/6/2025,49.1,4.061,376,835.77,366,10869,425.1,425.1
202506021002_19,19,13,2/6/2025,53.5,3.666,481,872.05,382,13736,492.5,492.5
202506021002_20,20,13,2/6/2025,48.1,5.262,399,915.38,401,11978,461.4,461.4
202506021002_21,21,13,2/6/2025,49.3,3.115,434,866.14,379,11435,410,410
202506021002_22,22,13,2/6/2025,47.0,4.555,328,599.87,262,8056,268.3,268.3
202506021002_23,23,13,2/6/2025,46.1,3.356,347,1019.55,446,12866,490.1,490.1
202506021002_24,24,13,2/6/2025,48.6,4.777,588,1185.78,519,14804,612.5,612.5
202506021002_25,25,13,2/6/2025,50.3,5.308,435,826.52,362,11871,452.2,452.2
202506021002_26,26,13,2/6/2025,53.2,5.990,407,1048.12,459,13984,534.9,534.9
202506021002_27,27,13,2/6/2025,49.6,4.948,424,658.45,288,9040,332.1,332.1
202506021002_28,28,13,2/6/2025,52.9,3.878,419,1048.12,459,14474,6147,6147
202506021002_29,29,13,2/6/2025,51.9,6.421,518,1170,512,18380,741.1,741.1
202506021002_30,30,13,2/6/2025,57.0,4.368,488,1157.54,507,9398,334.6,334.6
202506021002_31,31,13,2/6/2025,51.2,5.319,340,798.88,350,11297,519.6,519.6
202506021002_32,32,13,2/6/2025,42.8,5.072,459,828.36,362,12643,517.2,517.2
202506021002_33,33,13,2/6/2025,50.8,4.008,448,648.27,284,10003,400,400
202506021002_34,34,13,2/6/2025,51.0,3.311,311,637.96,279,8979,332.6,332.6
202506021002_35,35,13,2/6/2025,50.7,4.363,397,845.38,370,13305,499.3,499.3
202506021002_36,36,13,2/6/2025,46.8,5.603,367,594.23,260,9285,332.5,332.5
202506021002_37,37,13,2/6/2025,51.7,4.243,312,698.66,306,9013,375.9,375.9
202506021002_38,38,13,2/6/2025,51.0,4.926,391,591.29,259,9243,381,381
202506021002_39,39,13,2/6/2025,53.7,3.766,245,567.4,248,18379,723.5,723.5
202506021002_40,40,13,2/6/2025,50.5,3.979,309,841.91,368,9991,411,411
202506021002_41,41,13,2/6/2025,47.0,4.698,397,1124.94,492,11808,484.4,484.4
202506021002_42,42,13,2/6/2025,50.5,2.951,209,514.68,225,7241,270.8,270.8
202506021002_43,43,13,2/6/2025,48.2,2.871,413,798.73,350,11845,473.8,473.8
202506021002_44,44,13,2/6/2025,47.6,3.413,212,461.12,202,7199,276.2,276.2
202506021002_45,45,13,2/6/2025,48.2,4.392,453,668.91,293,18130,728.9,728.9
202506021002_46,46,13,2/6/2025,54.1,2.371,357,706.24,309,10792,376.7,376.7
202506021002_47,47,13,2/6/2025,51.0,4.573,360,968.87,424,14939,561.7,561.7
202506021002_48,48,13,2/6/2025,50.9,2.159,287,790,346,13025,504.3,504.3
202506021002_49,49,13,2/6/2025,47.9,3.161,321,867,379,12236,483.9,483.9
202506021002_50,50,13,2/6/2025,52.1,2.724,288,985.59,431,14786,586.9,586.9
202506021002_51,51,13,2/6/2025,46.8,3.640,420,957.22,419,14298,556.5,556.5
202506021002_52,52,13,2/6/2025,54.2,2.888,369,791.43,346,9911,402.8,402.8
202506021002_53,53,13,2/6/2025,48.2,2.152,409,823.26,360,11703,477,477
202506021002_54,54,13,2/6/2025,49.6,5.110,343,733.45,321,11065,428.4,428.4
202506021002_55,55,13,2/6/2025,55.3,3.641,373,737.68,323,12514,528.2,528.2
202506021002_56,56,13,2/6/2025,54.5,4.115,330,874.83,383,11094,456.3,456.3
202506021002_57,57,13,2/6/2025,47.0,2.637,342,894.64,391,13015,511.6,511.6
202506021002_58,58,13,2/6/2025,46.7,3.029,283,940.89,412,15276,620.4,620.4
202506021002_59,59,13,2/6/2025,48.2,4.219,390,583.37,255,8387,340.8,340.8
202506021002_60,60,13,2/6/2025,45.3,4.973,319,964.19,422,15682,634.4,634.4
202506130855_1,1,14,12/6/2025,5.5,3.647,594,978.48,428,14332,509.1,509.1
202506130855_2,2,14,12/6/2025,12.0,4.077,442,752.59,329,12649,455.2,455.2
202506130855_3,3,14,12/6/2025,22.6,4.208,340,724.59,317,8320,271.5,271.5
202506130855_4,4,14,12/6/2025,15.3,3.526,436,865.89,379,12101,439.2,439.2
202506130855_5,5,14,12/6/2025,17.5,3.493,438,986.5,432,16232,568.8,568.8
202506130855_6,6,14,12/6/2025,6.5,3.181,541,1200.58,525,18793,665.4,665.4
202506130855_7,7,14,12/6/2025,24.8,2.796,322,737.74,323,18140,642.7,642.7
202506130855_8,8,14,12/6/2025,14.4,3.642,452,1029.47,450,11306,375.9,375.9
202506130855_9,9,14,12/6/2025,12.0,2.646,560,1186.72,519,8326,295.2,295.2
202506130855_10,10,14,12/6/2025,17.1,3.588,487,938.33,411,14029,518.5,518.5
202506130855_11,11,14,12/6/2025,5.9,3.706,437,1334.87,584,19844,774,774
202506130855_12,12,14,12/6/2025,6.3,2.842,446,828.36,362,12197,441.9,441.9
202506130855_13,13,14,12/6/2025,20.7,3.511,390,972.23,425,15863,569,569
202506130855_14,14,14,12/6/2025,18.1,3.603,371,1076.89,471,16373,639.9,639.9
202506130855_15,15,14,12/6/2025,10.0,3.591,530,1380.04,604,18955,795.1,795.1
202506130855_16,16,14,12/6/2025,3.5,2.874,325,760,333,11706,466.3,466.3
202506130855_17,17,14,12/6/2025,0.0,2.516,406,1036.17,453,16574,679.5,679.5
202506130855_18,18,14,12/6/2025,18.9,2.607,376,835.77,366,10869,425.1,425.1
202506130855_19,19,14,12/6/2025,9.1,1.833,481,872.05,382,13736,492.5,492.5
202506130855_20,20,14,12/6/2025,6.8,2.735,399,915.38,401,11978,461.4,461.4
202506130855_21,21,14,12/6/2025,7.2,2.308,434,866.14,379,11435,410,410
202506130855_22,22,14,12/6/2025,17.3,2.676,328,599.87,262,8056,268.3,268.3
202506130855_23,23,14,12/6/2025,10.5,3.008,347,1019.55,446,12866,490.1,490.1
202506130855_24,24,14,12/6/2025,6.0,2.891,588,1185.78,519,14804,612.5,612.5
202506130855_25,25,14,12/6/2025,8.6,4.273,435,826.52,362,11871,452.2,452.2
202506130855_26,26,14,12/6/2025,12.4,2.772,407,1048.12,459,13984,534.9,534.9
202506130855_27,27,14,12/6/2025,14.6,3.620,424,658.45,288,9040,332.1,332.1
202506130855_28,28,14,12/6/2025,12.1,2.962,419,1048.12,459,14474,6147,6147
202506130855_29,29,14,12/6/2025,22.4,3.080,518,1170,512,18380,741.1,741.1
202506130855_30,30,14,12/6/2025,10.7,3.934,488,1157.54,507,9398,334.6,334.6
202506130855_31,31,14,12/6/2025,7.9,2.683,340,798.88,350,11297,519.6,519.6
202506130855_32,32,14,12/6/2025,4.4,3.364,459,828.36,362,12643,517.2,517.2
202506130855_33,33,14,12/6/2025,21.1,3.003,448,648.27,284,10003,400,400
202506130855_34,34,14,12/6/2025,7.2,2.366,311,637.96,279,8979,332.6,332.6
202506130855_35,35,14,12/6/2025,6.6,4.577,397,845.38,370,13305,499.3,499.3
202506130855_36,36,14,12/6/2025,22.9,3.301,367,594.23,260,9285,332.5,332.5
202506130855_37,37,14,12/6/2025,13.5,3.627,312,698.66,306,9013,375.9,375.9
202506130855_38,38,14,12/6/2025,32.9,3.738,391,591.29,259,9243,381,381
202506130855_39,39,14,12/6/2025,18.4,3.023,245,567.4,248,18379,723.5,723.5
202506130855_40,40,14,12/6/2025,22.6,3.863,309,841.91,368,9991,411,411
202506130855_41,41,14,12/6/2025,4.0,2.633,397,1124.94,492,11808,484.4,484.4
202506130855_42,42,14,12/6/2025,12.2,2.812,209,514.68,225,7241,270.8,270.8
